middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL
img/renders/face919_-45.png,img/renders/face919_-45.png,img/renders/face919_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face942_45.png,img/renders/face942_45.png,img/renders/face942_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face675_45.png,img/renders/face675_-45.png,img/renders/face675_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face657_-45.png,img/renders/face657_45.png,img/renders/face657_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face674_-45.png,img/renders/face674_-45.png,img/renders/face674_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face226_45.png,img/renders/face226_45.png,img/renders/face226_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face683_-45.png,img/renders/face683_45.png,img/renders/face683_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face006_45.png,img/renders/face006_-45.png,img/renders/face006_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face312_45.png,img/renders/face312_-45.png,img/renders/face312_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face703_-45.png,img/renders/face703_45.png,img/renders/face703_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face263_45.png,img/renders/face263_-45.png,img/renders/face263_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face728_45.png,img/renders/face728_45.png,img/renders/face728_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face720_-45.png,img/renders/face720_45.png,img/renders/face720_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face834_45.png,img/renders/face834_45.png,img/renders/face834_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face691_-45.png,img/renders/face691_-45.png,img/renders/face691_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face503_45.png,img/renders/face503_-45.png,img/renders/face503_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face487_45.png,img/renders/face487_45.png,img/renders/face487_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face380_45.png,img/renders/face380_-45.png,img/renders/face380_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face634_45.png,img/renders/face634_45.png,img/renders/face634_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face769_-45.png,img/renders/face769_-45.png,img/renders/face769_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face673_-45.png,img/renders/face673_-45.png,img/renders/face673_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face390_45.png,img/renders/face390_-45.png,img/renders/face390_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face810_-45.png,img/renders/face810_-45.png,img/renders/face810_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face732_-45.png,img/renders/face732_-45.png,img/renders/face732_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face254_45.png,img/renders/face254_45.png,img/renders/face254_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face973_-45.png,img/renders/face973_45.png,img/renders/face973_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face041_45.png,img/renders/face041_-45.png,img/renders/face041_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face475_45.png,img/renders/face475_45.png,img/renders/face475_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face341_-45.png,img/renders/face341_-45.png,img/renders/face341_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face071_-45.png,img/renders/face071_45.png,img/renders/face071_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face727_-45.png,img/renders/face727_45.png,img/renders/face727_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face072_-45.png,img/renders/face072_45.png,img/renders/face072_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
