middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL
img/renders/face456_45.png,img/renders/face456_45.png,img/renders/face456_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face353_45.png,img/renders/face353_-45.png,img/renders/face353_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face425_45.png,img/renders/face425_45.png,img/renders/face425_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face922_-45.png,img/renders/face922_-45.png,img/renders/face922_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face762_-45.png,img/renders/face762_45.png,img/renders/face762_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face231_-45.png,img/renders/face231_45.png,img/renders/face231_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face701_-45.png,img/renders/face701_-45.png,img/renders/face701_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face255_45.png,img/renders/face255_45.png,img/renders/face255_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face648_-45.png,img/renders/face648_45.png,img/renders/face648_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face575_45.png,img/renders/face575_-45.png,img/renders/face575_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face155_45.png,img/renders/face155_45.png,img/renders/face155_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face903_45.png,img/renders/face903_-45.png,img/renders/face903_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face872_45.png,img/renders/face872_45.png,img/renders/face872_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face670_45.png,img/renders/face670_-45.png,img/renders/face670_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face676_45.png,img/renders/face676_45.png,img/renders/face676_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face566_45.png,img/renders/face566_-45.png,img/renders/face566_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face688_-45.png,img/renders/face688_-45.png,img/renders/face688_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face057_-45.png,img/renders/face057_-45.png,img/renders/face057_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face135_-45.png,img/renders/face135_45.png,img/renders/face135_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face809_-45.png,img/renders/face809_45.png,img/renders/face809_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face894_-45.png,img/renders/face894_45.png,img/renders/face894_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face032_-45.png,img/renders/face032_-45.png,img/renders/face032_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face466_45.png,img/renders/face466_-45.png,img/renders/face466_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face275_-45.png,img/renders/face275_45.png,img/renders/face275_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
img/renders/face074_45.png,img/renders/face074_45.png,img/renders/face074_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face907_-45.png,img/renders/face907_-45.png,img/renders/face907_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face142_45.png,img/renders/face142_45.png,img/renders/face142_45.png,5,1,right,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face891_-45.png,img/renders/face891_-45.png,img/renders/face891_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face369_45.png,img/renders/face369_-45.png,img/renders/face369_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face869_-45.png,img/renders/face869_-45.png,img/renders/face869_-45.png,6,1,left,"[0,0]","[.18,0]","[-.18,0]"
img/renders/face176_45.png,img/renders/face176_-45.png,img/renders/face176_-45.png,7,0,right,"[0.08,0]","[.18,0]","[-.18,0]"
img/renders/face489_-45.png,img/renders/face489_45.png,img/renders/face489_45.png,8,0,left,"[-0.08,0]","[.18,0]","[-.18,0]"
