middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face541_0.png,"[.02, .02]"
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face243_0.png,"[.02, .02]"
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face216_0.png,"[.02, .02]"
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face175_0.png,"[.02, .02]"
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face794_0.png,"[.02, .02]"
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face586_0.png,"[.02, .02]"
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face600_0.png,"[.02, .02]"
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face946_0.png,"[.02, .02]"
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face986_0.png,"[.02, .02]"
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face383_0.png,"[.02, .02]"
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face563_0.png,"[.02, .02]"
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face971_0.png,"[.02, .02]"
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face064_0.png,"[.02, .02]"
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face894_0.png,"[.02, .02]"
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face785_0.png,"[.02, .02]"
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face152_0.png,"[.02, .02]"
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face604_0.png,"[.02, .02]"
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face345_0.png,"[.02, .02]"
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face183_0.png,"[.02, .02]"
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face344_0.png,"[.02, .02]"
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face090_0.png,"[.02, .02]"
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face272_0.png,"[.02, .02]"
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face618_0.png,"[.02, .02]"
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face979_0.png,"[.02, .02]"
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face840_0.png,"[.02, .02]"
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face771_0.png,"[.02, .02]"
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0,0]","[.03,0]","[-.03,0]",img/renders/face445_0.png,"[.02, .02]"
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face279_0.png,"[.02, .02]"
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face552_0.png,"[.02, .02]"
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face863_0.png,"[.02, .02]"
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face723_0.png,"[.02, .02]"
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0,0]","[.03,0]","[-.03,0]",img/renders/face397_0.png,"[.02, .02]"
