whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus12.started,stimulus12.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,finishMessage_text.started,finishMessage_text.stopped,id,cb,friendly,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-204-038-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,0,0,10,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5370741482965933,143.08451160043478,143.08451160043478,143.08451160043478,143.44064460042864,143.2305461000651,143.43530920054764,['1'],[0.4839363005012274],143.08451160043478,143.08451160043478,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-211-052-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.502004008016032,146.72176379989833,146.72176379989833,146.72176379989833,147.0773389004171,146.87016039993614,147.07125669997185,['8'],[0.36772989947348833],146.72176379989833,146.72176379989833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-036-031-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,0,0,12,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9248496993987976,150.33272640034556,150.33272640034556,150.33272640034556,150.68857969995588,150.4750426998362,150.68185850046575,['8'],[0.3596163997426629],150.33272640034556,150.33272640034556,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-203-077-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,0,0,13,13,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.967935871743487,154.35625670012087,154.35625670012087,154.35625670012087,154.70757129974663,154.5024541998282,154.70757129974663,['1'],[0.32362790033221245],154.35625670012087,154.35625670012087,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-630-134-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,0,0,14,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8737474949899795,158.43833080027252,158.43833080027252,158.43833080027252,158.79225650057197,158.58534989971668,158.79225650057197,"['1', '8']","[0.33842740021646023, 0.5269042002037168]",158.43833080027252,158.43833080027252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-041-035-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,0,0,15,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.783567134268537,162.41707170009613,162.41707170009613,162.41707170009613,162.77085059974343,162.56743660010397,162.77085059974343,['1'],[0.3605148997157812],162.41707170009613,162.41707170009613,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-642-295-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,0,0,16,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6152304609218437,166.3090821998194,166.3090821998194,166.3090821998194,166.66162149980664,166.4546439005062,166.65644040051848,['1'],[0.48657929990440607],166.3090821998194,166.3090821998194,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-617-174-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,0,0,17,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5751503006012024,170.0318897999823,170.0318897999823,170.0318897999823,170.38831400033087,170.18167710024863,170.38831400033087,['1'],[0.3635208997875452],170.0318897999823,170.0318897999823,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-039-029-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,0,0,18,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69438877755511,173.71550420019776,173.71550420019776,173.71550420019776,174.07343120034784,173.86173390038311,174.0671266000718,['8'],[0.4759104000404477],173.71550420019776,173.71550420019776,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-240-191-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,0,0,19,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.937875751503006,177.51010430045426,177.51010430045426,177.51010430045426,177.8649840997532,177.65667359996587,177.85941000003368,['1'],[0.3256318001076579],177.51010430045426,177.51010430045426,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_practice.csv,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.45892950054258,None,181.45892950054258,None,8,152.93438590038568,181.45892950054258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-207-108-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,339.09386549983174,None,3.8517034068136273,,,,,,,,,,,1,,,,,,,,,334.4283001003787,None,8,4.643801500089467,334.4283001003787,None,341.2295545004308,None,341.2295545004308,341.5862451996654,341.37494910042733,341.5800417000428,341.2295545004308,None,['8'],[0.5246103992685676],341.2295545004308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-696-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,0,0,4,0,1,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5511022044088176,,,,,,,,,,,1,,,,,,,,,,,,,,,345.1822624001652,345.1822624001652,345.1822624001652,345.5365690998733,345.32978869974613,345.5365690998733,345.1822624001652,345.1822624001652,['8'],[0.4279068000614643],345.1822624001652,345.1822624001652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-339-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,0,0,0,4,0,2,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9488977955911824,,,,,,,,,,,1,,,,,,,,,,,,,,,348.84096390008926,348.84096390008926,348.84096390008926,349.1960236998275,348.9905035002157,349.1960236998275,348.84096390008926,348.84096390008926,['8'],[0.412122399546206],348.84096390008926,348.84096390008926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,B,A,2022_Jun_15_1613,face_flanker_v1,2021.2.3,240.5019752894014,
