whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,id,cb,friendly,errorComm,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-627-178-N.jpg,"[0.03, 0.03]",0,0,0,0,0,18,18,7,,,,,,,,,,,1.6523046092184368,80.3240872000024,80.3240872000024,80.3240872000024,80.52297459999681,80.3240872000024,80.52297459999681,None,80.3240872000024,80.3240872000024,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-008-002-N.jpg,"[0.03, 0.03]",0,0,0,0,0,19,19,19,,,,,,,,,,,1.6482965931863727,82.10349500000302,82.10349500000302,82.10349500000302,82.30801009999414,82.10349500000302,82.30801009999414,None,82.10349500000302,82.10349500000302,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,83.75783539999975,None,83.75783539999975,None,8,2.846087500001886,83.75783539999975,None,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-671-601-N.jpg,"[0.03, 0.03]",1,0,1,0,0,0,0,18,86.6371339999896,None,86.6371339999896,None,8,1.1669968999922276,86.6371339999896,None,87.83873619999213,None,1.874749498997996,89.97578249999788,None,89.97578249999788,90.18293460000132,89.97578249999788,90.18293460000132,None,89.97578249999788,None,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-212-315-N.jpg,"[0.03, 0.03]",1,0,1,0,0,1,1,13,,,,,,,,,,,1.964929859719439,91.99716949999856,91.99716949999856,91.99716949999856,92.2061429000023,91.99716949999856,92.2061429000023,None,91.99716949999856,91.99716949999856,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-008-002-N.jpg,"[0.03, 0.03]",1,0,1,0,0,2,2,19,,,,,,,,,,,1.9889779559118235,94.08662409998942,94.08662409998942,94.08662409998942,94.28874099999666,94.08662409998942,94.28874099999666,None,94.08662409998942,94.08662409998942,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-223-133-N.jpg,"[0.03, 0.03]",1,0,1,0,0,3,3,8,,,,,,,,,,,1.5390781563126252,96.20339070000045,96.20339070000045,96.20339070000045,96.40743369999109,96.20339070000045,96.40743369999109,None,96.20339070000045,96.20339070000045,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-228-065-N.jpg,"[0.03, 0.03]",1,0,1,0,0,4,4,16,,,,,,,,,,,1.5731462925851705,97.86802359999274,97.86802359999274,97.86802359999274,98.07598270000017,97.86802359999274,98.07598270000017,None,97.86802359999274,97.86802359999274,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IF-634-382-N.jpg,"[0.03, 0.03]",1,0,1,0,0,5,5,9,,,,,,,,,,,1.9488977955911824,99.60589619999519,99.60589619999519,99.60589619999519,99.81097239999508,99.60589619999519,99.81097239999508,None,99.60589619999519,99.60589619999519,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-036-023-N.jpg,"[0.03, 0.03]",1,0,1,0,0,6,6,6,,,,,,,,,,,1.8046092184368738,101.69819840000127,101.69819840000127,101.69819840000127,101.91298989999632,101.69819840000127,101.91298989999632,None,101.69819840000127,101.69819840000127,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-228-212-N.jpg,"[0.03, 0.03]",1,0,1,0,0,7,7,3,,,,,,,,,,,1.7184368737474949,103.63494340000034,103.63494340000034,103.63494340000034,103.84838349999336,103.63494340000034,103.84838349999336,None,103.63494340000034,103.63494340000034,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AM-243-212-N.jpg,"[0.03, 0.03]",1,0,1,0,0,8,8,11,,,,,,,,,,,1.7304609218436875,105.49560899999051,105.49560899999051,105.49560899999051,105.70003769999312,105.49560899999051,105.70003769999312,None,105.49560899999051,105.49560899999051,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-242-011-N.jpg,"[0.03, 0.03]",1,0,1,0,0,9,9,14,,,,,,,,,,,1.7745490981963927,107.34285099999397,107.34285099999397,107.34285099999397,107.5518846999912,107.34285099999397,107.5518846999912,None,107.34285099999397,107.34285099999397,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-MF-342-022-N.jpg,"[0.03, 0.03]",1,0,1,0,0,10,10,2,,,,,,,,,,,1.6322645290581164,109.23364009999204,109.23364009999204,109.23364009999204,109.43736169999465,109.23364009999204,109.43736169999465,None,109.23364009999204,109.23364009999204,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AM-235-241-N.jpg,"[0.03, 0.03]",1,0,1,0,0,11,11,0,,,,,,,,,,,1.9088176352705408,110.9789824999898,110.9789824999898,110.9789824999898,111.18886979999661,110.9789824999898,111.18886979999661,None,110.9789824999898,110.9789824999898,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-MM-306-010-N.jpg,"[0.03, 0.03]",1,0,1,0,0,12,12,15,,,,,,,,,,,1.8967935871743486,112.9970209000021,112.9970209000021,112.9970209000021,113.20748640000238,112.9970209000021,113.20748640000238,None,112.9970209000021,112.9970209000021,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BM-041-035-N.jpg,"[0.03, 0.03]",1,0,1,0,0,13,13,4,,,,,,,,,,,1.5781563126252505,115.01920439999958,115.01920439999958,115.01920439999958,115.22625649999827,115.01920439999958,115.22625649999827,None,115.01920439999958,115.01920439999958,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-674-281-N.jpg,"[0.03, 0.03]",1,0,1,0,0,14,14,12,,,,,,,,,,,1.788577154308617,116.7198755999998,116.7198755999998,116.7198755999998,116.92805509999744,116.7198755999998,116.92805509999744,None,116.7198755999998,116.7198755999998,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-MF-328-020-N.jpg,"[0.03, 0.03]",1,0,1,0,0,15,15,1,,,,,,,,,,,1.6432865731462925,118.62950999999885,118.62950999999885,118.62950999999885,118.83007409999846,118.62950999999885,118.83007409999846,None,118.62950999999885,118.62950999999885,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-213-188-N.jpg,"[0.03, 0.03]",1,0,1,0,0,16,16,10,,,,,,,,,,,1.655310621242485,120.40570029999071,120.40570029999071,120.40570029999071,120.61519859998953,120.40570029999071,120.61519859998953,None,120.40570029999071,120.40570029999071,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-627-178-N.jpg,"[0.03, 0.03]",1,0,1,0,0,17,17,7,,,,,,,,,,,1.6743486973947894,122.17895039998984,122.17895039998984,122.17895039998984,122.38349389999348,122.17895039998984,122.38349389999348,None,122.17895039998984,122.17895039998984,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-014-002-N.jpg,"[0.03, 0.03]",1,0,1,0,0,18,18,5,,,,,,,,,,,1.7404809619238477,123.98332990000199,123.98332990000199,123.98332990000199,124.18536950000271,123.98332990000199,124.18536950000271,None,123.98332990000199,123.98332990000199,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LM-226-175-N.jpg,"[0.03, 0.03]",1,0,1,0,0,19,19,17,,,,,,,,,,,1.600200400801603,125.84381029999349,125.84381029999349,125.84381029999349,126.0538208999933,125.84381029999349,126.0538208999933,None,125.84381029999349,125.84381029999349,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,127.45353410000098,None,127.45353410000098,None,8,4.014878600006341,127.45353410000098,None,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-674-281-N.jpg,"[0.03, 0.03]",2,0,2,0,0,0,0,12,131.49254209999344,None,131.49254209999344,None,8,0.5034393000096316,131.49254209999344,None,132.0345490000036,None,1.5801603206412826,134.16243229999964,None,134.16243229999964,134.36193600000115,134.16243229999964,134.36193600000115,None,134.16243229999964,None,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-242-011-N.jpg,"[0.03, 0.03]",2,0,2,0,0,1,1,14,,,,,,,,,,,1.6032064128256514,135.86854139999195,135.86854139999195,135.86854139999195,136.0804286999919,135.86854139999195,136.0804286999919,None,135.86854139999195,135.86854139999195,0,,,,,,,,,999,A,A,A,2022-05-31_11h21.29.179,face_flanker_v1,2022.1.3,59.965663663062514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.942885771543086,,,,,,,,,,,,,,,,,,,,,,,,,,,
