whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus_2.started,stimulus_2.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,instruct_surprise1_3.started,instruct_surprise1_3.stopped,instruct_surp1_key_resp_3.keys,instruct_surp1_key_resp_3.rt,id,cb,friendly,errorComm,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-228-212-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,101.17197540000006,None,101.17197540000006,None,8,26.035243799999876,101.17197540000006,None,127.24463800000001,None,1.871743486973948,129.40793599999995,None,129.40793599999995,129.61392720000015,129.40793599999995,129.61392720000015,None,129.40793599999995,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-242-011-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5641282565130261,131.39533519999998,131.39533519999998,131.39533519999998,131.59935440000015,131.39533519999998,131.59935440000015,None,131.39533519999998,131.39533519999998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-AM-235-241-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5561122244488979,133.0760593000001,133.0760593000001,133.0760593000001,133.28417969999998,133.0760593000001,133.28417969999998,None,133.0760593000001,133.0760593000001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-MF-342-022-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.591182364729459,134.7578668,134.7578668,134.7578668,134.96926900000005,134.7578668,134.96926900000005,None,134.7578668,134.7578668,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-MM-306-010-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,4,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6663326653306612,136.46205710000015,136.46205710000015,136.46205710000015,136.67094800000007,136.46205710000015,136.67094800000007,None,136.46205710000015,136.46205710000015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-041-035-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8977955911823647,138.24958890000005,138.24958890000005,138.24958890000005,138.45636249999995,138.24958890000005,138.45636249999995,None,138.24958890000005,138.24958890000005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-213-188-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81062124248497,140.27477780000015,140.27477780000015,140.27477780000015,140.475014,140.27477780000015,140.475014,None,140.27477780000015,140.27477780000015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-LM-226-175-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,7,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6142284569138277,142.20057860000009,142.20057860000009,142.20057860000009,142.41021910000006,142.20057860000009,142.41021910000006,['1'],142.20057860000009,142.20057860000009,1,[0.7343177999999853],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IF-634-382-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6673346693386772,143.98227800000006,143.98227800000006,143.98227800000006,144.19528589999993,143.98227800000006,144.19528589999993,['1'],143.98227800000006,143.98227800000006,1,[0.48806070000011914],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-MF-328-020-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9468937875751504,145.7949758000001,145.7949758000001,145.7949758000001,145.9971425,145.7949758000001,145.9971425,"['1', '8']",145.7949758000001,145.7949758000001,0,"[0.3873285999999325, 0.515621699999997]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-036-023-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,10,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9569138276553106,147.87763460000008,147.87763460000008,147.87763460000008,148.08232420000002,147.87763460000008,148.08232420000002,['8'],147.87763460000008,147.87763460000008,1,[0.6568074000000479],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-014-002-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7034068136272544,149.94863339999995,149.94863339999995,149.94863339999995,150.15106550000007,149.94863339999995,150.15106550000007,['1'],149.94863339999995,149.94863339999995,1,[0.4585770999998431],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-223-133-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,12,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8967935871743486,151.76543070000014,151.76543070000014,151.76543070000014,151.9696348000001,151.76543070000014,151.9696348000001,['1'],151.76543070000014,151.76543070000014,1,[0.5615423000000419],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-AM-243-212-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,13,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.848697394789579,153.7781804,153.7781804,153.7781804,153.98834599999998,153.7781804,153.98834599999998,['1'],153.7781804,153.7781804,0,[0.3884398999999803],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IM-627-178-N.jpg,"[0.03, 0.03]",,,,,,,,,0,0,0,0,0,14,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.781563126252505,155.7584653,155.7584653,155.7584653,155.9738105,155.7584653,155.9738105,['8'],155.7584653,155.7584653,0,[0.3609841000001097],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001,A,A,A,2022-05-27_12h17.24.657,face_flanker_v1,2022.1.3,59.92229277075668,
