whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,id,cb,friendly,errorComm,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IF-634-382-N.jpg,"[0.03, 0.03]",1,0,1,0,0,9,9,9,,,,,,,,,,,1.8116232464929858,146.0596513000055,146.0596513000055,146.0596513000055,146.26379969999834,146.0596513000055,146.26379969999834,None,146.0596513000055,146.0596513000055,0,,,,,,,,,999,A,A,A,2022-05-31_11h24.17.174,face_flanker_v1,2022.1.3,59.85762265819145,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-223-133-N.jpg,"[0.03, 0.03]",1,0,1,0,0,10,10,8,,,,,,,,,,,1.7304609218436875,148.00634079999872,148.00634079999872,148.00634079999872,148.21542670000053,148.00634079999872,148.21542670000053,None,148.00634079999872,148.00634079999872,0,,,,,,,,,999,A,A,A,2022-05-31_11h24.17.174,face_flanker_v1,2022.1.3,59.85762265819145,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-671-601-N.jpg,"[0.03, 0.03]",1,0,1,0,0,11,11,18,,,,,,,,,,,1.5230460921843687,149.8634061000048,149.8634061000048,149.8634061000048,150.06734330000472,149.8634061000048,150.06734330000472,None,149.8634061000048,149.8634061000048,0,,,,,,,,,999,A,A,A,2022-05-31_11h24.17.174,face_flanker_v1,2022.1.3,59.85762265819145,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-212-315-N.jpg,"[0.03, 0.03]",1,0,1,0,0,12,12,13,,,,,,,,,,,1.6202404809619237,151.51395629999752,151.51395629999752,151.51395629999752,151.71887250000145,151.51395629999752,151.71887250000145,None,151.51395629999752,151.51395629999752,0,,,,,,,,,999,A,A,A,2022-05-31_11h24.17.174,face_flanker_v1,2022.1.3,59.85762265819145,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LM-226-175-N.jpg,"[0.03, 0.03]",1,0,1,0,0,13,13,17,,,,,,,,,,,1.5811623246492987,153.24765640000987,153.24765640000987,153.24765640000987,153.45408480000333,153.24765640000987,153.45408480000333,None,153.24765640000987,153.24765640000987,0,,,,,,,,,999,A,A,A,2022-05-31_11h24.17.174,face_flanker_v1,2022.1.3,59.85762265819145,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-213-188-N.jpg,"[0.03, 0.03]",1,0,1,0,0,14,14,10,,,,,,,,,,,1.5701402805611222,154.95395090000238,154.95395090000238,154.95395090000238,155.155898099998,154.95395090000238,155.155898099998,None,154.95395090000238,154.95395090000238,0,,,,,,,,,999,A,A,A,2022-05-31_11h24.17.174,face_flanker_v1,2022.1.3,59.85762265819145,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-242-011-N.jpg,"[0.03, 0.03]",1,0,1,0,0,15,15,14,,,,,,,,,,,1.9639278557114228,156.65298359999724,156.65298359999724,156.65298359999724,156.85747020000417,156.65298359999724,156.85747020000417,None,156.65298359999724,156.65298359999724,0,,,,,,,,,999,A,A,A,2022-05-31_11h24.17.174,face_flanker_v1,2022.1.3,59.85762265819145,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-014-002-N.jpg,"[0.03, 0.03]",1,0,1,0,0,16,16,5,,,,,,,,,,,1.975951903807615,158.77687630000582,158.77687630000582,158.77687630000582,158.975981399999,158.77687630000582,158.975981399999,None,158.77687630000582,158.77687630000582,0,,,,,,,,,999,A,A,A,2022-05-31_11h24.17.174,face_flanker_v1,2022.1.3,59.85762265819145,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-MM-306-010-N.jpg,"[0.03, 0.03]",1,0,1,0,0,17,17,15,,,,,,,,,,,1.8016032064128256,160.87215190001007,160.87215190001007,160.87215190001007,161.07868600000802,160.87215190001007,161.07868600000802,None,160.87215190001007,160.87215190001007,0,,,,,,,,,999,A,A,A,2022-05-31_11h24.17.174,face_flanker_v1,2022.1.3,59.85762265819145,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-627-178-N.jpg,"[0.03, 0.03]",1,0,1,0,0,18,18,7,,,,,,,,,,,1.8907815631262523,162.79427150000993,162.79427150000993,162.79427150000993,162.9969437999971,162.79427150000993,162.9969437999971,None,162.79427150000993,162.79427150000993,0,,,,,,,,,999,A,A,A,2022-05-31_11h24.17.174,face_flanker_v1,2022.1.3,59.85762265819145,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-036-023-N.jpg,"[0.03, 0.03]",1,0,1,0,0,19,19,6,,,,,,,,,,,1.502004008016032,164.814443700001,164.814443700001,164.814443700001,165.01564900000812,164.814443700001,165.01564900000812,None,164.814443700001,164.814443700001,0,,,,,,,,,999,A,A,A,2022-05-31_11h24.17.174,face_flanker_v1,2022.1.3,59.85762265819145,
