whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,error_commKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,errorComm_block_loop.thisRepN,errorComm_block_loop.thisTrialN,errorComm_block_loop.thisN,errorComm_block_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,instruct_surprise1_4.started,instruct_surprise1_4.stopped,instruct_surp1_key_resp_4.keys,instruct_surp1_key_resp_4.rt,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus_2.started,stimulus_2.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,instruct_surprise1_3.started,instruct_surprise1_3.stopped,instruct_surp1_key_resp_3.keys,instruct_surp1_key_resp_3.rt,instructMainTask_text_3.started,instructMainTask_text_3.stopped,instructMainTask_keyResp_3.keys,instructMainTask_keyResp_3.rt,instructMainTask_keyResp_3.started,instructMainTask_keyResp_3.stopped,stimulus_3.started,stimulus_3.stopped,instructsurpA1_right_3.started,instructsurpA1_right_3.stopped,instructsurpA2_left_3.started,instructsurpA2_left_3.stopped,friendly_key_resp_2.keys,friendly_key_resp_2.rt,friendly_key_resp_2.started,friendly_key_resp_2.stopped,finishMessage_text.started,finishMessage_text.stopped,id,cb,friendly,errorComm,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AM-203-086-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6743486973947894,,,,,,,,,,1,,,,,,,,,,,,,,,,502.08734859999913,502.08734859999913,502.08734859999913,502.29830160000074,502.08734859999913,502.29830160000074,502.08734859999913,502.08734859999913,['8'],[0.5086737999999968],502.08734859999913,502.08734859999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-232-187-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5631262525050098,,,,,,,,,,1,,,,,,,,,,,,,,,,503.88797799999975,503.88797799999975,503.88797799999975,504.09832929999993,503.88797799999975,504.09832929999993,503.88797799999975,503.88797799999975,['8'],[0.5081063000006907],503.88797799999975,503.88797799999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AF-233-190-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,3,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8266533066132264,,,,,,,,,,1,,,,,,,,,,,,,,,,505.59115889999975,505.59115889999975,505.59115889999975,505.7979332999994,505.59115889999975,505.7979332999994,505.59115889999975,505.59115889999975,['1'],[0.5802864999996018],505.59115889999975,505.59115889999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-238-242-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,4,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6402805611222446,,,,,,,,,,1,,,,,,,,,,,,,,,,507.5542856000002,507.5542856000002,507.5542856000002,507.7644811,507.5542856000002,507.7644811,507.5542856000002,507.5542856000002,['1'],[0.4024540000000343],507.5542856000002,507.5542856000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-243-218-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.975951903807615,,,,,,,,,,1,,,,,,,,,,,,,,,,509.31464379999943,509.31464379999943,509.31464379999943,509.5144434999993,509.31464379999943,509.5144434999993,509.31464379999943,509.31464379999943,['1'],[0.4007322000006752],509.31464379999943,509.31464379999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LF-215-157-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,6,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8256513026052104,,,,,,,,,,1,,,,,,,,,,,,,,,,511.4355977999994,511.4355977999994,511.4355977999994,511.6474477999991,511.4355977999994,511.6474477999991,511.4355977999994,511.4355977999994,['8'],[0.424302100001114],511.4355977999994,511.4355977999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-015-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7324649298597194,,,,,,,,,,1,,,,,,,,,,,,,,,,513.3950457000001,513.3950457000001,513.3950457000001,513.5977333000001,513.3950457000001,513.5977333000001,513.3950457000001,513.3950457000001,['1'],[0.385410599998977],513.3950457000001,513.3950457000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IF-665-015-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,8,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6523046092184368,,,,,,,,,,1,,,,,,,,,,,,,,,,515.2780443999991,515.2780443999991,515.2780443999991,515.4804420999999,515.2780443999991,515.4804420999999,515.2780443999991,515.2780443999991,['8'],[0.4144167999993442],515.2780443999991,515.2780443999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LF-218-072-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6973947895791581,,,,,,,,,,1,,,,,,,,,,,,,,,,517.0653197999991,517.0653197999991,517.0653197999991,517.2647912999992,517.0653197999991,517.2647912999992,517.0653197999991,517.0653197999991,['1'],[0.5464772999994238],517.0653197999991,517.0653197999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LM-238-129-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,10,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6472945891783568,,,,,,,,,,1,,,,,,,,,,,,,,,,518.8957932999992,518.8957932999992,518.8957932999992,519.0967663999991,518.8957932999992,519.0967663999991,518.8957932999992,518.8957932999992,['8'],[0.43715380000048754],518.8957932999992,518.8957932999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-MM-324-069-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6643286573146292,,,,,,,,,,1,,,,,,,,,,,,,,,,520.6944288000004,520.6944288000004,520.6944288000004,520.8965773999998,520.6944288000004,520.8965773999998,520.6944288000004,520.6944288000004,['1'],[0.3901200999998764],520.6944288000004,520.6944288000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AF-215-70-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9288577154308617,,,,,,,,,,0,,,,,,,,,,,,,,,,522.4840785000006,522.4840785000006,522.4840785000006,522.6961953,522.4840785000006,522.6961953,522.4840785000006,522.4840785000006,['8'],[0.456072400001176],522.4840785000006,522.4840785000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-635-010-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,13,13,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6022044088176353,,,,,,,,,,1,,,,,,,,,,,,,,,,524.5464975000004,524.5464975000004,524.5464975000004,524.7460806000008,524.5464975000004,524.7460806000008,524.5464975000004,524.5464975000004,['8'],[0.553798400001142],524.5464975000004,524.5464975000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-208-266-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,14,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8096192384769538,,,,,,,,,,1,,,,,,,,,,,,,,,,526.3067141999991,526.3067141999991,526.3067141999991,526.5126828999992,526.3067141999991,526.5126828999992,526.3067141999991,526.3067141999991,['1'],[0.505643900000905],526.3067141999991,526.3067141999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-719-221-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,15,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8657314629258517,,,,,,,,,,1,,,,,,,,,,,,,,,,528.2689280999994,528.2689280999994,528.2689280999994,528.4793127999992,528.2689280999994,528.4793127999992,528.2689280999994,528.2689280999994,['8'],[0.5749489999989237],528.2689280999994,528.2689280999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-025-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,16,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.529058116232465,,,,,,,,,,1,,,,,,,,,,,,,,,,530.2794507000008,530.2794507000008,530.2794507000008,530.4788841,530.2794507000008,530.4788841,530.2794507000008,530.2794507000008,['1'],[0.476321299999654],530.2794507000008,530.2794507000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-743-006-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,17,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8857715430861721,,,,,,,,,,1,,,,,,,,,,,,,,,,531.983328199999,531.983328199999,531.983328199999,532.1954937,531.983328199999,532.1954937,531.983328199999,531.983328199999,['8'],[0.5322261000010258],531.983328199999,531.983328199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IF-673-389-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,18,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6392785571142285,,,,,,,,,,1,,,,,,,,,,,,,,,,534.0295187000002,534.0295187000002,534.0295187000002,534.2450725999997,534.0295187000002,534.2450725999997,534.0295187000002,534.0295187000002,['8'],[0.4144167999993442],534.0295187000002,534.0295187000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-232-070-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,19,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7274549098196392,,,,,,,,,,1,,,,,,,,,,,,,,,,535.8100972000002,535.8100972000002,535.8100972000002,536.0116355,535.8100972000002,536.0116355,535.8100972000002,535.8100972000002,['1'],[0.4658565000017916],535.8100972000002,535.8100972000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-MF-313-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,20,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9639278557114228,,,,,,,,,,1,,,,,,,,,,,,,,,,537.6766459,537.6766459,537.6766459,537.8782497000002,537.6766459,537.8782497000002,537.6766459,537.6766459,['8'],[0.4471173000010822],537.6766459,537.6766459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-202-109-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,21,21,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.902805611222445,,,,,,,,,,1,,,,,,,,,,,,,,,,539.7757572,539.7757572,539.7757572,539.9779150000004,539.7757572,539.9779150000004,539.7757572,539.7757572,['8'],[0.38855620000049385],539.7757572,539.7757572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BM-036-003-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,22,22,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9308617234468939,,,,,,,,,,1,,,,,,,,,,,,,,,,541.8065491000007,541.8065491000007,541.8065491000007,542.0109010000006,541.8065491000007,542.0109010000006,541.8065491000007,541.8065491000007,['8'],[0.47685879999971803],541.8065491000007,541.8065491000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-009-001-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,23,23,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5210420841683367,,,,,,,,,,1,,,,,,,,,,,,,,,,543.8810595000004,543.8810595000004,543.8810595000004,544.0943617000003,543.8810595000004,544.0943617000003,543.8810595000004,543.8810595000004,['1'],[0.5945581999994829],543.8810595000004,543.8810595000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-011-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719438877755511,,,,,,,,,,1,,,,,,,,,,,,,,,,545.5424883999995,545.5424883999995,545.5424883999995,545.7441002999994,545.5424883999995,545.7441002999994,545.5424883999995,545.5424883999995,['1'],[0.5578742000006969],545.5424883999995,545.5424883999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AF-221-147-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,25,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7324649298597194,,,,,,,,,,1,,,,,,,,,,,,,,,,547.3949488999997,547.3949488999997,547.3949488999997,547.6106128999991,547.3949488999997,547.6106128999991,547.3949488999997,547.3949488999997,['8'],[0.5452304000000368],547.3949488999997,547.3949488999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-021-001-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,0,0,26,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7224448897795592,,,,,,,,,,1,,,,,,,,,,,,,,,,549.2721155999998,549.2721155999998,549.2721155999998,549.4774062999995,549.2721155999998,549.4774062999995,549.2721155999998,549.2721155999998,['8'],[0.5074200999997629],549.2721155999998,549.2721155999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,B,A,B,2022-05-31_12h29.40.018,face_flanker_v1,2022.1.4,59.98192144879959,
