whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,id,cb,friendly,errorComm,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-740-273-N.jpg,"[0.03, 0.03]",0,0,0,0,0,0,0,18,18.773208100001284,None,18.773208100001284,None,8,7.641447399999379,18.773208100001284,None,26.453752300001725,None,1.655310621242485,28.624326400000427,None,28.624326400000427,28.83423320000111,28.624326400000427,28.83423320000111,None,28.624326400000427,None,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LM-227-103-N.jpg,"[0.03, 0.03]",0,0,0,0,0,1,1,15,,,,,,,,,,,1.8507014028056112,30.453986300000906,30.453986300000906,30.453986300000906,30.669355100000757,30.453986300000906,30.669355100000757,None,30.453986300000906,30.453986300000906,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-240-083-N.jpg,"[0.03, 0.03]",0,0,0,0,0,2,2,9,,,,,,,,,,,1.7585170340681362,32.448018400000365,32.448018400000365,32.448018400000365,32.65472690000024,32.448018400000365,32.65472690000024,None,32.448018400000365,32.448018400000365,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-MM-310-001-N.jpg,"[0.03, 0.03]",0,0,0,0,0,3,3,13,,,,,,,,,,,1.5450901803607215,34.37001400000008,34.37001400000008,34.37001400000008,34.573495300001014,34.37001400000008,34.573495300001014,None,34.37001400000008,34.37001400000008,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-040-003-N.jpg,"[0.03, 0.03]",0,0,0,0,0,4,4,7,,,,,,,,,,,1.8927855711422845,36.04576880000059,36.04576880000059,36.04576880000059,36.258404600001086,36.04576880000059,36.258404600001086,None,36.04576880000059,36.04576880000059,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-027-002-N.jpg,"[0.03, 0.03]",0,0,0,0,0,5,5,19,,,,,,,,,,,1.6332665330661322,38.07274330000109,38.07274330000109,38.07274330000109,38.27688510000007,38.07274330000109,38.27688510000007,None,38.07274330000109,38.07274330000109,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-661-254-N.jpg,"[0.03, 0.03]",0,0,0,0,0,6,6,6,,,,,,,,,,,1.5851703406813626,39.84972790000029,39.84972790000029,39.84972790000029,40.062435100000584,39.84972790000029,40.062435100000584,None,39.84972790000029,39.84972790000029,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-012-002-N.jpg,"[0.03, 0.03]",0,0,0,0,0,7,7,10,,,,,,,,,,,1.9509018036072143,41.66309150000052,41.66309150000052,41.66309150000052,41.864062300001024,41.66309150000052,41.864062300001024,None,41.66309150000052,41.66309150000052,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AF-210-050-N.jpg,"[0.03, 0.03]",0,0,0,0,0,8,8,12,,,,,,,,,,,1.7665330661322647,43.73110260000067,43.73110260000067,43.73110260000067,43.93303250000099,43.73110260000067,43.93303250000099,None,43.73110260000067,43.73110260000067,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AM-252-114-N.jpg,"[0.03, 0.03]",0,0,0,0,0,9,9,11,,,,,,,,,,,1.5090180360721441,45.65283990000171,45.65283990000171,45.65283990000171,45.86789620000127,45.65283990000171,45.86789620000127,None,45.65283990000171,45.65283990000171,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AM-246-184-N.jpg,"[0.03, 0.03]",0,0,0,0,0,10,10,2,,,,,,,,,,,1.629258517034068,47.298845000001165,47.298845000001165,47.298845000001165,47.503016800001205,47.298845000001165,47.503016800001205,None,47.298845000001165,47.298845000001165,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-244-231-N.jpg,"[0.03, 0.03]",0,0,0,0,0,11,11,14,,,,,,,,,,,1.7154308617234468,49.06730190000053,49.06730190000053,49.06730190000053,49.271730300000854,49.06730190000053,49.271730300000854,None,49.06730190000053,49.06730190000053,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-018-017-N.jpg,"[0.03, 0.03]",0,0,0,0,0,12,12,1,,,,,,,,,,,1.6082164328657313,50.91145660000075,50.91145660000075,50.91145660000075,51.12313650000033,50.91145660000075,51.12313650000033,None,50.91145660000075,50.91145660000075,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-035-024-N.jpg,"[0.03, 0.03]",0,0,0,0,0,13,13,8,,,,,,,,,,,1.5501002004008018,52.65106140000171,52.65106140000171,52.65106140000171,52.85809700000027,52.65106140000171,52.85809700000027,None,52.65106140000171,52.65106140000171,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-241-072-N.jpg,"[0.03, 0.03]",0,0,0,0,0,14,14,16,,,,,,,,,,,1.6402805611222446,54.33694330000071,54.33694330000071,54.33694330000071,54.543577800001,54.33694330000071,54.543577800001,None,54.33694330000071,54.33694330000071,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-617-174-N.jpg,"[0.03, 0.03]",0,0,0,0,0,15,15,4,,,,,,,,,,,1.630260521042084,56.10980970000128,56.10980970000128,56.10980970000128,56.31208360000164,56.10980970000128,56.31208360000164,None,56.10980970000128,56.10980970000128,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LF-223-064-N.jpg,"[0.03, 0.03]",0,0,0,0,0,16,16,17,,,,,,,,,,,1.9819639278557113,57.87806870000168,57.87806870000168,57.87806870000168,58.080084300001545,57.87806870000168,58.080084300001545,None,57.87806870000168,57.87806870000168,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BM-214-075-N.jpg,"[0.03, 0.03]",0,0,0,0,0,17,17,0,,,,,,,,,,,1.7314629258517034,59.99805860000015,59.99805860000015,59.99805860000015,60.19888990000072,59.99805860000015,60.19888990000072,None,59.99805860000015,59.99805860000015,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BM-009-002-N.jpg,"[0.03, 0.03]",0,0,0,0,0,18,18,3,,,,,,,,,,,1.687374749498998,61.883199000001696,61.883199000001696,61.883199000001696,62.08432610000091,61.883199000001696,62.08432610000091,None,61.883199000001696,61.883199000001696,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AF-251-093-N.jpg,"[0.03, 0.03]",0,0,0,0,0,19,19,5,,,,,,,,,,,1.5430861723446894,63.7238750000015,63.7238750000015,63.7238750000015,63.93613860000005,63.7238750000015,63.93613860000005,None,63.7238750000015,63.7238750000015,0,,,,,,,,,24,A,A,A,2022-05-27_16h33.39.497,face_flanker_v1,2022.1.3,59.89598463312946,
