whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,surpriseFaces,new,FriendlyKey,error_commKey,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,friendly_block_loop.thisRepN,friendly_block_loop.thisTrialN,friendly_block_loop.thisN,friendly_block_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,errorComm_block_loop.thisRepN,errorComm_block_loop.thisTrialN,errorComm_block_loop.thisN,errorComm_block_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,bigFace.started,bigFace.stopped,cover_background_2.started,cover_background_2.stopped,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg.started,task_centerImg.stopped,task_fixImg.started,task_fixImg.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,task1_stim_keyResp.started,task1_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,instruct_surprise1_4.started,instruct_surprise1_4.stopped,instruct_surp1_key_resp_4.keys,instruct_surp1_key_resp_4.rt,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,instruct_surprise1_2.started,instruct_surprise1_2.stopped,instruct_surp1_key_resp_2.keys,instruct_surp1_key_resp_2.rt,instructMainTask_text_2.started,instructMainTask_text_2.stopped,instructMainTask_keyResp_2.keys,instructMainTask_keyResp_2.rt,instructMainTask_keyResp_2.started,instructMainTask_keyResp_2.stopped,stimulus_2.started,stimulus_2.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,instruct_surprise1_3.started,instruct_surprise1_3.stopped,instruct_surp1_key_resp_3.keys,instruct_surp1_key_resp_3.rt,instructMainTask_text_3.started,instructMainTask_text_3.stopped,instructMainTask_keyResp_3.keys,instructMainTask_keyResp_3.rt,instructMainTask_keyResp_3.started,instructMainTask_keyResp_3.stopped,stimulus_3.started,stimulus_3.stopped,instructsurpA1_right_3.started,instructsurpA1_right_3.stopped,instructsurpA2_left_3.started,instructsurpA2_left_3.stopped,friendly_key_resp_2.keys,friendly_key_resp_2.rt,friendly_key_resp_2.started,friendly_key_resp_2.stopped,finishMessage_text.started,finishMessage_text.stopped,id,cb,friendly,errorComm,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-042-026-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,3,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6693386773547094,,,,,,,,,,,1,,,,,,,,,,,,,,,574.8694861999975,574.8694861999975,574.8694861999975,575.0698106999916,574.8694861999975,575.0698106999916,574.8694861999975,574.8694861999975,['1'],[0.4290581000095699],574.8694861999975,574.8694861999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-IM-615-167-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9829659318637274,,,,,,,,,,,1,,,,,,,,,,,,,,,576.657226299998,576.657226299998,576.657226299998,576.8715846999985,576.657226299998,576.8715846999985,576.657226299998,576.657226299998,['1'],[0.495990300012636],576.657226299998,576.657226299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BM-005-003-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,5,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.782565130260521,,,,,,,,,,,1,,,,,,,,,,,,,,,578.7490952999942,578.7490952999942,578.7490952999942,578.9568531999976,578.7490952999942,578.9568531999976,578.7490952999942,578.7490952999942,['8'],[0.37257320001663174],578.7490952999942,578.7490952999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-241-210-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8086172344689377,,,,,,,,,,,1,,,,,,,,,,,,,,,580.6468192999891,580.6468192999891,580.6468192999891,580.8589813999861,580.6468192999891,580.8589813999861,580.6468192999891,580.6468192999891,['8'],[0.3950067000259878],580.6468192999891,580.6468192999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-039-031-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,7,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7735470941883769,,,,,,,,,,,1,,,,,,,,,,,,,,,582.5597650999989,582.5597650999989,582.5597650999989,582.760458299992,582.5597650999989,582.760458299992,582.5597650999989,582.5597650999989,['8'],[0.46553830000630114],582.5597650999989,582.5597650999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-247-084-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6933867735470942,,,,,,,,,,,1,,,,,,,,,,,,,,,584.4483063999942,584.4483063999942,584.4483063999942,584.6628033999878,584.4483063999942,584.6628033999878,584.4483063999942,584.4483063999942,['8'],[0.5772641000075964],584.4483063999942,584.4483063999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-216-132-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.871743486973948,,,,,,,,,,,1,,,,,,,,,,,,,,,586.2420973999979,586.2420973999979,586.2420973999979,586.4477897999896,586.2420973999979,586.4477897999896,586.2420973999979,586.2420973999979,['1'],[0.41520000001764856],586.2420973999979,586.2420973999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WM-017-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,10,10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.871743486973948,,,,,,,,,,,1,,,,,,,,,,,,,,,588.2150074999954,588.2150074999954,588.2150074999954,588.4162542999984,588.2150074999954,588.4162542999984,588.2150074999954,588.2150074999954,['1'],[0.39505830002599396],588.2150074999954,588.2150074999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-027-003-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,11,11,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5450901803607215,,,,,,,,,,,1,,,,,,,,,,,,,,,590.2056981999922,590.2056981999922,590.2056981999922,590.4183215999947,590.2056981999922,590.4183215999947,590.2056981999922,590.2056981999922,['1'],[0.4525092000112636],590.2056981999922,590.2056981999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-010-004-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,12,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.566132264529058,,,,,,,,,,,1,,,,,,,,,,,,,,,591.8631999999925,591.8631999999925,591.8631999999925,592.0701477999974,591.8631999999925,592.0701477999974,591.8631999999925,591.8631999999925,['1'],[0.5865260000136914],591.8631999999925,591.8631999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-LF-224-176-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,13,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7124248496993988,,,,,,,,,,,1,,,,,,,,,,,,,,,593.5633824999968,593.5633824999968,593.5633824999968,593.7717895999958,593.5633824999968,593.7717895999958,593.5633824999968,593.5633824999968,['1'],[0.5344566000130726],593.5633824999968,593.5633824999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-217-085-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,14,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9789579158316633,,,,,,,,,,,1,,,,,,,,,,,,,,,595.392227999997,595.392227999997,595.392227999997,595.6068865999987,595.392227999997,595.6068865999987,595.392227999997,595.392227999997,['8'],[0.5137076000100933],595.392227999997,595.392227999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-IF-608-390-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,15,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8527054108216432,,,,,,,,,,,1,,,,,,,,,,,,,,,597.4827793999866,597.4827793999866,597.4827793999866,597.6921975000005,597.4827793999866,597.6921975000005,597.4827793999866,597.4827793999866,['1'],[0.5024047000188148],597.4827793999866,597.4827793999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-224-099-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,16,16,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5100200400801602,,,,,,,,,,,0,,,,,,,,,,,,,,,599.4528353999922,599.4528353999922,599.4528353999922,599.6608858999971,599.4528353999922,599.6608858999971,599.4528353999922,599.4528353999922,['8'],[0.436999100013054],599.4528353999922,599.4528353999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-LM-213-061-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,17,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6362725450901803,,,,,,,,,,,1,,,,,,,,,,,,,,,601.0628033999965,601.0628033999965,601.0628033999965,601.2625939999998,601.0628033999965,601.2625939999998,601.0628033999965,601.0628033999965,['1'],[0.5395785000146134],601.0628033999965,601.0628033999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-WF-228-196-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,18,18,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7334669338677353,,,,,,,,,,,1,,,,,,,,,,,,,,,602.8167179999873,602.8167179999873,602.8167179999873,603.0309539999871,602.8167179999873,603.0309539999871,602.8167179999873,602.8167179999873,['1'],[0.4493341000052169],602.8167179999873,602.8167179999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-211-174-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,19,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6352705410821644,,,,,,,,,,,1,,,,,,,,,,,,,,,604.6702001999947,604.6702001999947,604.6702001999947,604.8828202999866,604.6702001999947,604.8828202999866,604.6702001999947,604.6702001999947,['1'],[0.43507260001206305],604.6702001999947,604.6702001999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-213-076-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,20,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7294589178356714,,,,,,,,,,,1,,,,,,,,,,,,,,,606.4269269999932,606.4269269999932,606.4269269999932,606.6344962000003,606.4269269999932,606.6344962000003,606.4269269999932,606.4269269999932,['8'],[0.4390896000113571],606.4269269999932,606.4269269999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WF-007-001-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,21,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.845691382765531,,,,,,,,,,,1,,,,,,,,,,,,,,,608.2894726999948,608.2894726999948,608.2894726999948,608.5031735999946,608.2894726999948,608.5031735999946,608.2894726999948,608.2894726999948,['1'],[0.44917700001678895],608.2894726999948,608.2894726999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BM-004-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,22,22,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6342685370741483,,,,,,,,,,,1,,,,,,,,,,,,,,,610.2267453999957,610.2267453999957,610.2267453999957,610.4382404999924,610.2267453999957,610.4382404999924,610.2267453999957,610.2267453999957,['1'],[0.4469555000105174],610.2267453999957,610.2267453999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-AM-212-050-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,23,23,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5430861723446894,,,,,,,,,,,1,,,,,,,,,,,,,,,611.9660877999995,611.9660877999995,611.9660877999995,612.1735231999919,611.9660877999995,612.1735231999919,611.9660877999995,611.9660877999995,['8'],[0.49998010000854265],611.9660877999995,611.9660877999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-010-001-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,24,24,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6693386773547094,,,,,,,,,,,1,,,,,,,,,,,,,,,613.6087796999927,613.6087796999927,613.6087796999927,613.8084136999969,613.6087796999927,613.8084136999969,613.6087796999927,613.6087796999927,['1'],[0.472332200006349],613.6087796999927,613.6087796999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-BF-226-119-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,25,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.591182364729459,,,,,,,,,,,1,,,,,,,,,,,,,,,615.3900398999976,615.3900398999976,615.3900398999976,615.5934749999869,615.3900398999976,615.5934749999869,615.3900398999976,615.3900398999976,['8'],[0.49978460001875646],615.3900398999976,615.3900398999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-WM-002-009-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,26,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8527054108216432,,,,,,,,,,,1,,,,,,,,,,,,,,,617.0918654999987,617.0918654999987,617.0918654999987,617.295094999994,617.0918654999987,617.295094999994,617.0918654999987,617.0918654999987,['8'],[0.47768640001595486],617.0918654999987,617.0918654999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.036, 0]","[-0.036, 0]",img/neutralC/CFD-BF-025-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,27,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5490981963927857,,,,,,,,,,,1,,,,,,,,,,,,,,,619.050948899996,619.050948899996,619.050948899996,619.2638513999991,619.050948899996,619.2638513999991,619.050948899996,619.050948899996,['1'],[0.48663160001160577],619.050948899996,619.050948899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.033, 0]","[-0.033, 0]",img/neutralC/CFD-MF-327-002-N.jpg,"[0.03, 0.03]",,,,,,,,,,,,,,,,,,0,4,4,4,0,28,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7214428857715431,,,,,,,,,,,1,,,,,,,,,,,,,,,620.7208595999982,620.7208595999982,620.7208595999982,620.9322142999881,620.7208595999982,620.9322142999881,620.7208595999982,620.7208595999982,['8'],[0.4642053000134183],620.7208595999982,620.7208595999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,B,B,A,2022-05-31_11h41.46.406,face_flanker_v1,2022.1.3,59.956783147942325,
