surpriseFaces,new
img/neutralC/CFD-BF-245-178-N.jpg,0
img/neutralC/CFD-BM-215-155-N.jpg,0
img/neutralC/CFD-LM-237-264-N.jpg,0
img/neutralC/CFD-IM-725-142-N.jpg,0
img/neutralC/CFD-AF-222-134-N.jpg,0
img/neutralC/CFD-LF-219-223-N.jpg,1
img/neutralC/CFD-WM-011-002-N.jpg,1
img/neutralC/CFD-IF-649-016-N.jpg,1
img/neutralC/CFD-AM-240-191-N.jpg,0
img/neutralC/CFD-LM-210-156-N.jpg,1
img/neutralC/CFD-WM-252-224-N.jpg,1
img/neutralC/CFD-IM-617-174-N.jpg,0
img/neutralC/CFD-AF-256-160-N.jpg,0
img/neutralC/CFD-LF-226-174-N.jpg,0
img/neutralC/CFD-WF-014-002-N.jpg,1
img/neutralC/CFD-WM-235-147-N.jpg,0
img/neutralC/CFD-AM-253-161-N.jpg,0
img/neutralC/CFD-AM-247-165-N.jpg,0
img/neutralC/CFD-BF-201-080-N.jpg,0
img/neutralC/CFD-LF-235-219-N.jpg,1
img/neutralC/CFD-BF-004-014-N.jpg,0
img/neutralC/CFD-WF-018-017-N.jpg,0
img/neutralC/CFD-BM-230-232-N.jpg,0
img/neutralC/CFD-MM-315-013-N.jpg,0
img/neutralC/CFD-BM-025-035-N.jpg,0
img/neutralC/CFD-BF-224-002-N.jpg,1
img/neutralC/CFD-IF-714-008-1-N.jpg,0
img/neutralC/CFD-MF-304-018-N.jpg,1
img/neutralC/CFD-MM-313-002-N.jpg,0
img/neutralC/CFD-IM-664-651-N.jpg,0
img/neutralC/CFD-WF-003-003-N.jpg,0
img/neutralC/CFD-BF-001-025-N.jpg,0
img/neutralC/CFD-MM-305-003-N.jpg,0
img/neutralC/CFD-BM-010-003-N.jpg,0
img/neutralC/CFD-MF-345-025-N.jpg,0
img/neutralC/CFD-LM-231-214-N.jpg,0
img/neutralC/CFD-WM-020-001-N.jpg,0
img/neutralC/CFD-IM-740-273-N.jpg,0
img/neutralC/CFD-LM-211-128-N.jpg,1
img/neutralC/CFD-AM-223-138-N.jpg,0
img/neutralC/CFD-IM-680-369-N.jpg,1
img/neutralC/CFD-WM-017-002-N.jpg,0
img/neutralC/CFD-BM-009-002-N.jpg,1
img/neutralC/CFD-MM-307-002-N.jpg,1
img/neutralC/CFD-BF-040-003-N.jpg,0
img/neutralC/CFD-AF-237-223-N.jpg,0
img/neutralC/CFD-LM-238-129-N.jpg,0
img/neutralC/CFD-BF-031-002-N.jpg,1
img/neutralC/CFD-WF-215-145-N.jpg,0
img/neutralC/CFD-BF-246-170-N.jpg,1
img/neutralC/CFD-WM-249-239-N.jpg,0
img/neutralC/CFD-IF-704-125-N.jpg,0
img/neutralC/CFD-IF-626-375-N.jpg,0
img/neutralC/CFD-WF-216-079-N.jpg,0
img/neutralC/CFD-BF-229-179-N.jpg,1
img/neutralC/CFD-AF-254-167-N.jpg,0
img/neutralC/CFD-BM-232-213-N.jpg,1
img/neutralC/CFD-AF-221-147-N.jpg,0
img/neutralC/CFD-BF-012-001-N.jpg,1
img/neutralC/CFD-WM-033-025-N.jpg,0
img/neutralC/CFD-MF-302-027-N.jpg,0
img/neutralC/CFD-WM-010-001-N.jpg,0
img/neutralC/CFD-IM-687-511-N.jpg,1
img/neutralC/CFD-BF-230-189-N.jpg,1
img/neutralC/CFD-LF-206-078-N.jpg,0
img/neutralC/CFD-WF-013-003-N.jpg,1
img/neutralC/CFD-LF-224-176-N.jpg,0
img/neutralC/CFD-MF-336-016-N.jpg,1
img/neutralC/CFD-LF-209-072-N.jpg,0
img/neutralC/CFD-LF-205-100-N.jpg,1
img/neutralC/CFD-WM-234-118-N.jpg,0
img/neutralC/CFD-AF-206-079-N.jpg,0
img/neutralC/CFD-LM-204-001-N.jpg,0
img/neutralC/CFD-WF-007-001-N.jpg,1
img/neutralC/CFD-BF-234-167-N.jpg,1
img/neutralC/CFD-LM-208-110-N.jpg,0
img/neutralC/CFD-BF-202-109-N.jpg,0
img/neutralC/CFD-BM-034-031-N.jpg,0
img/neutralC/CFD-LM-242-002-N.jpg,0
img/neutralC/CFD-AM-231-136-N.jpg,0
img/neutralC/CFD-LM-230-202-N.jpg,0
img/neutralC/CFD-BM-205-001-N.jpg,0
img/neutralC/CFD-BF-030-002-N.jpg,0
img/neutralC/CFD-WF-026-002-N.jpg,1
img/neutralC/CFD-WF-234-086-N.jpg,1
img/neutralC/CFD-AF-235-170-N.jpg,0
img/neutralC/CFD-IM-726-248-N.jpg,1
img/neutralC/CFD-MM-316-156-N.jpg,0
img/neutralC/CFD-AM-243-212-N.jpg,0
img/neutralC/CFD-AF-247-278-N.jpg,0
img/neutralC/CFD-BM-024-001-N.jpg,0
img/neutralC/CFD-BM-253-004-N.jpg,0
img/neutralC/CFD-WF-037-029-N.jpg,0
img/neutralC/CFD-BF-211-168-N.jpg,1
img/neutralC/CFD-WM-251-002-N.jpg,1
img/neutralC/CFD-MF-343-001-N.jpg,0
img/neutralC/CFD-MF-359-019-N.jpg,0
img/neutralC/CFD-AM-230-150-N.jpg,1
img/neutralC/CFD-IM-702-101-N.jpg,0
img/neutralC/CFD-BF-037-022-N.jpg,1
img/neutralC/CFD-WM-040-022-N.jpg,0
img/neutralC/CFD-WF-203-229-N.jpg,1
