prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,whichSurpriseBlock,topQ_1,bottomQ_2,fTick,fLabel,newKey,taskTextSource,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,surp_csv_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,surpriseFaces,new,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,first_surpStimuli_2.started,first_surpStimuli_2.stopped,topQ_2.started,topQ_2.stopped,surprise_key_resp_2.keys,surprise_key_resp_2.started,surprise_key_resp_2.stopped,first_slider_2.response,first_slider_2.rt,first_slider_2.started,first_slider_2.stopped,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.627584200000456,None,20.132153700000345,None,,20.132153700000345,None,space,0.2539649999998801,20.132153700000345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,2022-08-11_12h32.48.606,mfe_flanker_v1,2022.1.4,60.05353171822827,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.405047100000047,None, ,20.405047100000047,None,space,0.3555003999999826,20.405047100000047,None,,,,,,,,,,,,,,,,,,,,,,,B,2022-08-11_12h32.48.606,mfe_flanker_v1,2022.1.4,60.05353171822827,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.787288399999852,None,8,0.4037662000000637,,,,,,,,,,,,,,,,,,,B,2022-08-11_12h32.48.606,mfe_flanker_v1,2022.1.4,60.05353171822827,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.23739100000057,None,8,0.37666210000043066,21.23739100000057,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,
