whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,first_block_loop.thisRepN,first_block_loop.thisTrialN,first_block_loop.thisN,first_block_loop.thisIndex,firstTrial_loop.thisRepN,firstTrial_loop.thisTrialN,firstTrial_loop.thisN,firstTrial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,key_resp_counterbalance1.keys,key_resp_counterbalance1.rt,key_resp_counterbalance1.started,key_resp_counterbalance1.stopped,firstT_text1.started,firstT_text1.stopped,firstT_key.keys,firstT_key.rt,firstT_key.started,firstT_key.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg_3.started,task_centerImg_3.stopped,task_fixImg_3.started,task_fixImg_3.stopped,first_task_stim_keyResp.keys,first_task_stim_keyResp.started,first_task_stim_keyResp.stopped,first_task_stim_keyResp.rt,blockFeedCat,id,date,expName,psychopyVersion,frameRate,
trialTable_practice.csv,img/renders/face037_-45.png,img/renders/face037_45.png,img/renders/face037_45.png,8,0,left,"[-0.058, 0]","[0.14, 0]","[-0.14, 0]",,,0,0,0,0,0,10,10,3,,,,,,,,,,,,,,,,,,,1.5060120240480963,75.4451838169989,75.64707922600064,['1'],[0.6607818640040932],75.4451838169989,75.4451838169989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
trialTable_practice.csv,img/renders/face994_45.png,img/renders/face994_45.png,img/renders/face994_45.png,5,1,right,"[0, 0]","[0.13, 0]","[-0.13, 0]",,,0,0,0,0,0,11,11,13,,,,,,,,,,,,,,,,,,,1.5801603206412826,76.98893887699523,77.1966773699969,['8'],[0.42293986000004224],76.98893887699523,76.98893887699523,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
trialTable_practice.csv,img/renders/face013_-45.png,img/renders/face013_-45.png,img/renders/face013_-45.png,6,1,left,"[0, 0]","[0.13, 0]","[-0.13, 0]",,,0,0,0,0,0,12,12,18,,,,,,,,,,,,,,,,,,,1.5501002004008018,78.60815096499573,78.80098458599969,['1'],[0.5846620689990232],78.60815096499573,78.60815096499573,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
trialTable_practice.csv,img/renders/face269_45.png,img/renders/face269_-45.png,img/renders/face269_-45.png,7,0,right,"[0.058, 0]","[0.14, 0]","[-0.14, 0]",,,0,0,0,0,0,13,13,6,,,,,,,,,,,,,,,,,,,1.814629258517034,80.1896111659953,80.39575952599989,['8'],[0.3973058029951062],80.1896111659953,80.1896111659953,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
trialTable_practice.csv,img/renders/face800_-45.png,img/renders/face800_45.png,img/renders/face800_45.png,8,0,left,"[-0.058, 0]","[0.14, 0]","[-0.14, 0]",,,0,0,0,0,0,14,14,12,,,,,,,,,,,,,,,,,,,1.8697394789579158,82.04278274899843,82.24526718499692,['1'],[0.5990751879944582],82.04278274899843,82.04278274899843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
trialTable_practice.csv,img/renders/face634_-45.png,img/renders/face634_-45.png,img/renders/face634_-45.png,6,1,left,"[0, 0]","[0.13, 0]","[-0.13, 0]",,,0,0,0,0,0,15,15,11,,,,,,,,,,,,,,,,,,,1.571142284569138,83.93900695000048,84.14516691400058,['1'],[0.7763435039960314],83.93900695000048,83.93900695000048,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
trialTable_practice.csv,img/renders/face418_45.png,img/renders/face418_-45.png,img/renders/face418_-45.png,7,0,right,"[0.058, 0]","[0.14, 0]","[-0.14, 0]",,,0,0,0,0,0,16,16,19,,,,,,,,,,,,,,,,,,,1.9368737474949898,85.54626974299754,85.76083457599452,['8'],[0.5766191660004552],85.54626974299754,85.54626974299754,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
trialTable_practice.csv,img/renders/face482_45.png,img/renders/face482_45.png,img/renders/face482_45.png,5,1,right,"[0, 0]","[0.13, 0]","[-0.13, 0]",,,0,0,0,0,0,17,17,15,,,,,,,,,,,,,,,,,,,1.8797595190380763,87.52083278099599,87.72666476299491,['8'],[0.671126977998938],87.52083278099599,87.52083278099599,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
trialTable_practice.csv,img/renders/face120_-45.png,img/renders/face120_-45.png,img/renders/face120_-45.png,6,1,left,"[0, 0]","[0.13, 0]","[-0.13, 0]",,,0,0,0,0,0,18,18,16,,,,,,,,,,,,,,,,,,,1.74749498997996,89.43820967200008,89.64325931699568,['1'],[0.6737305790011305],89.43820967200008,89.43820967200008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
trialTable_practice.csv,img/renders/face581_45.png,img/renders/face581_45.png,img/renders/face581_45.png,5,1,right,"[0, 0]","[0.13, 0]","[-0.13, 0]",,,0,0,0,0,0,19,19,8,,,,,,,,,,,,,,,,,,,1.6643286573146292,91.22151893599948,91.426012584001,['8'],[0.4819698689971119],91.22151893599948,91.22151893599948,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
trialTable_practice.csv,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.89602619599464,None,92.89602619599464,None,8,1.9758488410006976,92.89602619599464,None,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.748357885000587,94.9056227100009,None,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face935_45.png,img/renders/face935_45.png,img/renders/face935_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face935_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,0,0,30,,,,,,,,,104.80641486899549,None,1.8176352705410823,,,,,,,1,,,,,,,,,,,,,99.16315315899556,None,8,5.6137949179974385,99.16315315899556,None,106.88341812900035,None,106.88341812900035,107.08706787299889,106.88341812900035,107.08706787299889,106.88341812900035,None,None,106.88341812900035,None,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face105_45.png,img/renders/face105_-45.png,img/renders/face105_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face105_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,1,1,24,,,,,,,,,,,1.6322645290581164,,,,,,,1,,,,,,,,,,,,,,,,,,,108.73831307699584,108.73831307699584,108.73831307699584,108.93834186699678,108.73831307699584,108.93834186699678,108.73831307699584,108.73831307699584,None,108.73831307699584,108.73831307699584,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face547_-45.png,img/renders/face547_45.png,img/renders/face547_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face547_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,2,2,29,,,,,,,,,,,1.818637274549098,,,,,,,1,,,,,,,,,,,,,,,,,,,110.42453376399499,110.42453376399499,110.42453376399499,110.63741926299554,110.42453376399499,110.63741926299554,110.42453376399499,110.42453376399499,['1'],110.42453376399499,110.42453376399499,[0.42734160699910717],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face458_45.png,img/renders/face458_-45.png,img/renders/face458_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face458_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,3,3,10,,,,,,,,,,,1.5190380761523048,,,,,,,1,,,,,,,,,,,,,,,,,,,110.89631092399941,None,110.89631092399941,111.10357772199495,110.89631092399941,111.10357772199495,110.89631092399941,None,['8'],110.89631092399941,None,[1.2246716919980827],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face654_45.png,img/renders/face654_45.png,img/renders/face654_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face654_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,1.9559118236472945,,,,,,,1,,,,,,,,,,,,,,,,,,,112.17362207599945,None,112.17362207599945,112.38782386899402,112.17362207599945,112.38782386899402,112.17362207599945,None,['8'],112.17362207599945,None,[0.7194152879965259],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face962_-45.png,img/renders/face962_45.png,img/renders/face962_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face962_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,5,5,22,,,,,,,,,,,1.8617234468937875,,,,,,,1,,,,,,,,,,,,,,,,,,,112.94181451299664,None,112.94181451299664,113.15361625299556,112.94181451299664,113.15361625299556,112.94181451299664,None,['1'],112.94181451299664,None,[0.6401390750033897],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face342_-45.png,img/renders/face342_45.png,img/renders/face342_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face342_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,6,6,12,,,,,,,,,,,1.8617234468937875,,,,,,,1,,,,,,,,,,,,,,,,,,,113.63233404399944,None,113.63233404399944,113.83692557299946,113.63233404399944,113.83692557299946,113.63233404399944,None,['1'],113.63233404399944,None,[1.16771254199557],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face236_45.png,img/renders/face236_-45.png,img/renders/face236_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face236_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,7,7,9,,,,,,,,,,,1.6963927855711423,,,,,,,1,,,,,,,,,,,,,,,,,,,114.84767339799873,None,114.84767339799873,115.0516285449994,114.84767339799873,115.0516285449994,114.84767339799873,None,['8'],114.84767339799873,None,[0.6692517299961764],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face001_-45.png,img/renders/face001_-45.png,img/renders/face001_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face001_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,8,8,11,,,,,,,,,,,1.5470941883767535,,,,,,,1,,,,,,,,,,,,,,,,,,,115.55770796299475,None,115.55770796299475,115.76963953099767,115.55770796299475,115.76963953099767,115.55770796299475,None,['1'],115.55770796299475,None,[0.7332838729998912],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face579_45.png,img/renders/face579_-45.png,img/renders/face579_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face579_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,9,9,21,,,,,,,,,,,1.9128256513026052,,,,,,,1,,,,,,,,,,,,,,,,,,,116.34846875099902,None,116.34846875099902,116.55290088799666,116.34846875099902,116.55290088799666,116.34846875099902,None,['8'],116.34846875099902,None,[1.0355048869969323],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face328_-45.png,img/renders/face328_-45.png,img/renders/face328_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face328_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,10,10,28,,,,,,,,,,,1.6022044088176353,,,,,,,1,,,,,,,,,,,,,,,,,,,117.42489432399452,None,117.42489432399452,117.6357885499965,117.42489432399452,117.6357885499965,117.42489432399452,None,['1'],117.42489432399452,None,[0.7231536129984306],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face146_-45.png,img/renders/face146_-45.png,img/renders/face146_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face146_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,11,11,27,,,,,,,,,,,1.785571142284569,,,,,,,1,,,,,,,,,,,,,,,,,,,118.19429526399472,None,118.19429526399472,118.4019749509971,118.19429526399472,118.4019749509971,118.19429526399472,None,['1'],118.19429526399472,None,[1.028778425999917],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face479_45.png,img/renders/face479_45.png,img/renders/face479_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face479_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,12,12,16,,,,,,,,,,,1.5631262525050098,,,,,,,1,,,,,,,,,,,,,,,,,,,119.27424403599434,None,119.27424403599434,119.48538073699456,119.27424403599434,119.48538073699456,119.27424403599434,None,['8'],119.27424403599434,None,[0.807923911997932],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face573_-45.png,img/renders/face573_45.png,img/renders/face573_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face573_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,13,13,14,,,,,,,,,,,1.7034068136272544,,,,,,,1,,,,,,,,,,,,,,,,,,,120.13004422700033,None,120.13004422700033,120.33405782299815,120.13004422700033,120.33405782299815,120.13004422700033,None,None,120.13004422700033,None,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face377_45.png,img/renders/face377_45.png,img/renders/face377_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face377_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,14,14,1,,,,,,,,,,,1.622244488977956,,,,,,,1,,,,,,,,,,,,,,,,,,,121.87734262799495,121.87734262799495,121.87734262799495,122.08439245199406,121.87734262799495,122.08439245199406,121.87734262799495,121.87734262799495,['8'],121.87734262799495,121.87734262799495,[0.5626809299938031],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face422_-45.png,img/renders/face422_45.png,img/renders/face422_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face422_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,15,15,5,,,,,,,,,,,1.9819639278557113,,,,,,,1,,,,,,,,,,,,,,,,,,,122.493598396999,None,122.493598396999,122.70086447799986,122.493598396999,122.70086447799986,122.493598396999,None,['1'],122.493598396999,None,[0.7404307270044228],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face195_-45.png,img/renders/face195_-45.png,img/renders/face195_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face195_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,16,16,6,,,,,,,,,,,1.6022044088176353,,,,,,,1,,,,,,,,,,,,,,,,,,,123.27497673800099,None,123.27497673800099,123.48426868100069,123.27497673800099,123.48426868100069,123.27497673800099,None,['1'],123.27497673800099,None,[0.9080004930001451],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face034_-45.png,img/renders/face034_45.png,img/renders/face034_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face034_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,17,17,7,,,,,,,,,,,1.876753507014028,,,,,,,1,,,,,,,,,,,,,,,,,,,124.24577554699499,None,124.24577554699499,124.45016260600096,124.24577554699499,124.45016260600096,124.24577554699499,None,['1'],124.24577554699499,None,[1.4331708739991882],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face339_-45.png,img/renders/face339_45.png,img/renders/face339_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face339_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,18,18,23,,,,,,,,,,,1.87374749498998,,,,,,,1,,,,,,,,,,,,,,,,,,,125.72435014099756,None,125.72435014099756,125.93306233199837,125.72435014099756,125.93306233199837,125.72435014099756,None,['1'],125.72435014099756,None,[0.8246471919992473],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face736_45.png,img/renders/face736_45.png,img/renders/face736_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face736_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,19,19,26,,,,,,,,,,,1.7494989979959918,,,,,,,1,,,,,,,,,,,,,,,,,,,126.58698826699401,None,126.58698826699401,126.79887016299472,126.58698826699401,126.79887016299472,126.58698826699401,None,['8'],126.58698826699401,None,[0.6470145159983076],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face416_45.png,img/renders/face416_45.png,img/renders/face416_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face416_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,20,20,3,,,,,,,,,,,1.7985971943887775,,,,,,,1,,,,,,,,,,,,,,,,,,,127.29186230900086,None,127.29186230900086,127.4988308059983,127.29186230900086,127.4988308059983,127.29186230900086,None,['8'],127.29186230900086,None,[0.8802008620041306],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face557_45.png,img/renders/face557_-45.png,img/renders/face557_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face557_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,21,21,8,,,,,,,,,,,1.5220440881763526,,,,,,,1,,,,,,,,,,,,,,,,,,,128.22653631799767,None,128.22653631799767,128.43260735699732,128.22653631799767,128.43260735699732,128.22653631799767,None,['8'],128.22653631799767,None,[0.6934335319965612],,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
alt_trialTable_7.csv,img/renders/face529_45.png,img/renders/face529_45.png,img/renders/face529_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face529_0.png,"[0.18, 0.18]",,,,,,,,,0,0,0,0,0,22,22,2,,,,,,,,,,,1.9298597194388776,,,,,,,1,,,,,,,,,,,,,,,,,,,128.97423302599782,None,128.97423302599782,129.18282999399526,128.97423302599782,129.18282999399526,128.97423302599782,None,None,128.97423302599782,None,,,12,2022_May_10_1923,flanker-basic_v2,2021.2.3,60.08887095826747,
