whichSurpriseBlock,topQ_1,bottomQ_2,fTick,fLabel,newKey,taskTextSource,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,first_surpStimuli_2.started,first_surpStimuli_2.stopped,topQ_2.started,topQ_2.stopped,surprise_key_resp_2.keys,surprise_key_resp_2.started,surprise_key_resp_2.stopped,first_slider_2.response,first_slider_2.rt,first_slider_2.started,first_slider_2.stopped,first_surpStimuli.started,first_surpStimuli.stopped,topQ.started,topQ.stopped,surprise_key_resp.keys,surprise_key_resp.started,surprise_key_resp.stopped,first_slider.response,first_slider.rt,first_slider.started,first_slider.stopped,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7115960000001,None,17.23655249999956,None, ,17.23655249999956,None,space,0.3738415999996505,17.23655249999956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.635058699999718,None,,17.635058699999718,None,space,0.5244764999997642,17.635058699999718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.178202399999464,None,8,0.4829891999997926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
half_surp_table1.csv,Old or New?,Approving or Disapproving?,"[1, 2, 3, 4, 5, 6]","["Definitely new", "Probably new", "Maybe new", "Maybe old", "Probably old", "Definitely old"]  ",left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",csv_files/surprise_csv_files/surpriseTable_row147.csv,img/neutralC/CFD-MF-322-020-N.jpg,0,,,,,,,,,0,0,0,0,0,0,0,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18.77075539999987,None,8,0.45147650000035355,18.77075539999987,None,19.49954929999967,None,19.49954929999967,None,None,19.49954929999967,None,2.0,5.245206800000233,19.49954929999967,None,None,None,None,None,None,None,None,None,None,None,None,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
half_surp_table1.csv,Old or New?,Approving or Disapproving?,"[1, 2, 3, 4, 5, 6]","["Definitely new", "Probably new", "Maybe new", "Maybe old", "Probably old", "Definitely old"]  ",left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",csv_files/surprise_csv_files/surpriseTable_row147.csv,,,,,,,,,,,0,0,0,0,0,0,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
half_surp_table1.csv,Old or New?,Approving or Disapproving?,"[1, 2, 3, 4, 5, 6]","["Definitely new", "Probably new", "Maybe new", "Maybe old", "Probably old", "Definitely old"]  ",left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",csv_files/surprise_csv_files/surpriseTable_row411.csv,img/neutralC/CFD-WF-226-095-N.jpg,1,,,,,,,,,0,0,0,0,0,1,1,147,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.997192499999983,None,24.997192499999983,None,None,24.997192499999983,None,2.0,1.457120699999905,24.997192499999983,None,None,None,None,None,None,None,None,None,None,None,None,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
half_surp_table1.csv,Old or New?,Approving or Disapproving?,"[1, 2, 3, 4, 5, 6]","["Definitely new", "Probably new", "Maybe new", "Maybe old", "Probably old", "Definitely old"]  ",left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",csv_files/surprise_csv_files/surpriseTable_row411.csv,,,,,,,,,,,0,0,0,0,0,1,1,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
half_surp_table1.csv,Old or New?,Approving or Disapproving?,"[1, 2, 3, 4, 5, 6]","["Definitely new", "Probably new", "Maybe new", "Maybe old", "Probably old", "Definitely old"]  ",left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",csv_files/surprise_csv_files/surpriseTable_row28.csv,img/neutralC/CFD-WM-041-021-N.jpg,1,,,,,,,,,0,0,0,0,0,2,2,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.723002199999428,None,26.723002199999428,None,None,26.723002199999428,None,3.0,1.1041208999995433,26.723002199999428,None,None,None,None,None,None,None,None,None,None,None,None,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
half_surp_table1.csv,Old or New?,Approving or Disapproving?,"[1, 2, 3, 4, 5, 6]","["Definitely new", "Probably new", "Maybe new", "Maybe old", "Probably old", "Definitely old"]  ",left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",csv_files/surprise_csv_files/surpriseTable_row28.csv,,,,,,,,,,,0,0,0,0,0,2,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
half_surp_table1.csv,Old or New?,Approving or Disapproving?,"[1, 2, 3, 4, 5, 6]","["Definitely new", "Probably new", "Maybe new", "Maybe old", "Probably old", "Definitely old"]  ",left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",csv_files/surprise_csv_files/surpriseTable_row394.csv,img/neutralC/CFD-LM-204-001-N.jpg,0,,,,,,,,,0,0,0,0,0,3,3,189,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.09113720000005,None,28.09113720000005,None,None,28.09113720000005,None,4.0,0.9545249000002514,28.09113720000005,None,None,None,None,None,None,None,None,None,None,None,None,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
half_surp_table1.csv,Old or New?,Approving or Disapproving?,"[1, 2, 3, 4, 5, 6]","["Definitely new", "Probably new", "Maybe new", "Maybe old", "Probably old", "Definitely old"]  ",left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",csv_files/surprise_csv_files/surpriseTable_row394.csv,,,,,,,,,,,0,0,0,0,0,3,3,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
half_surp_table1.csv,Old or New?,Approving or Disapproving?,"[1, 2, 3, 4, 5, 6]","["Definitely new", "Probably new", "Maybe new", "Maybe old", "Probably old", "Definitely old"]  ",left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",csv_files/surprise_csv_files/surpriseTable_row420.csv,img/neutralC/CFD-BF-246-170-N.jpg,0,,,,,,,,,0,0,0,0,0,4,4,209,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.28214079999998,None,29.28214079999998,None,None,29.28214079999998,None,5.0,1.370660399999906,29.28214079999998,None,None,None,None,None,None,None,None,None,None,None,None,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
half_surp_table1.csv,Old or New?,Approving or Disapproving?,"[1, 2, 3, 4, 5, 6]","["Definitely new", "Probably new", "Maybe new", "Maybe old", "Probably old", "Definitely old"]  ",left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",csv_files/surprise_csv_files/surpriseTable_row420.csv,,,,,,,,,,,0,0,0,0,0,4,4,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2022-08-11_12h19.39.574,mfe_flanker_v1,2022.1.4,59.9772446333631,
