whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,first_block_loop.thisRepN,first_block_loop.thisTrialN,first_block_loop.thisN,first_block_loop.thisIndex,firstTrial_loop.thisRepN,firstTrial_loop.thisTrialN,firstTrial_loop.thisN,firstTrial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,prac_centerImg.started,prac_centerImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,key_resp_counterbalance1.keys,key_resp_counterbalance1.rt,key_resp_counterbalance1.started,key_resp_counterbalance1.stopped,firstT_text1.started,firstT_text1.stopped,firstT_key.keys,firstT_key.rt,firstT_key.started,firstT_key.stopped,bigFace_2.started,bigFace_2.stopped,cover_background.started,cover_background.stopped,task_centerImg_3.started,task_centerImg_3.stopped,task_fixImg_3.started,task_fixImg_3.stopped,first_task_stim_keyResp.keys,first_task_stim_keyResp.started,first_task_stim_keyResp.stopped,first_task_stim_keyResp.rt,blockFeedCat,fTfeed_text1_1.started,fTfeed_text1_1.stopped,fTfeed_key_1.keys,fTfeed_key_1.rt,fTfeed_key_1.started,fTfeed_key_1.stopped,id,date,expName,psychopyVersion,frameRate,
trialTable_practice.csv,img/renders/face781_-45.png,img/renders/face781_45.png,img/renders/face781_45.png,8,0,left,"[-0.058, 0]","[0.14, 0]","[-0.14, 0]",,0,0,0,0,0,19,19,1,,,,,,,,,,,,,,,,,,,1.780561122244489,100.05494021800041,100.26920901700214,['1'],[0.4051987669990922],100.05494021800041,100.05494021800041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
trialTable_practice.csv,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.83530249800242,None,101.83530249800242,None,8,1.0337257930004853,101.83530249800242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.5732417590006662,102.91681057200185,None,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face572_-45.png,img/renders/face572_45.png,img/renders/face572_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face572_0.png,,,,,,,,,0,0,0,4,0,0,0,14,,,,,,,,,104.66793559800135,None,1.6322645290581164,,,,,,,1,,,,,,,,,,,,,103.52811617300176,None,8,1.113895409998804,103.52811617300176,None,106.73091900600048,None,106.73091900600048,106.93572108300214,106.73091900600048,106.93572108300214,106.73091900600048,None,None,106.73091900600048,None,,,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face994_-45.png,img/renders/face994_-45.png,img/renders/face994_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face994_0.png,,,,,,,,,0,0,0,4,0,1,1,28,,,,,,,,,,,1.6022044088176353,,,,,,,1,,,,,,,,,,,,,,,,,,,108.40759390600215,108.40759390600215,108.40759390600215,108.6178045600027,108.40759390600215,108.6178045600027,108.40759390600215,108.40759390600215,['1'],108.40759390600215,108.40759390600215,[0.2858715719994507],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face428_-45.png,img/renders/face428_45.png,img/renders/face428_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face428_0.png,,,,,,,,,0,0,0,4,0,2,2,31,,,,,,,,,,,1.527054108216433,,,,,,,1,,,,,,,,,,,,,,,,,,,108.74330188600288,None,108.74330188600288,108.95158348900077,108.74330188600288,108.95158348900077,108.74330188600288,None,['1'],108.74330188600288,None,[1.2918344019999495],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face936_-45.png,img/renders/face936_-45.png,img/renders/face936_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face936_0.png,,,,,,,,,0,0,0,4,0,3,3,13,,,,,,,,,,,1.7735470941883769,,,,,,,1,,,,,,,,,,,,,,,,,,,110.09476817299947,None,110.09476817299947,110.2986844770021,110.09476817299947,110.2986844770021,110.09476817299947,None,['1'],110.09476817299947,None,[0.7233068450004794],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face152_-45.png,img/renders/face152_-45.png,img/renders/face152_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face152_0.png,,,,,,,,,0,0,0,4,0,4,4,2,,,,,,,,,,,1.7775551102204408,,,,,,,1,,,,,,,,,,,,,,,,,,,110.86141143700297,None,110.86141143700297,111.06825303600272,110.86141143700297,111.06825303600272,110.86141143700297,None,['1'],110.86141143700297,None,[1.075670585003536],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face487_45.png,img/renders/face487_-45.png,img/renders/face487_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face487_0.png,,,,,,,,,0,0,0,4,0,5,5,11,,,,,,,,,,,1.9278557114228456,,,,,,,1,,,,,,,,,,,,,,,,,,,112.00757001100283,None,112.00757001100283,112.21559066500049,112.00757001100283,112.21559066500049,112.00757001100283,None,['8'],112.00757001100283,None,[0.984096440999565],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face256_45.png,img/renders/face256_45.png,img/renders/face256_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face256_0.png,,,,,,,,,0,0,0,4,0,6,6,8,,,,,,,,,,,1.942885771543086,,,,,,,1,,,,,,,,,,,,,,,,,,,113.04021482400276,None,113.04021482400276,113.25036310900032,113.04021482400276,113.25036310900032,113.04021482400276,None,None,113.04021482400276,None,,,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face084_45.png,img/renders/face084_-45.png,img/renders/face084_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face084_0.png,,,,,,,,,0,0,0,4,0,7,7,5,,,,,,,,,,,1.7945891783567134,,,,,,,1,,,,,,,,,,,,,,,,,,,115.02090047599995,115.02090047599995,115.02090047599995,115.23309459400116,115.02090047599995,115.23309459400116,115.02090047599995,115.02090047599995,['8'],115.02090047599995,115.02090047599995,[0.7302415649974137],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face647_45.png,img/renders/face647_-45.png,img/renders/face647_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face647_0.png,,,,,,,,,0,0,0,4,0,8,8,3,,,,,,,,,,,1.6432865731462925,,,,,,,1,,,,,,,,,,,,,,,,,,,115.8051648239998,None,115.8051648239998,116.01587421300064,115.8051648239998,116.01587421300064,115.8051648239998,None,['8'],115.8051648239998,None,[1.035276183996757],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face327_-45.png,img/renders/face327_45.png,img/renders/face327_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face327_0.png,,,,,,,,,0,0,0,4,0,9,9,4,,,,,,,,,,,1.7505010020040082,,,,,,,1,,,,,,,,,,,,,,,,,,,116.88908133400037,None,116.88908133400037,117.09905796500243,116.88908133400037,117.09905796500243,116.88908133400037,None,None,116.88908133400037,None,,,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face079_45.png,img/renders/face079_-45.png,img/renders/face079_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face079_0.png,,,,,,,,,0,0,0,4,0,10,10,27,,,,,,,,,,,1.5871743486973948,,,,,,,1,,,,,,,,,,,,,,,,,,,118.68012688800081,118.68012688800081,118.68012688800081,118.88087556100072,118.68012688800081,118.88087556100072,118.68012688800081,118.68012688800081,['8'],118.68012688800081,118.68012688800081,[0.5381666930006759],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face820_45.png,img/renders/face820_45.png,img/renders/face820_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face820_0.png,,,,,,,,,0,0,0,4,0,11,11,9,,,,,,,,,,,1.7114228456913827,,,,,,,1,,,,,,,,,,,,,,,,,,,119.27835124700141,None,119.27835124700141,119.48112010600016,119.27835124700141,119.48112010600016,119.27835124700141,None,['8'],119.27835124700141,None,[0.815915610997763],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face953_-45.png,img/renders/face953_45.png,img/renders/face953_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face953_0.png,,,,,,,,,0,0,0,4,0,12,12,17,,,,,,,,,,,1.8897795591182365,,,,,,,1,,,,,,,,,,,,,,,,,,,120.14375482499963,None,120.14375482499963,120.34826960600185,120.14375482499963,120.34826960600185,120.14375482499963,None,['1'],120.14375482499963,None,[0.7003910029998224],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face439_45.png,img/renders/face439_45.png,img/renders/face439_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face439_0.png,,,,,,,,,0,0,0,4,0,13,13,15,,,,,,,,,,,1.6062124248496994,,,,,,,1,,,,,,,,,,,,,,,,,,,120.88960388200212,None,120.88960388200212,121.09806871000183,120.88960388200212,121.09806871000183,120.88960388200212,None,['8'],120.88960388200212,None,[0.7196291779982857],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face087_-45.png,img/renders/face087_-45.png,img/renders/face087_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face087_0.png,,,,,,,,,0,0,0,4,0,14,14,21,,,,,,,,,,,1.8236472945891782,,,,,,,1,,,,,,,,,,,,,,,,,,,121.65824228000201,None,121.65824228000201,121.86399996399996,121.65824228000201,121.86399996399996,121.65824228000201,None,['1'],121.65824228000201,None,[1.689993105999747],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face203_45.png,img/renders/face203_-45.png,img/renders/face203_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face203_0.png,,,,,,,,,0,0,0,4,0,15,15,6,,,,,,,,,,,1.8276553106212425,,,,,,,1,,,,,,,,,,,,,,,,,,,123.41000031600197,None,123.41000031600197,123.61442951100253,123.41000031600197,123.61442951100253,123.41000031600197,None,None,123.41000031600197,None,,,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face081_-45.png,img/renders/face081_-45.png,img/renders/face081_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face081_0.png,,,,,,,,,0,0,0,4,0,16,16,12,,,,,,,,,,,1.6332665330661322,,,,,,,1,,,,,,,,,,,,,,,,,,,125.28747585900055,125.28747585900055,125.28747585900055,125.49641015200177,125.28747585900055,125.49641015200177,125.28747585900055,125.28747585900055,['1'],125.28747585900055,125.28747585900055,[0.6416044780016819],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face735_45.png,img/renders/face735_45.png,img/renders/face735_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face735_0.png,,,,,,,,,0,0,0,4,0,17,17,19,,,,,,,,,,,1.9448897795591182,,,,,,,1,,,,,,,,,,,,,,,,,,,125.97248581500025,None,125.97248581500025,126.17860680800004,125.97248581500025,126.17860680800004,125.97248581500025,None,['8'],125.97248581500025,None,[0.697630446000403],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face568_45.png,img/renders/face568_-45.png,img/renders/face568_-45.png,7,0,right,"[0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face568_0.png,,,,,,,,,0,0,0,4,0,18,18,10,,,,,,,,,,,1.7615230460921845,,,,,,,1,,,,,,,,,,,,,,,,,,,126.72070464500212,None,126.72070464500212,126.92883714700292,126.72070464500212,126.92883714700292,126.72070464500212,None,['8'],126.72070464500212,None,[1.3783973660029005],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face692_-45.png,img/renders/face692_45.png,img/renders/face692_45.png,8,0,left,"[-0.08, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face692_0.png,,,,,,,,,0,0,0,4,0,19,19,25,,,,,,,,,,,1.8236472945891782,,,,,,,1,,,,,,,,,,,,,,,,,,,128.15662524100117,None,128.15662524100117,128.36326833800194,128.15662524100117,128.36326833800194,128.15662524100117,None,['1'],128.15662524100117,None,[0.8574338980033644],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face075_45.png,img/renders/face075_45.png,img/renders/face075_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face075_0.png,,,,,,,,,0,0,0,4,0,20,20,24,,,,,,,,,,,1.5410821643286572,,,,,,,1,,,,,,,,,,,,,,,,,,,129.08215302200188,None,129.08215302200188,129.2961195530006,129.08215302200188,129.2961195530006,129.08215302200188,None,None,129.08215302200188,None,,,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face274_45.png,img/renders/face274_45.png,img/renders/face274_45.png,5,1,right,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face274_0.png,,,,,,,,,0,0,0,4,0,21,21,7,,,,,,,,,,,1.6152304609218435,,,,,,,1,,,,,,,,,,,,,,,,,,,130.6690376660008,130.6690376660008,130.6690376660008,130.87862313300138,130.6690376660008,130.87862313300138,130.6690376660008,130.6690376660008,['8'],130.6690376660008,130.6690376660008,[0.6432630039998912],,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
alt_trialTable_5.csv,img/renders/face503_-45.png,img/renders/face503_-45.png,img/renders/face503_-45.png,6,1,left,"[0, 0]","[0.18, 0]","[-0.18, 0]",img/renders/face503_0.png,,,,,,,,,0,0,0,4,0,22,22,29,,,,,,,,,,,1.5521042084168337,,,,,,,1,,,,,,,,,,,,,,,,,,,131.35245853000015,None,131.35245853000015,131.56049471799997,131.35245853000015,131.56049471799997,131.35245853000015,None,None,131.35245853000015,None,,,,,,,,,12,2022_May_10_1445,flanker-basic_v2,2021.2.3,60.524951668761545,
