middleStim,rightStim1,rightStim2,leftStim1,leftStim2,stimNum,congruent,target,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,prac_centerImg.started,prac_centerImg.stopped,prac_rightImg1.started,prac_rightImg1.stopped,prac_rightImg2.started,prac_rightImg2.stopped,prac_leftImg1.started,prac_leftImg1.stopped,prac_leftImg2.started,prac_leftImg2.stopped,prac_fixImg.started,prac_fixImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,id,date,expName,psychopyVersion,frameRate,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,0,0,0,0,0,0,0,0,21.09989509987645,None,21.09989509987645,None,8,0.001928999787196517,21.09989509987645,None,21.116608300013468,None,1.6923847695390781,23.154907499905676,23.360112600028515,23.154907499905676,23.360112600028515,23.154907499905676,23.360112600028515,23.154907499905676,23.360112600028515,23.154907499905676,23.360112600028515,23.154907499905676,None,['8'],[0.28945359983481467],23.154907499905676,None,1,999,2022_Apr_12_1456,flanker-basic_v2,2021.2.3,237.66969612710213,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,0,0,0,0,0,1,1,3,,,,,,,,,,,1.7895791583166334,24.904544899938628,25.108285799855366,24.904544899938628,25.108285799855366,24.904544899938628,25.108285799855366,24.904544899938628,25.108285799855366,24.904544899938628,25.108285799855366,24.904544899938628,24.904544899938628,"['1', '8']","[0.2142139000352472, 1.331141599919647]",24.904544899938628,24.904544899938628,1,999,2022_Apr_12_1456,flanker-basic_v2,2021.2.3,237.66969612710213,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,0,0,0,0,0,2,2,2,,,,,,,,,,,1.5,26.739257599925622,26.941389299929142,26.739257599925622,26.941389299929142,26.739257599925622,26.941389299929142,26.739257599925622,26.941389299929142,26.739257599925622,26.941389299929142,26.739257599925622,26.739257599925622,"['1', '8', '8']","[0.29421239998191595, 0.9192661000415683, 1.1912664000410587]",26.739257599925622,26.739257599925622,0,999,2022_Apr_12_1456,flanker-basic_v2,2021.2.3,237.66969612710213,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.5440881763527055,,,,,,,,,,,,,,,,,,,,,,,
