prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1_4.started,instruct_surprise1_4.stopped,instruct_surp1_key_resp_4.keys,instruct_surp1_key_resp_4.rt,id,cb,friendly,errorComm,date,expName,psychopyVersion,frameRate,
,,,,,,,,9.743699199520051,None,10.242968999780715,None,888818888188 ,10.242968999780715,None,space,12.352863100357354,10.242968999780715,None,,,,,,,,,,,,,,,A,A,A,2022_Jun_06_1603,face_flanker_v1,2021.2.3,240.66230411788385,
,,,,,,,,,,,,,,,,,,,22.616989499889314,None,,22.616989499889314,None,space,77.88539970014244,22.616989499889314,None,,,,,,A,A,A,2022_Jun_06_1603,face_flanker_v1,2021.2.3,240.66230411788385,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.51106759998947,None,8,3.9489538995549083,,A,A,A,2022_Jun_06_1603,face_flanker_v1,2021.2.3,240.66230411788385,
