surpriseFaces,new
img/neutralC/CFD-LM-213-061-N.jpg,0
img/neutralC/CFD-WF-214-122-N.jpg,0
img/neutralC/CFD-BM-020-001-N.jpg,0
img/neutralC/CFD-MF-329-001-N.jpg,0
img/neutralC/CFD-WF-241-210-N.jpg,0
img/neutralC/CFD-BF-243-164-N.jpg,1
img/neutralC/CFD-BM-022-022-N.jpg,1
img/neutralC/CFD-IF-729-393-N.jpg,1
img/neutralC/CFD-BF-228-212-N.jpg,0
img/neutralC/CFD-AF-229-160-N.jpg,0
img/neutralC/CFD-MM-316-156-N.jpg,0
img/neutralC/CFD-BM-202-063-N.jpg,1
img/neutralC/CFD-MF-331-010-N.jpg,1
img/neutralC/CFD-WF-013-003-N.jpg,1
img/neutralC/CFD-AM-217-085-N.jpg,0
img/neutralC/CFD-AM-210-035-N.jpg,1
img/neutralC/CFD-WF-029-002-N.jpg,0
img/neutralC/CFD-AM-209-048-N.jpg,1
img/neutralC/CFD-IM-635-010-N.jpg,0
img/neutralC/CFD-BF-025-002-N.jpg,0
img/neutralC/CFD-WM-225-127-N.jpg,0
img/neutralC/CFD-IM-653-008-N.jpg,0
img/neutralC/CFD-IF-673-389-N.jpg,0
img/neutralC/CFD-MF-306-003-N.jpg,1
img/neutralC/CFD-IM-645-001-N.jpg,0
img/neutralC/CFD-BF-202-109-N.jpg,0
img/neutralC/CFD-WF-036-023-N.jpg,0
img/neutralC/CFD-MF-314-001-N.jpg,1
img/neutralC/CFD-BM-240-207-N.jpg,1
img/neutralC/CFD-BF-248-149-N.jpg,1
img/neutralC/CFD-BF-014-002-N.jpg,0
img/neutralC/CFD-MF-340-026-N.jpg,0
img/neutralC/CFD-AF-201-060-N.jpg,1
img/neutralC/CFD-BF-033-028-N.jpg,0
img/neutralC/CFD-AF-227-207-N.jpg,0
img/neutralC/CFD-WF-016-015-N.jpg,1
img/neutralC/CFD-LF-203-066-N.jpg,0
img/neutralC/CFD-BF-218-207-N.jpg,0
img/neutralC/CFD-BF-013-001-N.jpg,1
img/neutralC/CFD-BM-243-218-N.jpg,0
img/neutralC/CFD-WF-017-003-N.jpg,1
img/neutralC/CFD-LF-216-121-N.jpg,0
img/neutralC/CFD-LM-202-072-N.jpg,1
img/neutralC/CFD-LF-233-277-N.jpg,1
img/neutralC/CFD-BM-207-024-N.jpg,0
img/neutralC/CFD-WF-244-163-N.jpg,0
img/neutralC/CFD-BF-029-031-N.jpg,0
img/neutralC/CFD-BM-215-155-N.jpg,0
img/neutralC/CFD-IF-742-103-N.jpg,0
img/neutralC/CFD-WM-205-007-N.jpg,1
img/neutralC/CFD-WM-028-003-N.jpg,0
img/neutralC/CFD-MF-324-031-N.jpg,1
img/neutralC/CFD-LM-200-045-N.jpg,0
img/neutralC/CFD-AF-211-066-N.jpg,1
img/neutralC/CFD-AM-247-165-N.jpg,0
img/neutralC/CFD-WF-209-052-N.jpg,0
img/neutralC/CFD-IM-684-008-N.jpg,0
img/neutralC/CFD-WM-215-041-N.jpg,0
img/neutralC/CFD-MF-354-067-N.jpg,1
img/neutralC/CFD-WM-002-009-N.jpg,0
img/neutralC/CFD-BF-007-001-N.jpg,1
img/neutralC/CFD-LM-241-125-N.jpg,0
img/neutralC/CFD-WM-212-097-N.jpg,0
img/neutralC/CFD-LF-251-057-N.jpg,1
img/neutralC/CFD-LF-229-164-N.jpg,1
img/neutralC/CFD-WF-006-002-N.jpg,0
img/neutralC/CFD-BM-023-029-N.jpg,0
img/neutralC/CFD-BF-019-001-N.jpg,0
img/neutralC/CFD-LF-221-002-N.jpg,1
img/neutralC/CFD-LM-228-188-N.jpg,0
img/neutralC/CFD-IM-685-004-N.jpg,0
img/neutralC/CFD-MF-337-026-N.jpg,0
img/neutralC/CFD-IM-664-651-N.jpg,0
img/neutralC/CFD-WF-210-086-N.jpg,0
img/neutralC/CFD-IM-696-001-N.jpg,0
img/neutralC/CFD-WF-213-031-N.jpg,0
img/neutralC/CFD-AM-237-154-N.jpg,1
img/neutralC/CFD-WF-222-092-N.jpg,1
img/neutralC/CFD-IM-637-007-N.jpg,1
img/neutralC/CFD-LF-215-157-N.jpg,0
img/neutralC/CFD-AF-214-139-N.jpg,1
img/neutralC/CFD-WM-257-161-N.jpg,0
img/neutralC/CFD-LF-234-139-N.jpg,1
img/neutralC/CFD-LF-213-079-N.jpg,1
img/neutralC/CFD-AF-220-107-N.jpg,1
img/neutralC/CFD-BM-041-035-N.jpg,0
img/neutralC/CFD-AM-249-163-N.jpg,0
img/neutralC/CFD-WM-235-147-N.jpg,0
img/neutralC/CFD-AM-215-120-N.jpg,0
img/neutralC/CFD-AM-211-052-N.jpg,0
img/neutralC/CFD-BF-232-187-N.jpg,0
img/neutralC/CFD-BF-205-141-N.jpg,0
img/neutralC/CFD-WF-030-002-N.jpg,0
img/neutralC/CFD-AF-247-278-N.jpg,1
img/neutralC/CFD-LM-203-026-N.jpg,1
img/neutralC/CFD-BF-214-308-N.jpg,0
img/neutralC/CFD-BM-026-002-N.jpg,0
img/neutralC/CFD-WF-001-003-N.jpg,0
img/neutralC/CFD-IM-680-369-N.jpg,1
img/neutralC/CFD-MF-302-027-N.jpg,0
img/neutralC/CFD-IF-660-464-N.jpg,1
img/neutralC/CFD-MF-342-022-N.jpg,0
img/neutralC/CFD-IF-732-260-N.jpg,0
img/neutralC/CFD-LF-248-160-N.jpg,1
img/neutralC/CFD-WF-204-038-N.jpg,1
img/neutralC/CFD-BF-224-002-N.jpg,0
img/neutralC/CFD-IM-702-101-N.jpg,0
img/neutralC/CFD-LM-253-075-N.jpg,0
img/neutralC/CFD-WM-228-065-N.jpg,0
img/neutralC/CFD-AF-212-097-N.jpg,1
img/neutralC/CFD-AM-252-114-N.jpg,1
img/neutralC/CFD-WF-217-085-N.jpg,0
img/neutralC/CFD-LM-226-175-N.jpg,0
img/neutralC/CFD-WF-234-086-N.jpg,0
img/neutralC/CFD-LF-220-120-N.jpg,0
img/neutralC/CFD-IM-606-008-N.jpg,0
img/neutralC/CFD-LM-249-001-N.jpg,0
img/neutralC/CFD-WM-218-074-N.jpg,0
