whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-213-076-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,4,0,23,23,6,,,,,,,,,,,,,,,,,,,3.7364729458917836,,,,,,,,,,1,,,,,,,,,,,,,,,1798.535143099958,1798.535143099958,1798.535143099958,1798.535143099958,1798.560949399951,1798.7624267999781,1798.8848316000076,1802.3910385000054,1802.3910385000054,1802.3910385000054,['8'],[0.361059199902229],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-239-148-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,4,0,24,24,29,,,,,,,,,,,,,,,,,,,3.765531062124248,,,,,,,,,,1,,,,,,,,,,,,,,,1802.3910385000054,1802.3910385000054,1802.3910385000054,1802.3910385000054,1802.4275860999478,1802.6314932999667,1802.7461428999668,1806.2592913999688,1806.2592913999688,1806.2592913999688,['1'],[0.3305273000150919],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-003-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,4,0,25,25,1,,,,,,,,,,,,,,,,,,,3.8376753507014025,,,,,,,,,,0,,,,,,,,,,,,,,,1806.2592913999688,1806.2592913999688,1806.2592913999688,1806.2592913999688,1806.3086305999896,1806.5123603999382,1806.6171412999975,1810.2001349999337,1810.2001349999337,1810.2001349999337,"['1', '8']","[0.3327869001077488, 0.41183390002697706]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-039-029-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,4,0,26,26,3,,,,,,,,,,,,,,,,,,,3.6492985971943885,,,,,,,,,,1,,,,,,,,,,,,,,,1810.2001349999337,1810.2001349999337,1810.2001349999337,1810.2001349999337,1810.2486591999186,1810.4511586999288,1810.5542788999155,1813.9793511999305,1813.9793511999305,1813.9793511999305,['8'],[0.40352559997700155],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-619-197-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,4,0,27,27,7,,,,,,,,,,,,,,,,,,,3.850701402805611,,,,,,,,,,1,,,,,,,,,,,,,,,1813.9793511999305,1813.9793511999305,1813.9793511999305,1813.9793511999305,1814.0010883999057,1814.2018875000067,1814.3395411999663,1817.9394029999385,1817.9394029999385,1817.9394029999385,['8'],[0.3447531999554485],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-018-017-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,4,0,28,28,20,,,,,,,,,,,,,,,,,,,3.986973947895792,,,,,,,,,,1,,,,,,,,,,,,,,,1817.9394029999385,1817.9394029999385,1817.9394029999385,1817.9394029999385,1817.9836753999116,1818.1868319999194,1818.290764599922,1822.040227499907,1822.040227499907,1822.040227499907,['1'],[0.45777729991823435],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-039-031-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,4,0,29,29,11,,,,,,,,,,,,,,,,,,,3.9408817635270537,,,,,,,,,,1,,,,,,,,,,,,,,,1822.040227499907,1822.040227499907,1822.040227499907,1822.040227499907,1822.079763299902,1822.2792299999855,1822.3962116999319,1826.0992026999593,1826.0992026999593,1826.0992026999593,['1'],[0.4677181999431923],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-255-209-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,4,0,30,30,15,,,,,,,,,,,,,,,,,,,3.8587174348697393,,,,,,,,,,1,,,,,,,,,,,,,,,1826.0992026999593,1826.0992026999593,1826.0992026999593,1826.0992026999593,1826.1403475999832,1826.3435188999865,1826.4483825999778,1830.0716058999533,1830.0716058999533,1830.0716058999533,['1'],[0.36657760001253337],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-024-015-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,4,0,31,31,30,,,,,,,,,,,,,,,,,,,3.6983967935871744,,,,,,,,,,1,,,,,,,,,,,,,,,1830.0716058999533,1830.0716058999533,1830.0716058999533,1830.0716058999533,1830.1115241999505,1830.3154326999793,1830.4320079999743,1833.773891699966,1833.773891699966,1833.773891699966,['8'],[0.34516249992884696],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1833.773891699966,1843.7704303999199,8,98.70155070000328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-662-171-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,0,0,9,,,,,,,,,,,,,,,,,,1945.4854370999383,3.997995991983968,,,,,,,,,,1,,,,,,,,,,,1942.486535999924,1942.486535999924,8,2.9724300999660045,1947.6385768000036,1947.6385768000036,1947.6385768000036,1947.6385768000036,1947.6385768000036,1947.843796800007,1947.9927960999776,1951.7549081000034,1951.7549081000034,1951.7549081000034,['1'],[0.5106602000305429],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-205-153-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,1,1,27,,,,,,,,,,,,,,,,,,,3.6162324649298596,,,,,,,,,,1,,,,,,,,,,,,,,,1951.7549081000034,1951.7549081000034,1951.7549081000034,1951.7549081000034,1951.790716099902,1951.990316099953,1952.1164802999701,1955.476919699926,1955.476919699926,1955.476919699926,['1'],[0.3450728999450803],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-216-114-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,2,2,4,,,,,,,,,,,,,,,,,,,3.997995991983968,,,,,,,,,,1,,,,,,,,,,,,,,,1955.476919699926,1955.476919699926,1955.476919699926,1955.476919699926,1955.5225888999412,1955.7288539999863,1955.8284284999827,1959.5727591000032,1959.5727591000032,1959.5727591000032,['1'],[0.36642639990895987],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-210-035-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,3,3,19,,,,,,,,,,,,,,,,,,,3.632264529058116,,,,,,,,,,1,,,,,,,,,,,,,,,1959.5727591000032,1959.5727591000032,1959.5727591000032,1959.5727591000032,1959.6279982998967,1959.8315887999488,1959.9348192999605,1963.306338399998,1963.306338399998,1963.306338399998,['8'],[0.34647340001538396],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-235-226-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,4,4,20,,,,,,,,,,,,,,,,,,,3.562124248496994,,,,,,,,,,0,,,,,,,,,,,,,,,1963.306338399998,1963.306338399998,1963.306338399998,1963.306338399998,1963.3607714999234,1963.5642760999035,1963.6598233999684,1966.970773399924,1966.970773399924,1966.970773399924,"['1', '8']","[0.32509140006732196, 0.42749609996099025]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-238-242-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,5,5,23,,,,,,,,,,,,,,,,,,,3.9879759519038074,,,,,,,,,,1,,,,,,,,,,,,,,,1966.970773399924,1966.970773399924,1966.970773399924,1966.970773399924,1967.0216433999594,1967.2230450999923,1967.3209993999917,1971.0553121999837,1971.0553121999837,1971.0553121999837,['8'],[0.351566500030458],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-250-200-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,6,6,10,,,,,,,,,,,,,,,,,,,3.9038076152304613,,,,,,,,,,1,,,,,,,,,,,,,,,1971.0553121999837,1971.0553121999837,1971.0553121999837,1971.0553121999837,1971.1090055999812,1971.3111824999796,1971.4059076999547,1975.0704372999026,1975.0704372999026,1975.0704372999026,['8'],[0.32969190005678684],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-301-011-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,7,7,22,,,,,,,,,,,,,,,,,,,3.5741482965931866,,,,,,,,,,1,,,,,,,,,,,,,,,1975.0704372999026,1975.0704372999026,1975.0704372999026,1975.0704372999026,1975.1112729999004,1975.3149111999664,1975.4213943999493,1978.760030800011,1978.760030800011,1978.760030800011,['1'],[0.37327979994006455],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-605-066-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,8,8,29,,,,,,,,,,,,,,,,,,,3.6983967935871744,,,,,,,,,,1,,,,,,,,,,,,,,,1978.760030800011,1978.760030800011,1978.760030800011,1978.760030800011,1978.797938099946,1979.001514100004,1979.1135816999013,1982.5658883999567,1982.5658883999567,1982.5658883999567,['1'],[0.35342539998237044],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-223-171-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,9,9,16,,,,,,,,,,,,,,,,,,,3.808617234468938,,,,,,,,,,1,,,,,,,,,,,,,,,1982.5658883999567,1982.5658883999567,1982.5658883999567,1982.5658883999567,1982.6118156999582,1982.8154407999245,1982.9189514999744,1986.4789012999972,1986.4789012999972,1986.4789012999972,['8'],[0.40478409989736974],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-228-173-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,10,10,17,,,,,,,,,,,,,,,,,,,3.69438877755511,,,,,,,,,,1,,,,,,,,,,,,,,,1986.4789012999972,1986.4789012999972,1986.4789012999972,1986.4789012999972,1986.5246287999908,1986.7274437999586,1986.8391203999054,1990.2742089999374,1990.2742089999374,1990.2742089999374,['8'],[0.3463802000042051],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-670-215-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,11,11,14,,,,,,,,,,,,,,,,,,,3.5120240480961926,,,,,,,,,,1,,,,,,,,,,,,,,,1990.2742089999374,1990.2742089999374,1990.2742089999374,1990.2742089999374,1990.3234685999341,1990.5332367999945,1990.6266067000106,1993.9163048999617,1993.9163048999617,1993.9163048999617,['8'],[0.35666990000754595],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-314-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,12,12,11,,,,,,,,,,,,,,,,,,,3.841683366733467,,,,,,,,,,1,,,,,,,,,,,,,,,1993.9163048999617,1993.9163048999617,1993.9163048999617,1993.9163048999617,1993.9435159999412,1994.1509075999493,1994.2667337999446,1997.8666151999496,1997.8666151999496,1997.8666151999496,['8'],[0.3544325999682769],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-229-179-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,13,13,15,,,,,,,,,,,,,,,,,,,3.7184368737474953,,,,,,,,,,1,,,,,,,,,,,,,,,1997.8666151999496,1997.8666151999496,1997.8666151999496,1997.8666151999496,1997.911788499914,1998.1142280999338,1998.225297399913,2001.6898858000059,2001.6898858000059,2001.6898858000059,['1'],[0.4021637999685481],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-356-017-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,14,14,2,,,,,,,,,,,,,,,,,,,3.5370741482965933,,,,,,,,,,1,,,,,,,,,,,,,,,2001.6898858000059,2001.6898858000059,2001.6898858000059,2001.6898858000059,2001.736920599942,2001.9365244999062,2002.0414586999686,2005.34391159995,2005.34391159995,2005.34391159995,['8'],[0.31481989996973425],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-225-127-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,15,15,0,,,,,,,,,,,,,,,,,,,3.7855711422845695,,,,,,,,,,1,,,,,,,,,,,,,,,2005.34391159995,2005.34391159995,2005.34391159995,2005.34391159995,2005.38266569993,2005.5853579000104,2005.69543349999,2009.2390957999742,2009.2390957999742,2009.2390957999742,['8'],[0.32594639994204044],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-243-075-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,16,16,5,,,,,,,,,,,,,,,,,,,3.68937875751503,,,,,,,,,,1,,,,,,,,,,,,,,,2009.2390957999742,2009.2390957999742,2009.2390957999742,2009.2390957999742,2009.2839692999842,2009.4876168000046,2009.5912094999803,2013.041207299917,2013.041207299917,2013.041207299917,['8'],[0.44193960004486144],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-625-225-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,17,17,30,,,,,,,,,,,,,,,,,,,3.853707414829659,,,,,,,,,,1,,,,,,,,,,,,,,,2013.041207299917,2013.041207299917,2013.041207299917,2013.041207299917,2013.0814822999528,2013.2829624000005,2013.3922735999804,2017.01623129996,2017.01623129996,2017.01623129996,['1'],[0.39082900003995746],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-239-180-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,11,0,18,18,3,,,,,,,,,,,,,,,,,,,3.8517034068136273,,,,,,,,,,1,,,,,,,,,,,,,,,2017.01623129996,2017.01623129996,2017.01623129996,2017.01623129996,2017.0517551999073,2017.2546597999753,2017.3666380000068,2020.9916202999884,2020.9916202999884,2020.9916202999884,['8'],[0.38977039989549667],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200012,B,2022-10-18_13h53.28.843,mfe_b,2022.2.4,240.76602072594156,
