whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-017-003-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,10,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,3.971943887775551,426.96140670002205,426.96140670002205,426.9913787000114,426.96140670002205,427.1972346000257,427.3125722000259,431.053183800017,431.053183800017,['1'],[0.6874123000307009],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-736-361-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9579158316633265,431.053183800017,431.053183800017,431.0878361000214,431.053183800017,431.2888384999824,431.40272630000254,435.1549013000331,435.1549013000331,['8'],[0.5965347000164911],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-225-101-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,12,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8076152304609217,435.1549013000331,435.1549013000331,435.1629057000391,435.1549013000331,435.3650382999913,435.50475060002645,439.0976139000268,439.0976139000268,['8'],[0.6404392999829724],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-007-001-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,13,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6002004008016035,439.0976139000268,439.0976139000268,439.1158907000208,439.0976139000268,439.3176359999925,439.44675940001616,442.82003840000834,442.82003840000834,['1'],[0.6583171000238508],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-015-015-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,14,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.811623246492986,442.82003840000834,442.82003840000834,442.8515980000375,442.82003840000834,443.0549061000347,443.1723524000263,446.7596939000068,446.7596939000068,['1'],[0.5367112000240013],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-231-155-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,15,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,3.814629258517034,446.7596939000068,446.7596939000068,446.786675499985,446.7596939000068,446.990615000017,447.11086310003884,450.69432559999404,450.69432559999404,['8'],[0.5178038000012748],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-237-154-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,16,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69438877755511,450.69432559999404,450.69432559999404,450.7290748000378,450.69432559999404,450.92900489998283,451.04857859999174,454.5024078999995,454.5024078999995,['8'],[0.4311107999528758],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-615-167-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74749498997996,454.5024078999995,454.5024078999995,454.54297330003465,454.5024078999995,454.7473419000162,454.8545547000249,458.37512819998665,458.37512819998665,['8'],[0.48651729995617643],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-632-097-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,18,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.848697394789579,458.37512819998665,458.37512819998665,458.40473790001124,458.37512819998665,458.6056687000091,458.72596990002785,462.3459091000259,462.3459091000259,['1'],[0.48286910000024363],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-218-157-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,19,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,3.625250501002004,462.3459091000259,462.3459091000259,462.38222949998453,462.3459091000259,462.5864364000154,462.69741630001226,465.9770404000301,465.9770404000301,['8'],[0.46897799998987466],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_practice.csv,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.9770404000301,465.9770404000301,465.9770404000301,8,5.998733700020239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.989182099991,471.989182099991,c,253.97451219998766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_2.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-009-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,1,0,0,0,19,,,,,,,,,,,,,,,,,,737.29925370001,3.74749498997996,,,,,,,,,,,0,,,,,,,,,,726.2839081999846,726.2839081999846,8,10.99466200004099,739.4342228000169,739.4342228000169,739.4342228000169,739.4342228000169,739.4424899999867,739.6456521000364,739.7858375000069,743.3060175999999,743.3060175999999,743.3060175999999,['8'],[0.987028100003954],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-208-110-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,1,0,1,1,9,,,,,,,,,,,,,,,,,,,3.5521042084168335,,,,,,,,,,,1,,,,,,,,,,,,,,743.3060175999999,743.3060175999999,743.3060175999999,743.3060175999999,743.332459199999,743.5362837000284,743.6555039000232,746.9820117999916,746.9820117999916,746.9820117999916,['1'],[0.4849775999900885],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_2.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-217-162-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,1,0,2,2,3,,,,,,,,,,,,,,,,,,,3.7575150300601203,,,,,,,,,,,1,,,,,,,,,,,,,,746.9820117999916,746.9820117999916,746.9820117999916,746.9820117999916,747.0134250000119,747.2175233000307,747.3332251000102,750.8597596000182,750.8597596000182,750.8597596000182,['1'],[0.6225401000119746],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
csv_files/a_halfV_trialTable_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-032-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,0,0,1,0,3,3,12,,,,,,,,,,,,,,,,,,,3.5731462925851702,,,,,,,,,,,1,,,,,,,,,,,,,,750.8597596000182,750.8597596000182,750.8597596000182,750.8597596000182,750.8937549000257,751.0987589000142,751.2132238000049,754.5397563999868,754.5397563999868,754.5397563999868,['8'],[0.5243140999809839],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200025,A,2022-11-04_14h27.28.427,mfe_b,2022.2.4,241.46307283504157,
