whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-341-018-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,5,5,11,0,26,26,26,,,,,,,,,,,,,,,,,,,3.9268537074148298,,,,,,,,,,1,,,,,,,,,,,,,,,1289.965879800031,1289.965879800031,1289.965879800031,1289.965879800031,1290.0113979000016,1290.2119815000333,1290.3180463000317,1293.996450500039,1293.996450500039,1293.996450500039,['8'],[0.3682925999746658],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-239-180-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,5,5,11,0,27,27,3,,,,,,,,,,,,,,,,,,,3.943887775551102,,,,,,,,,,1,,,,,,,,,,,,,,,1293.996450500039,1293.996450500039,1293.996450500039,1293.996450500039,1294.0473002000363,1294.248903300031,1294.3497285000049,1298.0515148999984,1298.0515148999984,1298.0515148999984,['8'],[0.4309612999786623],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-314-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,5,5,11,0,28,28,11,,,,,,,,,,,,,,,,,,,3.8256513026052104,,,,,,,,,,1,,,,,,,,,,,,,,,1298.0515148999984,1298.0515148999984,1298.0515148999984,1298.0515148999984,1298.0928222000366,1298.2958022000385,1298.4026067000232,1301.99784299999,1301.99784299999,1301.99784299999,['8'],[0.3139358999906108],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-721-341-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,5,5,11,0,29,29,8,,,,,,,,,,,,,,,,,,,3.743486973947896,,,,,,,,,,1,,,,,,,,,,,,,,,1301.99784299999,1301.99784299999,1301.99784299999,1301.99784299999,1302.0324053000077,1302.2332423999906,1302.3545902000042,1305.8609076000284,1305.8609076000284,1305.8609076000284,['1'],[0.334973799996078],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-224-176-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,5,5,11,0,30,30,18,,,,,,,,,,,,,,,,,,,3.601202404809619,,,,,,,,,,1,,,,,,,,,,,,,,,1305.8609076000284,1305.8609076000284,1305.8609076000284,1305.8609076000284,1305.8914638000424,1306.0947433999972,1306.214136500028,1309.5758228999912,1309.5758228999912,1309.5758228999912,['1'],[0.4482641999493353],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-223-171-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,5,5,11,0,31,31,16,,,,,,,,,,,,,,,,,,,3.579158316633267,,,,,,,,,,1,,,,,,,,,,,,,,,1309.5758228999912,1309.5758228999912,1309.5758228999912,1309.5758228999912,1309.6103002000018,1309.8107716999948,1309.928442400007,1313.160241400008,1313.160241400008,1313.160241400008,['8'],[0.3644402999780141],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_12.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1313.160241400008,1323.1537043999997,8,1.125516600033734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-028-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,0,0,19,,,,,,,,,,,,,,,,,,1330.9930843000184,3.6302605210420844,,,,,,,,,,1,,,,,,,,,,,1324.2958222000161,1324.2958222000161,8,6.682261699985247,1333.1335713000153,1333.1335713000153,1333.1335713000153,1333.1335713000153,1333.1415793999913,1333.3434347999864,1333.4863074999885,1336.8876079000183,1336.8876079000183,1336.8876079000183,['8'],[0.46488980000140145],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-251-124-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,1,1,27,,,,,,,,,,,,,,,,,,,3.938877755511022,,,,,,,,,,1,,,,,,,,,,,,,,,1336.8876079000183,1336.8876079000183,1336.8876079000183,1336.8876079000183,1336.915612300043,1337.1243455000222,1337.2387029000092,1340.9526440000045,1340.9526440000045,1340.9526440000045,['8'],[0.47428710001986474],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-202-065-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,2,2,11,,,,,,,,,,,,,,,,,,,3.6783567134268536,,,,,,,,,,1,,,,,,,,,,,,,,,1340.9526440000045,1340.9526440000045,1340.9526440000045,1340.9526440000045,1340.9788881000131,1341.179274299997,1341.303260500019,1344.7473388999933,1344.7473388999933,1344.7473388999933,['8'],[0.2915987999876961],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-308-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,3,3,7,,,,,,,,,,,,,,,,,,,3.9839679358717435,,,,,,,,,,1,,,,,,,,,,,,,,,1344.7473388999933,1344.7473388999933,1344.7473388999933,1344.7473388999933,1344.7871817999985,1344.9888059000368,1345.10481660004,1348.837289899995,1348.837289899995,1348.837289899995,['1'],[0.4421648000134155],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-205-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,4,4,31,,,,,,,,,,,,,,,,,,,3.5110220440881763,,,,,,,,,,1,,,,,,,,,,,,,,,1348.837289899995,1348.837289899995,1348.837289899995,1348.837289899995,1348.8820841000415,1349.0857868000166,1349.188895600033,1352.4715843999875,1352.4715843999875,1352.4715843999875,['1'],[0.31453190004685894],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-027-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,5,5,16,,,,,,,,,,,,,,,,,,,3.5871743486973946,,,,,,,,,,1,,,,,,,,,,,,,,,1352.4715843999875,1352.4715843999875,1352.4715843999875,1352.4715843999875,1352.5020572000067,1352.7038289000047,1352.8294083999936,1356.1788910999894,1356.1788910999894,1356.1788910999894,['1'],[0.3469297999981791],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-697-015-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,6,6,23,,,,,,,,,,,,,,,,,,,3.6262525050100196,,,,,,,,,,1,,,,,,,,,,,,,,,1356.1788910999894,1356.1788910999894,1356.1788910999894,1356.1788910999894,1356.2099095000303,1356.412138900021,1356.5294884000323,1359.9196359000052,1359.9196359000052,1359.9196359000052,['8'],[0.44272649998310953],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-211-066-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,7,7,10,,,,,,,,,,,,,,,,,,,3.848697394789579,,,,,,,,,,1,,,,,,,,,,,,,,,1359.9196359000052,1359.9196359000052,1359.9196359000052,1359.9196359000052,1359.9553605000256,1360.1600188000011,1360.2693897000281,1363.8955647000112,1363.8955647000112,1363.8955647000112,['1'],[0.4092833999893628],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-660-464-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,8,8,25,,,,,,,,,,,,,,,,,,,3.874749498997996,,,,,,,,,,1,,,,,,,,,,,,,,,1363.8955647000112,1363.8955647000112,1363.8955647000112,1363.8955647000112,1363.9221633000416,1364.1265727000427,1364.2476986999973,1367.8781379000284,1367.8781379000284,1367.8781379000284,['8'],[0.32450769998831674],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-320-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,9,9,0,,,,,,,,,,,,,,,,,,,3.7284569138276553,,,,,,,,,,1,,,,,,,,,,,,,,,1367.8781379000284,1367.8781379000284,1367.8781379000284,1367.8781379000284,1367.9301760999952,1368.1349103000248,1368.22933370003,1371.724115399993,1371.724115399993,1371.724115399993,['1'],[0.39898919995175675],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-628-176-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,10,10,29,,,,,,,,,,,,,,,,,,,3.770541082164329,,,,,,,,,,1,,,,,,,,,,,,,,,1371.724115399993,1371.724115399993,1371.724115399993,1371.724115399993,1371.7593021999928,1371.9587434999994,1372.0793671000283,1375.6122222000267,1375.6122222000267,1375.6122222000267,['8'],[0.3887317000189796],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-221-223-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,11,11,12,,,,,,,,,,,,,,,,,,,3.564128256513026,,,,,,,,,,1,,,,,,,,,,,,,,,1375.6122222000267,1375.6122222000267,1375.6122222000267,1375.6122222000267,1375.6486987000098,1375.851394199999,1375.9660313000204,1379.296112400014,1379.296112400014,1379.296112400014,['1'],[0.3179929999751039],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-010-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,12,12,8,,,,,,,,,,,,,,,,,,,3.843687374749499,,,,,,,,,,1,,,,,,,,,,,,,,,1379.296112400014,1379.296112400014,1379.296112400014,1379.296112400014,1379.331784500042,1379.5383163000224,1379.6470159000019,1383.263361099991,1383.263361099991,1383.263361099991,['8'],[0.37555799999972805],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-302-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,13,13,2,,,,,,,,,,,,,,,,,,,3.99498997995992,,,,,,,,,,1,,,,,,,,,,,,,,,1383.263361099991,1383.263361099991,1383.263361099991,1383.263361099991,1383.2949736000155,1383.4944595000125,1383.6145466000307,1387.3743810000014,1387.3743810000014,1387.3743810000014,['1'],[0.30357099999673665],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-024-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,14,14,17,,,,,,,,,,,,,,,,,,,3.823647294589178,,,,,,,,,,0,,,,,,,,,,,,,,,1387.3743810000014,1387.3743810000014,1387.3743810000014,1387.3743810000014,1387.4099949999945,1387.6150267000194,1387.7246235000202,1391.3126924000098,1391.3126924000098,1391.3126924000098,"['1', '8']","[0.30698340001981705, 0.513377399998717]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-214-308-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,15,15,5,,,,,,,,,,,,,,,,,,,3.7645290581162327,,,,,,,,,,1,,,,,,,,,,,,,,,1391.3126924000098,1391.3126924000098,1391.3126924000098,1391.3126924000098,1391.3531367999967,1391.5535031000036,1391.66409570002,1395.189703800017,1395.189703800017,1395.189703800017,['8'],[0.431007600040175],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-243-107-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,16,16,13,,,,,,,,,,,,,,,,,,,3.967935871743487,,,,,,,,,,1,,,,,,,,,,,,,,,1395.189703800017,1395.189703800017,1395.189703800017,1395.189703800017,1395.227269200026,1395.4300882000243,1395.540193599998,1399.2782692000037,1399.2782692000037,1399.2782692000037,['8'],[0.35312729998258874],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-206-204-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,17,17,6,,,,,,,,,,,,,,,,,,,3.99498997995992,,,,,,,,,,1,,,,,,,,,,,,,,,1399.2782692000037,1399.2782692000037,1399.2782692000037,1399.2782692000037,1399.3133694000426,1399.5139830000116,1399.6299534999998,1403.380283400009,1403.380283400009,1403.380283400009,['1'],[0.3599326999974437],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-215-120-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,18,18,20,,,,,,,,,,,,,,,,,,,3.9619238476953904,,,,,,,,,,1,,,,,,,,,,,,,,,1403.380283400009,1403.380283400009,1403.380283400009,1403.380283400009,1403.42932190001,1403.6329044000013,1403.7296784000355,1407.4702475999948,1407.4702475999948,1407.4702475999948,['1'],[0.46525830001337454],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-239-075-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,19,19,22,,,,,,,,,,,,,,,,,,,3.9819639278557117,,,,,,,,,,1,,,,,,,,,,,,,,,1407.4702475999948,1407.4702475999948,1407.4702475999948,1407.4702475999948,1407.4978277999908,1407.698425700015,1407.821806700027,1411.5722608999931,1411.5722608999931,1411.5722608999931,['8'],[0.3616616000072099],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-026-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,20,20,1,,,,,,,,,,,,,,,,,,,3.7615230460921842,,,,,,,,,,1,,,,,,,,,,,,,,,1411.5722608999931,1411.5722608999931,1411.5722608999931,1411.5722608999931,1411.6036522000213,1411.8053535000072,1411.923924600007,1415.4514985000133,1415.4514985000133,1415.4514985000133,['8'],[0.3164422000409104],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-226-095-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,10,0,21,21,30,,,,,,,,,,,,,,,,,,,3.9849699398797593,,,,,,,,,,1,,,,,,,,,,,,,,,1415.4514985000133,1415.4514985000133,1415.4514985000133,1415.4514985000133,1415.4869864000357,1415.6900152000017,1415.801215799991,1419.5499800000107,1419.5499800000107,1419.5499800000107,['8'],[0.3606134000001475],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200005,A,2022-10-10_17h44.23.942,mfe_b,2022.2.4,239.56341975771286,
