whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-007-001-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6092184368737477,99.06432380000001,99.06432380000001,99.09462100000002,99.06432380000001,99.29800260000002,99.42183080000001,102.7993055,102.7993055,['1'],[0.41085199999998423],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200024,B,2022-10-31_18h12.23.217,mfe_b,2022.2.4,241.07073979781916,
csv_files/a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-015-015-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.559118236472946,102.7993055,102.7993055,102.82597380000001,102.7993055,103.0274583,103.1521017,106.4893615,106.4893615,['1'],[0.41154079999999027],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200024,B,2022-10-31_18h12.23.217,mfe_b,2022.2.4,241.07073979781916,
csv_files/a_halfV_trialTable_practice.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-201-156-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8927855711422845,106.4893615,106.4893615,106.5169081,106.4893615,106.71747290000002,106.84216460000002,110.5245946,110.5245946,['8'],[0.3862061999999824],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200024,B,2022-10-31_18h12.23.217,mfe_b,2022.2.4,241.07073979781916,
csv_files/a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-228-188-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6963927855711423,110.5245946,110.5245946,110.54009450000001,110.5245946,110.74022360000001,110.8758077,114.3427135,114.3427135,['1'],[0.430141899999974],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200024,B,2022-10-31_18h12.23.217,mfe_b,2022.2.4,241.07073979781916,
csv_files/a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-029-024-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,14,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.721442885771543,114.3427135,114.3427135,114.37576040000002,114.3427135,114.5803598,114.6949602,118.1930485,118.1930485,['1'],[0.4636236999999781],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200024,B,2022-10-31_18h12.23.217,mfe_b,2022.2.4,241.07073979781916,
csv_files/a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-231-155-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,15,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6472945891783564,118.1930485,118.1930485,118.22115930000001,118.1930485,118.4218558,118.54705340000001,121.9669739,121.9669739,['8'],[0.3836692999999869],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200024,B,2022-10-31_18h12.23.217,mfe_b,2022.2.4,241.07073979781916,
csv_files/a_halfV_trialTable_practice.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-607-018-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,16,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75250501002004,121.9669739,121.9669739,121.99316860000002,121.9669739,122.19418710000002,122.320199,125.84332030000002,125.84332030000002,['1'],[0.4328458999999967],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200024,B,2022-10-31_18h12.23.217,mfe_b,2022.2.4,241.07073979781916,
csv_files/a_halfV_trialTable_practice.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-213-188-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,17,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8607214428857715,125.84332030000002,125.84332030000002,125.8702562,125.84332030000002,126.07655150000002,126.19521230000001,129.8347663,129.8347663,['1'],[0.5304214999999957],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200024,B,2022-10-31_18h12.23.217,mfe_b,2022.2.4,241.07073979781916,
csv_files/a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-005-001-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,18,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9549098196392785,129.8347663,129.8347663,129.8613717,129.8347663,130.06103900000002,130.18482360000002,133.90730430000002,133.90730430000002,['8'],[0.5143154999999879],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200024,B,2022-10-31_18h12.23.217,mfe_b,2022.2.4,241.07073979781916,
csv_files/a_halfV_trialTable_practice.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-237-154-N.jpg,"[0.035, 0.035]",,,,,,,,0,0,0,0,0,19,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7054108216432864,133.90730430000002,133.90730430000002,133.9437176,133.90730430000002,134.1442551,134.26030110000002,137.6178496,137.6178496,['8'],[0.396709599999987],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200024,B,2022-10-31_18h12.23.217,mfe_b,2022.2.4,241.07073979781916,
