whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,secondTextA,firstLeft,firstRight,secondLeft,secondRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,instruct_surprise1_6.started,prac_secSlider.started,text_11.started,text_13.started,prac_secSlider.response,prac_secSlider.rt,instruct_surprise1_8.started,prac_secSlider_2.started,text_12.started,text_14.started,prac_secSlider_2.response,prac_secSlider_2.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,face_stimA.started,face_stimA.stopped,second_surpStimuliA1.started,sStimA1.started,secondStim_sliderA1.started,sec_mouseA1.started,text_3.started,text_4.started,secondStim_sliderA1.response,secondStim_sliderA1.rt,sec_mouseA1.x,sec_mouseA1.y,sec_mouseA1.leftButton,sec_mouseA1.midButton,sec_mouseA1.rightButton,sec_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,finishMessage_text.stopped,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-010-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,2,2,10,0,28,28,8,,,,,,,,,,,,,,,,,,,3.6002004008016035,,,,,,,,,,1,,,,,,,,,,,,,,,986.9366053999984,986.9366053999984,986.9366053999984,986.9366053999984,986.9779631000129,987.1820355000091,987.2911544999806,990.6615221999818,990.6615221999818,990.6615221999818,['8'],[0.3149872000212781],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-660-464-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,2,2,10,0,29,29,25,,,,,,,,,,,,,,,,,,,3.7454909819639277,,,,,,,,,,1,,,,,,,,,,,,,,,990.6615221999818,990.6615221999818,990.6615221999818,990.6615221999818,990.6868727999972,990.8961344999843,991.0108276000246,994.515012799995,994.515012799995,994.515012799995,"['8', '8']","[0.3116386999608949, 0.48710609995760024]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-320-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,2,2,10,0,30,30,0,,,,,,,,,,,,,,,,,,,3.973947895791583,,,,,,,,,,0,,,,,,,,,,,,,,,994.515012799995,994.515012799995,994.515012799995,994.515012799995,994.5605314000277,994.7605469999835,994.865112999978,998.6016579000279,998.6016579000279,998.6016579000279,['8'],[0.31470280000939965],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-242-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,2,2,10,0,31,31,4,,,,,,,,,,,,,,,,,,,3.748496993987976,,,,,,,,,,1,,,,,,,,,,,,,,,998.6016579000279,998.6016579000279,998.6016579000279,998.6016579000279,998.6414665000048,998.8415977000259,998.9550879999879,1002.3615881000296,1002.3615881000296,1002.3615881000296,['1'],[0.4465055000036955],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_11.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1002.3615881000296,1012.3481554000173,8,0.2947777999797836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-224-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,0,0,9,,,,,,,,,,,,,,,,,,1015.0136302000028,3.9148296593186376,,,,,,,,,,1,,,,,,,,,,,1012.6513972000103,1012.6513972000103,8,2.3361343999858946,1017.1399036999792,1017.1399036999792,1017.1399036999792,1017.1399036999792,1017.1474912000122,1017.3467974999803,1017.4911129000247,1021.1713581000222,1021.1713581000222,1021.1713581000222,['1'],[0.4529962999513373],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-658-284-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,1,1,21,,,,,,,,,,,,,,,,,,,3.9859719438877756,,,,,,,,,,1,,,,,,,,,,,,,,,1021.1713581000222,1021.1713581000222,1021.1713581000222,1021.1713581000222,1021.2068398999982,1021.4070015000179,1021.5208140999894,1025.283301700023,1025.283301700023,1025.283301700023,['8'],[0.42050760000711307],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-253-202-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,2,2,13,,,,,,,,,,,,,,,,,,,3.7635270541082164,,,,,,,,,,1,,,,,,,,,,,,,,,1025.283301700023,1025.283301700023,1025.283301700023,1025.283301700023,1025.3085183000076,1025.5100784000242,1025.6356967000174,1029.1641046000295,1029.1641046000295,1029.1641046000295,"['1', '1']","[0.5078661000006832, 0.6267524000140838]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-229-224-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,3,3,27,,,,,,,,,,,,,,,,,,,3.5430861723446894,,,,,,,,,,1,,,,,,,,,,,,,,,1029.1641046000295,1029.1641046000295,1029.1641046000295,1029.1641046000295,1029.205263299984,1029.4049849000294,1029.5153031999944,1032.8246776000015,1032.8246776000015,1032.8246776000015,['1'],[0.4222942999913357],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-240-013-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,4,4,3,,,,,,,,,,,,,,,,,,,3.872745490981964,,,,,,,,,,1,,,,,,,,,,,,,,,1032.8246776000015,1032.8246776000015,1032.8246776000015,1032.8246776000015,1032.8600478000008,1033.060684200027,1033.1758278000052,1036.8135483000078,1036.8135483000078,1036.8135483000078,['1'],[0.5511224999791011],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-202-063-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,5,5,17,,,,,,,,,,,,,,,,,,,3.7935871743486973,,,,,,,,,,1,,,,,,,,,,,,,,,1036.8135483000078,1036.8135483000078,1036.8135483000078,1036.8135483000078,1036.8550319999922,1037.0581710999832,1037.1656584999873,1040.7176081999787,1040.7176081999787,1040.7176081999787,['1'],[0.3943676999770105],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-251-093-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,6,6,2,,,,,,,,,,,,,,,,,,,3.7424849699398797,,,,,,,,,,1,,,,,,,,,,,,,,,1040.7176081999787,1040.7176081999787,1040.7176081999787,1040.7176081999787,1040.7622323000105,1040.9635776000214,1041.0710300999926,1044.5569879999966,1044.5569879999966,1044.5569879999966,['8'],[0.44981730001745746],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-201-076-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,7,7,11,,,,,,,,,,,,,,,,,,,3.708416833667335,,,,,,,,,,1,,,,,,,,,,,,,,,1044.5569879999966,1044.5569879999966,1044.5569879999966,1044.5569879999966,1044.610054699995,1044.8151911000023,1044.9111856999807,1048.3741794999805,1048.3741794999805,1048.3741794999805,['1'],[0.4308320000418462],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-214-075-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,8,8,19,,,,,,,,,,,,,,,,,,,3.7675350701402803,,,,,,,,,,1,,,,,,,,,,,,,,,1048.3741794999805,1048.3741794999805,1048.3741794999805,1048.3741794999805,1048.421085399983,1048.6242446000106,1048.7266415000195,1052.2534853999969,1052.2534853999969,1052.2534853999969,['1'],[0.43195870000636205],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-694-297-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,9,9,15,,,,,,,,,,,,,,,,,,,3.6713426853707416,,,,,,,,,,1,,,,,,,,,,,,,,,1052.2534853999969,1052.2534853999969,1052.2534853999969,1052.2534853999969,1052.2932696000207,1052.4948326000012,1052.602474000014,1056.0342454999918,1056.0342454999918,1056.0342454999918,['1'],[0.38336570002138615],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-021-021-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,10,10,18,,,,,,,,,,,,,,,,,,,3.5721442885771544,,,,,,,,,,1,,,,,,,,,,,,,,,1056.0342454999918,1056.0342454999918,1056.0342454999918,1056.0342454999918,1056.082309600024,1056.28379820002,1056.3851722999825,1059.7351295999833,1059.7351295999833,1059.7351295999833,['8'],[0.5503235000069253],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-339-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,11,11,0,,,,,,,,,,,,,,,,,,,3.7014028056112225,,,,,,,,,,1,,,,,,,,,,,,,,,1059.7351295999833,1059.7351295999833,1059.7351295999833,1059.7351295999833,1059.7613261999795,1059.962635600008,1060.0881916999933,1063.5482289000065,1063.5482289000065,1063.5482289000065,['1'],[0.4898966000182554],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-714-008-1-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,12,12,31,,,,,,,,,,,,,,,,,,,3.6783567134268536,,,,,,,,,,0,,,,,,,,,,,,,,,1063.5482289000065,1063.5482289000065,1063.5482289000065,1063.5482289000065,1063.5877546999836,1063.7894938000245,1063.8982913999935,1067.3496586999972,1067.3496586999972,1067.3496586999972,['8'],[0.3553721000207588],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-255-140-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,13,13,10,,,,,,,,,,,,,,,,,,,3.6713426853707416,,,,,,,,,,1,,,,,,,,,,,,,,,1067.3496586999972,1067.3496586999972,1067.3496586999972,1067.3496586999972,1067.3759808000177,1067.5811633000267,1067.7030090999906,1071.1453209000174,1071.1453209000174,1071.1453209000174,['1'],[0.5160788000212051],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-025-019-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,14,14,23,,,,,,,,,,,,,,,,,,,3.6783567134268536,,,,,,,,,,1,,,,,,,,,,,,,,,1071.1453209000174,1071.1453209000174,1071.1453209000174,1071.1453209000174,1071.171657799976,1071.3740258000325,1071.4982752000215,1074.9541949999984,1074.9541949999984,1074.9541949999984,['8'],[0.455574199964758],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-304-018-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,15,15,29,,,,,,,,,,,,,,,,,,,3.82064128256513,,,,,,,,,,1,,,,,,,,,,,,,,,1074.9541949999984,1074.9541949999984,1074.9541949999984,1074.9541949999984,1074.9769825999974,1075.1787949000136,1075.307371700008,1078.8841251999838,1078.8841251999838,1078.8841251999838,['8'],[0.40147440001601353],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-311-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,16,16,30,,,,,,,,,,,,,,,,,,,3.591182364729459,,,,,,,,,,1,,,,,,,,,,,,,,,1078.8841251999838,1078.8841251999838,1078.8841251999838,1078.8841251999838,1078.9283200000064,1079.1297517999774,1079.2333856999758,1082.58798750001,1082.58798750001,1082.58798750001,['1'],[0.32948499999474734],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-645-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,17,17,25,,,,,,,,,,,,,,,,,,,3.7064128256513027,,,,,,,,,,1,,,,,,,,,,,,,,,1082.58798750001,1082.58798750001,1082.58798750001,1082.58798750001,1082.6288622000138,1082.833262,1082.938160300022,1086.4152003999916,1086.4152003999916,1086.4152003999916,"['8', '8']","[0.4198844999773428, 0.5615731999860145]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-700-009-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,18,18,12,,,,,,,,,,,,,,,,,,,3.770541082164329,,,,,,,,,,1,,,,,,,,,,,,,,,1086.4152003999916,1086.4152003999916,1086.4152003999916,1086.4152003999916,1086.4519341000123,1086.652209700027,1086.7666506000096,1090.2957024999778,1090.2957024999778,1090.2957024999778,['1'],[0.5895462000044063],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-214-026-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,19,19,24,,,,,,,,,,,,,,,,,,,3.6543086172344688,,,,,,,,,,1,,,,,,,,,,,,,,,1090.2957024999778,1090.2957024999778,1090.2957024999778,1090.2957024999778,1090.3387986000162,1090.5387873,1090.644803000032,1094.0704738000059,1094.0704738000059,1094.0704738000059,['1'],[0.6318507000105456],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-309-027-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,,,,0,3,3,7,0,20,20,6,,,,,,,,,,,,,,,,,,,3.597194388777555,,,,,,,,,,1,,,,,,,,,,,,,,,1094.0704738000059,1094.0704738000059,1094.0704738000059,1094.0704738000059,1094.1016529999906,1094.303202799987,1094.419508800027,1097.7847890999983,1097.7847890999983,1097.7847890999983,['1'],[0.4938343000249006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170040,A,2022-10-03_09h59.15.094,mfe_flanker_v1,2022.2.4,238.0782322879817,
