whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,finishMessage_text.stopped,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-211-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,7,0,22,22,22,,,,,,,,,,,,,,,,,,,3.528056112224449,,,,,,,,,,,1,,,,,,,,,,,,,,1095.157855700003,1095.157855700003,1095.1883027000003,1095.157855700003,1095.157855700003,1095.3926363000064,1095.5114830000093,1098.7949209000217,1098.7949209000217,1098.7949209000217,['8'],[0.5551021000137553],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-645-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,7,0,23,23,25,,,,,,,,,,,,,,,,,,,3.743486973947896,,,,,,,,,,,1,,,,,,,,,,,,,,1098.7949209000217,1098.7949209000217,1098.8355543999933,1098.7949209000217,1098.7949209000217,1099.0382395000197,1099.1477387999767,1102.6477583000087,1102.6477583000087,1102.6477583000087,['8'],[0.5181241999962367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-015-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,7,0,24,24,7,,,,,,,,,,,,,,,,,,,3.8957915831663326,,,,,,,,,,,1,,,,,,,,,,,,,,1102.6477583000087,1102.6477583000087,1102.692177799996,1102.6477583000087,1102.6477583000087,1102.8951106999884,1102.9996488000033,1106.6659460000228,1106.6659460000228,1106.6659460000228,['8'],[0.6389872999861836],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-255-140-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,7,0,25,25,10,,,,,,,,,,,,,,,,,,,3.748496993987976,,,,,,,,,,,1,,,,,,,,,,,,,,1106.6659460000228,1106.6659460000228,1106.697843300004,1106.6659460000228,1106.6659460000228,1106.8980611999868,1107.019690999994,1110.53594229999,1110.53594229999,1110.53594229999,['1'],[0.5723235000041313],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-689-263-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,7,0,26,26,5,,,,,,,,,,,,,,,,,,,3.9939879759519035,,,,,,,,,,,1,,,,,,,,,,,,,,1110.53594229999,1110.53594229999,1110.5674102000194,1110.53594229999,1110.53594229999,1110.769300999993,1110.888058200013,1114.6543224999914,1114.6543224999914,1114.6543224999914,['8'],[0.4873485999996774],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-214-026-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,7,0,27,27,24,,,,,,,,,,,,,,,,,,,3.5430861723446894,,,,,,,,,,,1,,,,,,,,,,,,,,1114.6543224999914,1114.6543224999914,1114.6855707999784,1114.6543224999914,1114.6543224999914,1114.889569699997,1115.005292900023,1118.318857699982,1118.318857699982,1118.318857699982,['1'],[0.5048103000153787],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-324-031-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,7,0,28,28,16,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,1,,,,,,,,,,,,,,1118.318857699982,1118.318857699982,1118.3614650000236,1118.318857699982,1118.318857699982,1118.5716228000238,1118.6688014999963,1122.4290022000205,1122.4290022000205,1122.4290022000205,['8'],[0.5166378000285476],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-202-063-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,7,0,29,29,17,,,,,,,,,,,,,,,,,,,3.9809619238476954,,,,,,,,,,,1,,,,,,,,,,,,,,1122.4290022000205,1122.4290022000205,1122.4724575,1122.4290022000205,1122.4290022000205,1122.6751507999725,1122.7795500999782,1126.5248748000013,1126.5248748000013,1126.5248748000013,['1'],[0.5754052000120282],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-240-013-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,7,0,30,30,3,,,,,,,,,,,,,,,,,,,3.7965931863727453,,,,,,,,,,,1,,,,,,,,,,,,,,1126.5248748000013,1126.5248748000013,1126.561224200006,1126.5248748000013,1126.5248748000013,1126.7631639000028,1126.8744827000191,1130.4407239999855,1130.4407239999855,1130.4407239999855,['1'],[0.594012500019744],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-311-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,7,0,31,31,30,,,,,,,,,,,,,,,,,,,3.539078156312625,,,,,,,,,,,1,,,,,,,,,,,,,,1130.4407239999855,1130.4407239999855,1130.4722778000287,1130.4407239999855,1130.4407239999855,1130.673971900018,1130.7903768999968,1133.9812342000077,1133.9812342000077,1133.9812342000077,['1'],[0.5183205000357702],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1133.9812342000077,1143.979033600015,8,3.169601799978409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-210-035-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,0,0,19,,,,,,,,,,,,,,,,,,1151.8295284999767,3.783567134268537,,,,,,,,,,,1,,,,,,,,,,1147.1756970999995,1147.1756970999995,8,4.633260799979325,1153.955886700016,1153.955886700016,1153.9678076999844,1153.955886700016,1153.955886700016,1154.1711478999932,1154.3114506999846,1157.8607130000019,1157.8607130000019,1157.8607130000019,['8'],[0.5957585999858566],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-023-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,1,1,24,,,,,,,,,,,,,,,,,,,3.625250501002004,,,,,,,,,,,1,,,,,,,,,,,,,,1157.8607130000019,1157.8607130000019,1157.89145320002,1157.8607130000019,1157.8607130000019,1158.0967007,1158.214201900002,1161.6163615999976,1161.6163615999976,1161.6163615999976,['1'],[0.45877670001937076],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-314-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,2,2,11,,,,,,,,,,,,,,,,,,,3.571142284569138,,,,,,,,,,,1,,,,,,,,,,,,,,1161.6163615999976,1161.6163615999976,1161.638580299972,1161.6163615999976,1161.6163615999976,1161.8413898000144,1161.9688204000122,1165.3022688999772,1165.3022688999772,1165.3022688999772,['8'],[0.4667066000401974],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-224-176-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,3,3,18,,,,,,,,,,,,,,,,,,,3.726452905811623,,,,,,,,,,,1,,,,,,,,,,,,,,1165.3022688999772,1165.3022688999772,1165.3389534999733,1165.3022688999772,1165.3022688999772,1165.5390739000286,1165.6543810000294,1169.1515754000284,1169.1515754000284,1169.1515754000284,['1'],[0.5084138999809511],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-250-200-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,4,4,10,,,,,,,,,,,,,,,,,,,3.750501002004008,,,,,,,,,,,1,,,,,,,,,,,,,,1169.1515754000284,1169.1515754000284,1169.1835680999793,1169.1515754000284,1169.1515754000284,1169.387463800027,1169.5036235000007,1173.0223824999994,1173.0223824999994,1173.0223824999994,['8'],[0.4320479999878444],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-028-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,5,5,25,,,,,,,,,,,,,,,,,,,3.7965931863727453,,,,,,,,,,,1,,,,,,,,,,,,,,1173.0223824999994,1173.0223824999994,1173.0582511000102,1173.0223824999994,1173.0223824999994,1173.2620237999945,1173.3743702999782,1176.9244897000026,1176.9244897000026,1176.9244897000026,['1'],[0.5761550000170246],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-356-017-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,6,6,2,,,,,,,,,,,,,,,,,,,3.8527054108216436,,,,,,,,,,,1,,,,,,,,,,,,,,1176.9244897000026,1176.9244897000026,1176.9731307000038,1176.9244897000026,1176.9244897000026,1177.176229499979,1177.276296600001,1180.9012262999895,1180.9012262999895,1180.9012262999895,['8'],[0.5168809000169858],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-203-023-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,7,7,12,,,,,,,,,,,,,,,,,,,3.756513026052104,,,,,,,,,,,1,,,,,,,,,,,,,,1180.9012262999895,1180.9012262999895,1180.9358554999926,1180.9012262999895,1180.9012262999895,1181.139998300001,1181.2539456000086,1184.7813348000054,1184.7813348000054,1184.7813348000054,['8'],[0.5634428999619558],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-605-066-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,8,8,29,,,,,,,,,,,,,,,,,,,3.782565130260521,,,,,,,,,,,1,,,,,,,,,,,,,,1184.7813348000054,1184.7813348000054,1184.8078070000047,1184.7813348000054,1184.7813348000054,1185.0115810999996,1185.131877399981,1188.6746611000272,1188.6746611000272,1188.6746611000272,['1'],[0.5159667999832891],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-225-127-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,9,9,0,,,,,,,,,,,,,,,,,,,3.817635270541082,,,,,,,,,,,1,,,,,,,,,,,,,,1188.6746611000272,1188.6746611000272,1188.715759499988,1188.6746611000272,1188.6746611000272,1188.9180857000174,1189.0276974000153,1192.6047049000044,1192.6047049000044,1192.6047049000044,['8'],[0.43286699999589473],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-200-228-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,10,10,31,,,,,,,,,,,,,,,,,,,3.8517034068136273,,,,,,,,,,,1,,,,,,,,,,,,,,1192.6047049000044,1192.6047049000044,1192.64615580003,1192.6047049000044,1192.6047049000044,1192.846229000017,1192.9564749000128,1196.5749973999918,1196.5749973999918,1196.5749973999918,['1'],[0.46841869998024777],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-248-149-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,11,11,21,,,,,,,,,,,,,,,,,,,3.6923847695390783,,,,,,,,,,,1,,,,,,,,,,,,,,1196.5749973999918,1196.5749973999918,1196.6109471999807,1196.5749973999918,1196.5749973999918,1196.8192566999933,1196.9279018000234,1200.3716253999737,1200.3716253999737,1200.3716253999737,['8'],[0.4792087000096217],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-041-035-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,12,12,6,,,,,,,,,,,,,,,,,,,3.6372745490981964,,,,,,,,,,,1,,,,,,,,,,,,,,1200.3716253999737,1200.3716253999737,1200.4225718000089,1200.3716253999737,1200.3716253999737,1200.6234057000256,1200.7207775000134,1204.1181083000265,1204.1181083000265,1204.1181083000265,['1'],[0.4710806999937631],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-670-215-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,13,13,14,,,,,,,,,,,,,,,,,,,3.6773547094188377,,,,,,,,,,,1,,,,,,,,,,,,,,1204.1181083000265,1204.1181083000265,1204.162326199992,1204.1181083000265,1204.1181083000265,1204.3659813000122,1204.469120600028,1207.9070571999764,1207.9070571999764,1207.9070571999764,['8'],[0.5780925999861211],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-238-242-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,14,14,23,,,,,,,,,,,,,,,,,,,3.534068136272545,,,,,,,,,,,1,,,,,,,,,,,,,,1207.9070571999764,1207.9070571999764,1207.9476994000142,1207.9070571999764,1207.9070571999764,1208.1527323999908,1208.2608916999889,1211.5582097999868,1211.5582097999868,1211.5582097999868,['8'],[0.44181579997530207],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-341-018-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,15,15,26,,,,,,,,,,,,,,,,,,,3.8907815631262523,,,,,,,,,,,1,,,,,,,,,,,,,,1211.5582097999868,1211.5582097999868,1211.59483680001,1211.5582097999868,1211.5582097999868,1211.7978577999747,1211.9128803000203,1215.573630800005,1215.573630800005,1215.573630800005,['8'],[0.48549150000326335],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-345-025-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,16,16,28,,,,,,,,,,,,,,,,,,,3.7765531062124245,,,,,,,,,,,1,,,,,,,,,,,,,,1215.573630800005,1215.573630800005,1215.6005514999852,1215.573630800005,1215.573630800005,1215.8103878999827,1215.9255831000046,1219.4763274000143,1219.4763274000143,1219.4763274000143,['1'],[0.5140993000240996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
csv_files/a_halfV_trialTable_12.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-239-180-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,11,0,17,17,3,,,,,,,,,,,,,,,,,,,3.7394789579158316,,,,,,,,,,,1,,,,,,,,,,,,,,1219.4763274000143,1219.4763274000143,1219.5013207999873,1219.4763274000143,1219.4763274000143,1219.7018906999729,1219.8291878000018,1223.3234166000038,1223.3234166000038,1223.3234166000038,['8'],[0.9448072999948636],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200009,A,2022-10-13_13h57.13.410,mfe_b,2022.2.4,239.94394911361823,
