whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,polygon2.stopped,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-028-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,1,1,10,0,30,30,19,,,,,,,,,,,,,,,,,,,3.663326653306613,,,,,,,,,,,1,,,,,,,,,,,,,,398.89225869999996,398.89225869999996,398.91510600000004,398.89225869999996,398.89225869999996,399.11438150000004,399.24406799999997,402.6796799,402.6796799,402.6796799,['8'],[0.48601170000003435],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-044-034-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,1,1,10,0,31,31,24,,,,,,,,,,,,,,,,,,,3.8036072144288577,,,,,,,,,,,1,,,,,,,,,,,,,,402.6796799,402.6796799,402.7116902,402.6796799,402.6796799,402.91326860000004,403.03031050000004,406.4846559,406.4846559,406.4846559,['1'],[0.37497909999999024],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_11.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,406.4846559,416.48038959999997,8,0.35346840000002544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-013-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,0,0,31,,,,,,,,,,,,,,,,,,420.42068070000005,3.734468937875752,,,,,,,,,,,1,,,,,,,,,,416.84238389999996,416.84238389999996,8,3.560307300000005,422.59092339999995,422.59092339999995,422.59092339999995,422.59092339999995,422.59092339999995,422.79795320000005,422.9423657,426.4574387,426.4574387,426.4574387,['1'],[0.5396590000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-230-150-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,1,1,18,,,,,,,,,,,,,,,,,,,3.929859719438878,,,,,,,,,,,1,,,,,,,,,,,,,,426.4574387,426.4574387,426.4846261,426.4574387,426.4574387,426.68596779999996,426.80870500000003,430.50269030000004,430.50269030000004,430.50269030000004,['1'],[0.45385410000002935],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-235-170-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,2,2,3,,,,,,,,,,,,,,,,,,,3.9338677354709417,,,,,,,,,,,1,,,,,,,,,,,,,,430.50269030000004,430.50269030000004,430.5382684,430.50269030000004,430.50269030000004,430.7394237,430.85858340000004,434.55798400000003,434.55798400000003,434.55798400000003,['8'],[0.46775149999999144],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-017-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,3,3,19,,,,,,,,,,,,,,,,,,,3.653306613226453,,,,,,,,,,,1,,,,,,,,,,,,,,434.55798400000003,434.55798400000003,434.598429,434.55798400000003,434.55798400000003,434.7995637,434.91041700000005,438.32577160000005,438.32577160000005,438.32577160000005,['1'],[0.32148109999999974],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-212-050-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,4,4,2,,,,,,,,,,,,,,,,,,,3.8977955911823647,,,,,,,,,,,1,,,,,,,,,,,,,,438.32577160000005,438.32577160000005,438.3619979,438.32577160000005,438.32577160000005,438.56431740000005,438.67891410000004,442.3434046,442.3434046,442.3434046,['8'],[0.3648222000000203],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-219-223-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,5,5,1,,,,,,,,,,,,,,,,,,,3.6743486973947896,,,,,,,,,,,1,,,,,,,,,,,,,,442.3434046,442.3434046,442.37452069999995,442.3434046,442.3434046,442.5772564,442.693037,446.1315714,446.1315714,446.1315714,"['8', '8']","[0.4462754999999845, 1.6562803999999858]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-344-012-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,6,6,26,,,,,,,,,,,,,,,,,,,3.6302605210420844,,,,,,,,,,,1,,,,,,,,,,,,,,446.1315714,446.1315714,446.16895,446.1315714,446.1315714,446.37360779999995,446.4841659,449.89192049999997,449.89192049999997,449.89192049999997,['8'],[0.35369199999999523],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-233-116-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,7,7,4,,,,,,,,,,,,,,,,,,,3.843687374749499,,,,,,,,,,,1,,,,,,,,,,,,,,449.89192049999997,449.89192049999997,449.91429860000005,449.89192049999997,449.89192049999997,450.11893369999996,450.24567320000006,453.8558548,453.8558548,453.8558548,"['1', '1']","[0.3355289000000141, 0.4881218999999817]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-315-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,8,8,22,,,,,,,,,,,,,,,,,,,3.867735470941884,,,,,,,,,,,1,,,,,,,,,,,,,,453.8558548,453.8558548,453.89232330000004,453.8558548,453.8558548,454.09931240000003,454.2052007,457.8455401,457.8455401,457.8455401,['8'],[0.3272914000000071],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-213-126-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,9,9,23,,,,,,,,,,,,,,,,,,,3.8527054108216436,,,,,,,,,,,1,,,,,,,,,,,,,,457.8455401,457.8455401,457.8771088,457.8455401,457.8455401,458.07853850000004,458.1980195,461.8034854,461.8034854,461.8034854,['1'],[0.3080937000000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-252-159-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,10,10,30,,,,,,,,,,,,,,,,,,,3.623246492985972,,,,,,,,,,,1,,,,,,,,,,,,,,461.8034854,461.8034854,461.8484599000001,461.8034854,461.8034854,462.0509488,462.1566791,465.53744530000006,465.53744530000006,465.53744530000006,['1'],[0.4077885999999751],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-726-248-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,11,11,12,,,,,,,,,,,,,,,,,,,3.743486973947896,,,,,,,,,,,0,,,,,,,,,,,,,,465.53744530000006,465.53744530000006,465.5798899,465.53744530000006,465.53744530000006,465.7820487,465.89565430000005,469.38809630000003,469.38809630000003,469.38809630000003,['8'],[0.29019589999992945],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-728-041-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,12,12,24,,,,,,,,,,,,,,,,,,,3.7194388777555107,,,,,,,,,,,1,,,,,,,,,,,,,,469.38809630000003,469.38809630000003,469.4337425,469.38809630000003,469.38809630000003,469.6378177,469.7382226,473.23333090000006,473.23333090000006,473.23333090000006,['1'],[0.4061041999999304],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-225-192-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,13,13,10,,,,,,,,,,,,,,,,,,,3.721442885771543,,,,,,,,,,,1,,,,,,,,,,,,,,473.23333090000006,473.23333090000006,473.2604384,473.23333090000006,473.23333090000006,473.46427040000003,473.58583410000006,477.0757361,477.0757361,477.0757361,['8'],[0.3097807999999702],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-204-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,14,14,29,,,,,,,,,,,,,,,,,,,3.6773547094188377,,,,,,,,,,,1,,,,,,,,,,,,,,477.0757361,477.0757361,477.10704910000004,477.0757361,477.0757361,477.310977,477.4283306,480.8762750000001,480.8762750000001,480.8762750000001,['1'],[0.2738520000000051],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-225-130-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,15,15,5,,,,,,,,,,,,,,,,,,,3.571142284569138,,,,,,,,,,,1,,,,,,,,,,,,,,480.8762750000001,480.8762750000001,480.90809580000007,480.8762750000001,480.8762750000001,481.1095269,481.2265896,484.5484153,484.5484153,484.5484153,['8'],[0.3020609999999522],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-210-050-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,16,16,27,,,,,,,,,,,,,,,,,,,3.986973947895792,,,,,,,,,,,1,,,,,,,,,,,,,,484.5484153,484.5484153,484.60283630000004,484.5484153,484.5484153,484.8085106,484.89962950000006,488.6497895,488.6497895,488.6497895,['8'],[0.3758553999999492],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-049-032-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,17,17,8,,,,,,,,,,,,,,,,,,,3.908817635270541,,,,,,,,,,,1,,,,,,,,,,,,,,488.6497895,488.6497895,488.6901451,488.6497895,488.6497895,488.8916319,489.00600770000005,492.6787135000001,492.6787135000001,492.6787135000001,['1'],[0.42888809999996624],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-248-104-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,18,18,28,,,,,,,,,,,,,,,,,,,3.5150300601202407,,,,,,,,,,,1,,,,,,,,,,,,,,492.6787135000001,492.6787135000001,492.71578380000005,492.6787135000001,492.6787135000001,492.9190374,493.02927569999997,496.3199969,496.3199969,496.3199969,['1'],[0.4613747000000501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-001-025-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,19,19,9,,,,,,,,,,,,,,,,,,,3.779559118236473,,,,,,,,,,,1,,,,,,,,,,,,,,496.3199969,496.3199969,496.35151640000004,496.3199969,496.3199969,496.553367,496.6745591,500.2154186,500.2154186,500.2154186,['8'],[0.4690319999999417],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-213-031-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,20,20,0,,,,,,,,,,,,,,,,,,,3.906813627254509,,,,,,,,,,,1,,,,,,,,,,,,,,500.2154186,500.2154186,500.2526078000001,500.2154186,500.2154186,500.46153890000005,500.5661107000001,504.23864130000004,504.23864130000004,504.23864130000004,['8'],[0.4112750000000176],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-243-170-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,21,21,13,,,,,,,,,,,,,,,,,,,3.7675350701402803,,,,,,,,,,,1,,,,,,,,,,,,,,504.23864130000004,504.23864130000004,504.2746866,504.23864130000004,504.23864130000004,504.48257060000003,504.5940104,508.12414820000004,508.12414820000004,508.12414820000004,['1'],[0.41478470000001266],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-206-079-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,22,22,25,,,,,,,,,,,,,,,,,,,3.5761523046092183,,,,,,,,,,,1,,,,,,,,,,,,,,508.12414820000004,508.12414820000004,508.15918640000007,508.12414820000004,508.12414820000004,508.3602399,508.47497770000007,511.80453980000004,511.80453980000004,511.80453980000004,['1'],[0.5454420999999172],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-019-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,23,23,7,,,,,,,,,,,,,,,,,,,3.7374749498997994,,,,,,,,,,,1,,,,,,,,,,,,,,511.80453980000004,511.80453980000004,511.85516240000004,511.80453980000004,511.80453980000004,512.0592301,512.157837,515.6704352,515.6704352,515.6704352,['8'],[0.3745738000000358],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-231-214-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,24,24,15,,,,,,,,,,,,,,,,,,,3.874749498997996,,,,,,,,,,,1,,,,,,,,,,,,,,515.6704352,515.6704352,515.6973695,515.6704352,515.6704352,515.9008953,516.0240058,519.6510894,519.6510894,519.6510894,['8'],[0.36341410000014207],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-029-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,25,25,16,,,,,,,,,,,,,,,,,,,3.94188376753507,,,,,,,,,,,1,,,,,,,,,,,,,,519.6510894,519.6510894,519.7059464,519.6510894,519.6510894,519.9102801,520.0036918000001,523.7010109,523.7010109,523.7010109,['8'],[0.4164022000001353],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
csv_files/a_halfV_trialTable_4.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-621-136-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,2,2,3,0,26,26,20,,,,,,,,,,,,,,,,,,,3.6733466933867733,,,,,,,,,,,1,,,,,,,,,,,,,,523.7010109,523.7010109,523.7458558000001,523.7010109,523.7010109,523.9485124,524.0563542,527.5021961,527.5021961,527.5021961,['1'],[0.3324695000000304],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200022,B,2022-10-28_13h55.02.616,mfe_b,2022.2.4,242.437760166024,
