whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,polygon2.stopped,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,finishMessage_text.stopped,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-718-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,0,0,15,,,,,,,,,,,,,,,,,,1176.5593657999998,3.969939879759519,,,,,,,,,,1,,,,,,,,,,,1172.5974931999808,1172.5974931999808,8,3.935762899927795,1178.703244799981,1178.703244799981,1178.703244799981,1178.703244799981,1178.703244799981,1178.9046547999606,1179.0535000999225,1182.793240299914,1182.793240299914,1182.793240299914,['8'],[0.5643407000461593],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-010-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,1,1,8,,,,,,,,,,,,,,,,,,,3.970941883767535,,,,,,,,,,1,,,,,,,,,,,,,,,1182.793240299914,1182.793240299914,1182.793240299914,1182.793240299914,1182.8288900000043,1183.0293011999456,1183.1464635999873,1186.8821975999745,1186.8821975999745,1186.8821975999745,['8'],[0.43649350001942366],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-004-010-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,2,2,3,,,,,,,,,,,,,,,,,,,3.9619238476953904,,,,,,,,,,1,,,,,,,,,,,,,,,1186.8821975999745,1186.8821975999745,1186.8821975999745,1186.8821975999745,1186.9175277999602,1187.1190795999719,1187.235092899995,1190.964158799965,1190.964158799965,1190.964158799965,['1'],[0.5124015000183135],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-251-124-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,3,3,27,,,,,,,,,,,,,,,,,,,3.7765531062124245,,,,,,,,,,1,,,,,,,,,,,,,,,1190.964158799965,1190.964158799965,1190.964158799965,1190.964158799965,1190.9988176999614,1191.2014045999385,1191.3166203999426,1194.8529344999697,1194.8529344999697,1194.8529344999697,['8'],[0.4737389999208972],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-206-204-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,4,4,6,,,,,,,,,,,,,,,,,,,3.755511022044088,,,,,,,,,,1,,,,,,,,,,,,,,,1194.8529344999697,1194.8529344999697,1194.8529344999697,1194.8529344999697,1194.8920487000141,1195.093672499992,1195.2071018000133,1198.7256533999462,1198.7256533999462,1198.7256533999462,['1'],[0.41066219995263964],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-211-066-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,5,5,10,,,,,,,,,,,,,,,,,,,3.756513026052104,,,,,,,,,,1,,,,,,,,,,,,,,,1198.7256533999462,1198.7256533999462,1198.7256533999462,1198.7256533999462,1198.7615769000258,1198.962379799923,1199.0774291999405,1202.5956501999171,1202.5956501999171,1202.5956501999171,['1'],[0.49165179999545217],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-308-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,6,6,7,,,,,,,,,,,,,,,,,,,3.530060120240481,,,,,,,,,,1,,,,,,,,,,,,,,,1202.5956501999171,1202.5956501999171,1202.5956501999171,1202.5956501999171,1202.6351253999164,1202.8405952999601,1202.9458660000237,1206.2481697999174,1206.2481697999174,1206.2481697999174,['1'],[0.4593061999185011],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-239-075-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,7,7,22,,,,,,,,,,,,,,,,,,,3.7905811623246493,,,,,,,,,,1,,,,,,,,,,,,,,,1206.2481697999174,1206.2481697999174,1206.2481697999174,1206.2481697999174,1206.2865620999364,1206.4869234999642,1206.599151799921,1210.1500110999914,1210.1500110999914,1210.1500110999914,['8'],[0.5685007999418303],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-027-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,8,8,16,,,,,,,,,,,,,,,,,,,3.882765531062124,,,,,,,,,,1,,,,,,,,,,,,,,,1210.1500110999914,1210.1500110999914,1210.1500110999914,1210.1500110999914,1210.1894422000041,1210.389620999922,1210.5037322000135,1214.1386557000224,1214.1386557000224,1214.1386557000224,['1'],[0.4505402999930084],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-697-015-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,9,9,23,,,,,,,,,,,,,,,,,,,3.8156312625250504,,,,,,,,,,1,,,,,,,,,,,,,,,1214.1386557000224,1214.1386557000224,1214.1386557000224,1214.1386557000224,1214.1942332999315,1214.3946893999819,1214.4917050999356,1218.0613468999509,1218.0613468999509,1218.0613468999509,['8'],[0.49555300001520663],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-202-065-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,10,10,11,,,,,,,,,,,,,,,,,,,3.7615230460921842,,,,,,,,,,1,,,,,,,,,,,,,,,1218.0613468999509,1218.0613468999509,1218.0613468999509,1218.0613468999509,1218.107900999952,1218.31168839999,1218.4112096999306,1221.9393503000028,1221.9393503000028,1221.9393503000028,['8'],[0.4300194999668747],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-628-176-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,11,11,29,,,,,,,,,,,,,,,,,,,3.9839679358717435,,,,,,,,,,1,,,,,,,,,,,,,,,1221.9393503000028,1221.9393503000028,1221.9393503000028,1221.9393503000028,1221.9737611999735,1222.1753784000175,1222.2931851999601,1226.0405048999237,1226.0405048999237,1226.0405048999237,['8'],[0.4312242000596598],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-028-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,12,12,19,,,,,,,,,,,,,,,,,,,3.633266533066132,,,,,,,,,,1,,,,,,,,,,,,,,,1226.0405048999237,1226.0405048999237,1226.0405048999237,1226.0405048999237,1226.0755415000021,1226.2787103999872,1226.3903879999416,1229.8016220999416,1229.8016220999416,1229.8016220999416,['8'],[0.4266329000238329],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-019-005-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,13,13,28,,,,,,,,,,,,,,,,,,,3.712424849699399,,,,,,,,,,1,,,,,,,,,,,,,,,1229.8016220999416,1229.8016220999416,1229.8016220999416,1229.8016220999416,1229.8282317999983,1230.0305421999656,1230.150937099941,1233.631016899948,1233.631016899948,1233.631016899948,['8'],[0.4283174999291077],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-320-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,14,14,0,,,,,,,,,,,,,,,,,,,3.6923847695390783,,,,,,,,,,1,,,,,,,,,,,,,,,1233.631016899948,1233.631016899948,1233.631016899948,1233.631016899948,1233.666524900007,1233.8698823999148,1233.9829754999373,1237.4535620999523,1237.4535620999523,1237.4535620999523,['1'],[0.5784081999445334],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-226-119-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,15,15,9,,,,,,,,,,,,,,,,,,,3.817635270541082,,,,,,,,,,1,,,,,,,,,,,,,,,1237.4535620999523,1237.4535620999523,1237.4535620999523,1237.4535620999523,1237.4805145999417,1237.6817584999371,1237.8070859999862,1241.385432699928,1241.385432699928,1241.385432699928,['1'],[0.4688670999603346],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-228-214-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,16,16,18,,,,,,,,,,,,,,,,,,,3.8456913827655312,,,,,,,,,,1,,,,,,,,,,,,,,,1241.385432699928,1241.385432699928,1241.385432699928,1241.385432699928,1241.4255572999828,1241.6277958999854,1241.7366366999922,1245.3433183999732,1245.3433183999732,1245.3433183999732,['1'],[0.4730909999925643],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-226-095-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,17,17,30,,,,,,,,,,,,,,,,,,,3.5761523046092183,,,,,,,,,,1,,,,,,,,,,,,,,,1245.3433183999732,1245.3433183999732,1245.3433183999732,1245.3433183999732,1245.3842575999442,1245.5868737000274,1245.6948111000238,1249.039023399935,1249.039023399935,1249.039023399935,['8'],[0.4971473999321461],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-243-107-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,18,18,13,,,,,,,,,,,,,,,,,,,3.7775551102204408,,,,,,,,,,1,,,,,,,,,,,,,,,1249.039023399935,1249.039023399935,1249.039023399935,1249.039023399935,1249.080323799979,1249.2832067999989,1249.3885448999936,1252.934726699954,1252.934726699954,1252.934726699954,['8'],[0.5671107999514788],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-302-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,19,19,2,,,,,,,,,,,,,,,,,,,3.5160320641282565,,,,,,,,,,1,,,,,,,,,,,,,,,1252.934726699954,1252.934726699954,1252.934726699954,1252.934726699954,1252.9692063999828,1253.1730000999523,1253.2871037999867,1256.556041499949,1256.556041499949,1256.556041499949,['1'],[0.45804990001488477],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-214-308-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,20,20,5,,,,,,,,,,,,,,,,,,,3.6793587174348694,,,,,,,,,,1,,,,,,,,,,,,,,,1256.556041499949,1256.556041499949,1256.556041499949,1256.556041499949,1256.6021702999715,1256.8050319999456,1256.9052641999442,1260.3670493999962,1260.3670493999962,1260.3670493999962,['8'],[0.4712943999329582],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-026-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,21,21,1,,,,,,,,,,,,,,,,,,,3.945891783567134,,,,,,,,,,1,,,,,,,,,,,,,,,1260.3670493999962,1260.3670493999962,1260.3670493999962,1260.3670493999962,1260.3882638999494,1260.589265299961,1260.7197733999928,1264.4246498999419,1264.4246498999419,1264.4246498999419,['8'],[0.5223431000486016],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-205-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,22,22,31,,,,,,,,,,,,,,,,,,,3.729458917835671,,,,,,,,,,1,,,,,,,,,,,,,,,1264.4246498999419,1264.4246498999419,1264.4246498999419,1264.4246498999419,1264.4659105999162,1264.6654478999553,1264.7764191000024,1268.2745952999685,1268.2745952999685,1268.2745952999685,['1'],[0.4418252999894321],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-024-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,23,23,17,,,,,,,,,,,,,,,,,,,3.721442885771543,,,,,,,,,,1,,,,,,,,,,,,,,,1268.2745952999685,1268.2745952999685,1268.2745952999685,1268.2745952999685,1268.3120155999204,1268.5158792999573,1268.627515799948,1272.1160506999586,1272.1160506999586,1272.1160506999586,['8'],[0.4951111999107525],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-221-223-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,24,24,12,,,,,,,,,,,,,,,,,,,3.9448897795591185,,,,,,,,,,1,,,,,,,,,,,,,,,1272.1160506999586,1272.1160506999586,1272.1160506999586,1272.1160506999586,1272.1478028999409,1272.3506024000235,1272.4696883999277,1276.1709358999506,1276.1709358999506,1276.1709358999506,['1'],[0.4393017999827862],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-242-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,25,25,4,,,,,,,,,,,,,,,,,,,3.5741482965931866,,,,,,,,,,1,,,,,,,,,,,,,,,1276.1709358999506,1276.1709358999506,1276.1709358999506,1276.1709358999506,1276.2120181999635,1276.4155478000175,1276.5295157999499,1279.8640871000243,1279.8640871000243,1279.8640871000243,['1'],[0.40661299997009337],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-357-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,26,26,21,,,,,,,,,,,,,,,,,,,3.5871743486973946,,,,,,,,,,1,,,,,,,,,,,,,,,1279.8640871000243,1279.8640871000243,1279.8640871000243,1279.8640871000243,1279.899253099924,1280.1071701999754,1280.2138163999189,1283.5592582999961,1283.5592582999961,1283.5592582999961,['1'],[0.49021499999798834],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
csv_files/a_halfV_trialTable_11.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-660-464-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,10,0,27,27,25,,,,,,,,,,,,,,,,,,,3.5601202404809618,,,,,,,,,,1,,,,,,,,,,,,,,,1283.5592582999961,1283.5592582999961,1283.5592582999961,1283.5592582999961,1283.6032191999257,1283.8057064999593,1283.9085312000243,1287.2485773999942,1287.2485773999942,1287.2485773999942,['8'],[0.3874336000299081],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200013,A,2022-10-18_17h54.21.545,mfe_b,2022.2.4,239.40340662716542,
