whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,finishMessage_text.stopped,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-725-142-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,16,16,27,,,,,,,,,,,,,,,,,,,3.5440881763527052,,,,,,,,,,,1,,,,,,,,,,,,,,1119.6571202000014,1119.6571202000014,1119.6571202000014,1119.6571202000014,1119.6938302000017,1119.8965448999988,1120.0102761999988,1123.3186872999977,1123.3186872999977,1123.3186872999977,['8'],[0.45406159999765805],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-013-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,17,17,12,,,,,,,,,,,,,,,,,,,3.7044088176352705,,,,,,,,,,,1,,,,,,,,,,,,,,1123.3186872999977,1123.3186872999977,1123.3186872999977,1123.3186872999977,1123.356021399999,1123.5552802999991,1123.6720929999974,1127.1285582999953,1127.1285582999953,1127.1285582999953,['8'],[0.5514214999966498],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-209-072-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,18,18,29,,,,,,,,,,,,,,,,,,,3.9859719438877756,,,,,,,,,,,1,,,,,,,,,,,,,,1127.1285582999953,1127.1285582999953,1127.1285582999953,1127.1285582999953,1127.1727885999971,1127.3758984999986,1127.4810537999983,1131.2381991999973,1131.2381991999973,1131.2381991999973,['1'],[0.5167453000067326],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-230-189-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,19,19,7,,,,,,,,,,,,,,,,,,,3.822645290581162,,,,,,,,,,,1,,,,,,,,,,,,,,1131.2381991999973,1131.2381991999973,1131.2381991999973,1131.2381991999973,1131.2690763999963,1131.4712620999962,1131.5902869999954,1135.158666499996,1135.158666499996,1135.158666499996,['1'],[0.3957408000023861],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-257-161-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,20,20,21,,,,,,,,,,,,,,,,,,,3.554108216432866,,,,,,,,,,,1,,,,,,,,,,,,,,1135.158666499996,1135.158666499996,1135.158666499996,1135.158666499996,1135.2129431999965,1135.4146662999956,1135.509026799995,1138.8272905000013,1138.8272905000013,1138.8272905000013,['8'],[0.5106829999967886],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-316-156-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,21,21,20,,,,,,,,,,,,,,,,,,,3.655310621242485,,,,,,,,,,,1,,,,,,,,,,,,,,1138.8272905000013,1138.8272905000013,1138.8272905000013,1138.8272905000013,1138.8669663,1139.0685115999986,1139.1851191999995,1142.583410299998,1142.583410299998,1142.583410299998,['8'],[0.46087900000202353],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-218-132-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,22,22,28,,,,,,,,,,,,,,,,,,,3.7955911823647295,,,,,,,,,,,1,,,,,,,,,,,,,,1142.583410299998,1142.583410299998,1142.583410299998,1142.583410299998,1142.6342781999956,1142.833935599996,1142.9342789999973,1146.4917104000015,1146.4917104000015,1146.4917104000015,['8'],[0.437739099997998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-688-322-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,23,23,26,,,,,,,,,,,,,,,,,,,3.7645290581162327,,,,,,,,,,,1,,,,,,,,,,,,,,1146.4917104000015,1146.4917104000015,1146.4917104000015,1146.4917104000015,1146.5313926999988,1146.7342974999956,1146.8439867000016,1150.3536878999985,1150.3536878999985,1150.3536878999985,['1'],[0.5349945000016305],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-222-239-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,24,24,9,,,,,,,,,,,,,,,,,,,3.584168336673347,,,,,,,,,,,1,,,,,,,,,,,,,,1150.3536878999985,1150.3536878999985,1150.3536878999985,1150.3536878999985,1150.4108282999987,1150.6122098000014,1150.7032501999965,1154.053159799998,1154.053159799998,1154.053159799998,['1'],[0.5872208000037062],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-677-452-1-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,25,25,0,,,,,,,,,,,,,,,,,,,3.9599198396793587,,,,,,,,,,,1,,,,,,,,,,,,,,1154.053159799998,1154.053159799998,1154.053159799998,1154.053159799998,1154.0936621999972,1154.2999318999973,1154.403376499995,1158.1658940000016,1158.1658940000016,1158.1658940000016,['8'],[0.5869439000052807],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-740-273-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,26,26,16,,,,,,,,,,,,,,,,,,,3.504008016032064,,,,,,,,,,,1,,,,,,,,,,,,,,1158.1658940000016,1158.1658940000016,1158.1658940000016,1158.1658940000016,1158.174220500001,1158.3740068000006,1158.516746199999,1161.7874502999948,1161.7874502999948,1161.7874502999948,['1'],[0.4979972999972233],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-310-027-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,27,27,18,,,,,,,,,,,,,,,,,,,3.7725450901803605,,,,,,,,,,,1,,,,,,,,,,,,,,1161.7874502999948,1161.7874502999948,1161.7874502999948,1161.7874502999948,1161.8220563999967,1162.027156299995,1162.1373291999953,1165.6761365999955,1165.6761365999955,1165.6761365999955,['8'],[0.5721104000003834],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-037-022-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,28,28,1,,,,,,,,,,,,,,,,,,,3.797595190380761,,,,,,,,,,,1,,,,,,,,,,,,,,1165.6761365999955,1165.6761365999955,1165.6761365999955,1165.6761365999955,1165.7124547999956,1165.917136299995,1166.0293245999965,1169.5954049999964,1169.5954049999964,1169.5954049999964,['8'],[0.430865400001494],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-201-057-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,29,29,10,,,,,,,,,,,,,,,,,,,3.8517034068136273,,,,,,,,,,,1,,,,,,,,,,,,,,1169.5954049999964,1169.5954049999964,1169.5954049999964,1169.5954049999964,1169.6309712999973,1169.833105499998,1169.9484002999998,1173.5724814999958,1173.5724814999958,1173.5724814999958,['1'],[0.4507065000034345],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-644-306-1-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,30,30,23,,,,,,,,,,,,,,,,,,,3.964929859719439,,,,,,,,,,,1,,,,,,,,,,,,,,1173.5724814999958,1173.5724814999958,1173.5724814999958,1173.5724814999958,1173.6034397000003,1173.8057735000002,1173.9224529999956,1177.6529741000013,1177.6529741000013,1177.6529741000013,['8'],[0.5409662999991269],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-307-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,3,3,0,0,31,31,30,,,,,,,,,,,,,,,,,,,3.532064128256513,,,,,,,,,,,1,,,,,,,,,,,,,,1177.6529741000013,1177.6529741000013,1177.6529741000013,1177.6529741000013,1177.6933897999952,1177.8959433000018,1178.006433999999,1181.184102700001,1181.184102700001,1181.184102700001,['8'],[0.51451960000486],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1181.184102700001,1191.1791849999972,8,5.829631200005679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-234-355-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,0,0,3,,,,,,,,,,,,,,,,,,1202.0366654999998,3.8296593186372747,,,,,,,,,,,1,,,,,,,,,,1197.0246687,1197.0246687,8,4.98472209999818,1204.1660661999958,1204.1660661999958,1204.1660661999958,1204.1660661999958,1204.1738828999987,1204.3747977999992,1204.5180958999954,1208.112062899996,1208.112062899996,1208.112062899996,['1'],[0.7062928999985161],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-031-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,1,1,4,,,,,,,,,,,,,,,,,,,3.760521042084168,,,,,,,,,,,1,,,,,,,,,,,,,,1208.112062899996,1208.112062899996,1208.112062899996,1208.112062899996,1208.152223000001,1208.3533728000002,1208.4644880000014,1211.9939362999976,1211.9939362999976,1211.9939362999976,['8'],[0.39294230000450625],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-015-006-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,2,2,0,,,,,,,,,,,,,,,,,,,3.6663326653306614,,,,,,,,,,,1,,,,,,,,,,,,,,1211.9939362999976,1211.9939362999976,1211.9939362999976,1211.9939362999976,1212.0245892999992,1212.2244181999959,1212.3431435999992,1215.7806501999985,1215.7806501999985,1215.7806501999985,['1'],[0.35334749999674386],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-229-129-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,3,3,7,,,,,,,,,,,,,,,,,,,3.6112224448897794,,,,,,,,,,,1,,,,,,,,,,,,,,1215.7806501999985,1215.7806501999985,1215.7806501999985,1215.7806501999985,1215.8127550999961,1216.0146043999957,1216.132662299995,1219.501430399996,1219.501430399996,1219.501430399996,['8'],[0.5062271000024339],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-043-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,4,4,24,,,,,,,,,,,,,,,,,,,3.7945891783567136,,,,,,,,,,,1,,,,,,,,,,,,,,1219.501430399996,1219.501430399996,1219.501430399996,1219.501430399996,1219.5467604999976,1219.7535937999965,1219.8524217999984,1223.4101477999975,1223.4101477999975,1223.4101477999975,['1'],[0.49045720000503934],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-234-208-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,5,5,8,,,,,,,,,,,,,,,,,,,3.6693386773547094,,,,,,,,,,,1,,,,,,,,,,,,,,1223.4101477999975,1223.4101477999975,1223.4101477999975,1223.4101477999975,1223.4503500999963,1223.651044299997,1223.7627146999985,1227.1999862999983,1227.1999862999983,1227.1999862999983,['8'],[0.38024809999842546],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-322-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,6,6,5,,,,,,,,,,,,,,,,,,,3.7054108216432864,,,,,,,,,,,1,,,,,,,,,,,,,,1227.1999862999983,1227.1999862999983,1227.1999862999983,1227.1999862999983,1227.2355513999973,1227.437014399995,1227.5519095999953,1231.0089802999973,1231.0089802999973,1231.0089802999973,['1'],[0.4862033999997948],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-241-141-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,7,7,25,,,,,,,,,,,,,,,,,,,3.760521042084168,,,,,,,,,,,1,,,,,,,,,,,,,,1231.0089802999973,1231.0089802999973,1231.0089802999973,1231.0089802999973,1231.0598617999967,1231.2646792999985,1231.3632503000008,1234.8788861999965,1234.8788861999965,1234.8788861999965,['1'],[0.3640602999985276],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-346-008-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,8,8,17,,,,,,,,,,,,,,,,,,,3.524048096192385,,,,,,,,,,,1,,,,,,,,,,,,,,1234.8788861999965,1234.8788861999965,1234.8788861999965,1234.8788861999965,1234.9239412999996,1235.1272175000013,1235.2299661999969,1238.5235646999972,1238.5235646999972,1238.5235646999972,['1'],[0.4542796999994607],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-648-337-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,9,9,9,,,,,,,,,,,,,,,,,,,3.770541082164329,,,,,,,,,,,1,,,,,,,,,,,,,,1238.5235646999972,1238.5235646999972,1238.5235646999972,1238.5235646999972,1238.5588504000007,1238.764590499999,1238.877574299997,1242.407785499996,1242.407785499996,1242.407785499996,['8'],[0.544551600007253],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-242-011-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,10,10,11,,,,,,,,,,,,,,,,,,,3.7464929859719436,,,,,,,,,,,1,,,,,,,,,,,,,,1242.407785499996,1242.407785499996,1242.407785499996,1242.407785499996,1242.4494997999973,1242.653671199998,1242.7572246000018,1246.2599765000014,1246.2599765000014,1246.2599765000014,['8'],[0.41549440000017057],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-317-061-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,4,4,8,0,11,11,29,,,,,,,,,,,,,,,,,,,3.9168336673346693,,,,,,,,,,,1,,,,,,,,,,,,,,1246.2599765000014,1246.2599765000014,1246.2599765000014,1246.2599765000014,1246.307075599998,1246.5083712000014,1246.612167700001,1250.2882310999958,1250.2882310999958,1250.2882310999958,['1'],[0.43047930000102497],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200021,A,2022-10-27_18h37.39.866,mfe_b,2022.2.4,240.18600003568616,
