whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-223-064-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,5,5,1,0,30,30,16,,,,,,,,,,,,,,,,,,,3.7164328657314627,,,,,,,,,,,1,,,,,,,,,,,,,,1395.4752727999985,1395.4752727999985,1395.4752727999985,1395.4752727999985,1395.5013943000013,1395.7054467999988,1395.8283888000005,1399.2949921,1399.2949921,1399.2949921,['1'],[0.36388159999842173],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-205-100-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,5,5,1,0,31,31,28,,,,,,,,,,,,,,,,,,,3.730460921843687,,,,,,,,,,,1,,,,,,,,,,,,,,1399.2949921,1399.2949921,1399.2949921,1399.2949921,1399.3440338,1399.5459894999985,1399.6495567999991,1403.0297329999994,1403.0297329999994,1403.0297329999994,['8'],[0.425698499999271],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1403.0297329999994,1413.027046700001,8,0.3230814000016835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-215-157-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,0,0,10,,,,,,,,,,,,,,,,,,1417.644250199999,3.965931863727455,,,,,,,,,,,1,,,,,,,,,,1413.3633985000015,1413.3633985000015,8,4.257674799999222,1419.7958934000017,1419.7958934000017,1419.7958934000017,1419.7958934000017,1419.7958934000017,1419.9973797999992,1420.1550476999982,1423.883167600001,1423.883167600001,1423.883167600001,['1'],[0.36259140000038315],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-685-004-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,1,1,20,,,,,,,,,,,,,,,,,,,3.5080160320641283,,,,,,,,,,,1,,,,,,,,,,,,,,1423.883167600001,1423.883167600001,1423.883167600001,1423.883167600001,1423.9141373999992,1424.1155265999987,1424.2349829999985,1427.5053473000007,1427.5053473000007,1427.5053473000007,['8'],[0.4421650000003865],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-245-178-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,2,2,15,,,,,,,,,,,,,,,,,,,3.841683366733467,,,,,,,,,,,1,,,,,,,,,,,,,,1427.5053473000007,1427.5053473000007,1427.5053473000007,1427.5053473000007,1427.5415178000003,1427.7434427000007,1427.8566094999987,1431.4540926000009,1431.4540926000009,1431.4540926000009,['1'],[0.38330150000183494],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-204-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,3,3,19,,,,,,,,,,,,,,,,,,,3.6192384769539077,,,,,,,,,,,1,,,,,,,,,,,,,,1431.4540926000009,1431.4540926000009,1431.4540926000009,1431.4540926000009,1431.5023449,1431.703762000001,1431.8044300000001,1435.1861747000003,1435.1861747000003,1435.1861747000003,['8'],[0.3083212999990792],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-002-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,4,4,26,,,,,,,,,,,,,,,,,,,3.532064128256513,,,,,,,,,,,1,,,,,,,,,,,,,,1435.1861747000003,1435.1861747000003,1435.1861747000003,1435.1861747000003,1435.2259903000013,1435.4349795000016,1435.5354571999997,1438.8347896000014,1438.8347896000014,1438.8347896000014,['1'],[0.3465052999999898],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-242-011-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,5,5,11,,,,,,,,,,,,,,,,,,,3.571142284569138,,,,,,,,,,,1,,,,,,,,,,,,,,1438.8347896000014,1438.8347896000014,1438.8347896000014,1438.8347896000014,1438.8754885999988,1439.0767102999998,1439.184839900001,1442.5095330000004,1442.5095330000004,1442.5095330000004,['8'],[0.30518519999895943],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-234-208-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,6,6,8,,,,,,,,,,,,,,,,,,,3.717434869739479,,,,,,,,,,,1,,,,,,,,,,,,,,1442.5095330000004,1442.5095330000004,1442.5095330000004,1442.5095330000004,1442.562262299998,1442.7616401000014,1442.8610541999988,1446.3526507999995,1446.3526507999995,1446.3526507999995,['8'],[0.3482564000005368],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-351-017-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,7,7,18,,,,,,,,,,,,,,,,,,,3.7665330661322645,,,,,,,,,,,1,,,,,,,,,,,,,,1446.3526507999995,1446.3526507999995,1446.3526507999995,1446.3526507999995,1446.3788983000013,1446.5802366999997,1446.7046563000004,1450.2346567999994,1450.2346567999994,1450.2346567999994,['1'],[0.43105089999880875],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-031-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,8,8,4,,,,,,,,,,,,,,,,,,,3.571142284569138,,,,,,,,,,,1,,,,,,,,,,,,,,1450.2346567999994,1450.2346567999994,1450.2346567999994,1450.2346567999994,1450.2705505000013,1450.4742484999988,1450.585149999999,1453.9398610999997,1453.9398610999997,1453.9398610999997,['8'],[0.2769871000018611],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-671-601-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,9,9,31,,,,,,,,,,,,,,,,,,,3.8957915831663326,,,,,,,,,,,0,,,,,,,,,,,,,,1453.9398610999997,1453.9398610999997,1453.9398610999997,1453.9398610999997,1453.9616822999997,1454.1647916000002,1454.2932914999983,1457.9644138000003,1457.9644138000003,1457.9644138000003,"['8', '1']","[0.44971499999883235, 0.4793993999992381]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-029-023-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,10,10,30,,,,,,,,,,,,,,,,,,,3.6122244488977957,,,,,,,,,,,1,,,,,,,,,,,,,,1457.9644138000003,1457.9644138000003,1457.9644138000003,1457.9644138000003,1457.9910400000008,1458.1910056000015,1458.3160280999982,1461.6912823999992,1461.6912823999992,1461.6912823999992,['8'],[0.46956040000077337],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-317-061-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,11,11,29,,,,,,,,,,,,,,,,,,,3.7164328657314627,,,,,,,,,,,1,,,,,,,,,,,,,,1461.6912823999992,1461.6912823999992,1461.6912823999992,1461.6912823999992,1461.727597699999,1461.9340598999988,1462.043527400001,1465.5224363000016,1465.5224363000016,1465.5224363000016,['1'],[0.484182400003192],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-323-053-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,12,12,6,,,,,,,,,,,,,,,,,,,3.659318637274549,,,,,,,,,,,1,,,,,,,,,,,,,,1465.5224363000016,1465.5224363000016,1465.5224363000016,1465.5224363000016,1465.5634155000007,1465.7676960999997,1465.8753786999987,1469.3036595000012,1469.3036595000012,1469.3036595000012,['8'],[0.41351579999900423],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-648-337-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,13,13,9,,,,,,,,,,,,,,,,,,,3.787575150300601,,,,,,,,,,,0,,,,,,,,,,,,,,1469.3036595000012,1469.3036595000012,1469.3036595000012,1469.3036595000012,1469.336651900001,1469.541979900001,1469.6550420999993,1473.2121292999982,1473.2121292999982,1473.2121292999982,['1'],[0.29047739999805344],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-043-003-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,14,14,24,,,,,,,,,,,,,,,,,,,3.875751503006012,,,,,,,,,,,1,,,,,,,,,,,,,,1473.2121292999982,1473.2121292999982,1473.2121292999982,1473.2121292999982,1473.2477971000008,1473.4490541000014,1473.5697928000009,1477.2116988000016,1477.2116988000016,1477.2116988000016,['1'],[0.5728689000025042],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-247-095-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,15,15,22,,,,,,,,,,,,,,,,,,,3.846693386773547,,,,,,,,,,,1,,,,,,,,,,,,,,1477.2116988000016,1477.2116988000016,1477.2116988000016,1477.2116988000016,1477.2432694999989,1477.4430016000006,1477.5620550999993,1481.187598299999,1481.187598299999,1481.187598299999,['8'],[0.2970199000010325],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-346-008-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,16,16,17,,,,,,,,,,,,,,,,,,,3.7284569138276553,,,,,,,,,,,1,,,,,,,,,,,,,,1481.187598299999,1481.187598299999,1481.187598299999,1481.187598299999,1481.2144092000017,1481.4166246999994,1481.5425600000017,1485.0184430000008,1485.0184430000008,1485.0184430000008,['1'],[0.37105870000232244],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-045-004-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,17,17,2,,,,,,,,,,,,,,,,,,,3.7545090180360723,,,,,,,,,,,1,,,,,,,,,,,,,,1485.0184430000008,1485.0184430000008,1485.0184430000008,1485.0184430000008,1485.0689488999997,1485.2723690999992,1485.378200700001,1488.8862455000017,1488.8862455000017,1488.8862455000017,['8'],[0.340231500002119],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-217-189-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,18,18,14,,,,,,,,,,,,,,,,,,,3.7284569138276553,,,,,,,,,,,1,,,,,,,,,,,,,,1488.8862455000017,1488.8862455000017,1488.8862455000017,1488.8862455000017,1488.9272917000017,1489.1372637999993,1489.2389702,1492.7345452000009,1492.7345452000009,1492.7345452000009,['1'],[0.4865755999999237],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-015-006-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,19,19,0,,,,,,,,,,,,,,,,,,,3.691382765531062,,,,,,,,,,,1,,,,,,,,,,,,,,1492.7345452000009,1492.7345452000009,1492.7345452000009,1492.7345452000009,1492.769655,1492.9722011000013,1493.0841275999992,1496.5432621,1496.5432621,1496.5432621,['1'],[0.37458909999986645],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-242-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,20,20,13,,,,,,,,,,,,,,,,,,,3.997995991983968,,,,,,,,,,,1,,,,,,,,,,,,,,1496.5432621,1496.5432621,1496.5432621,1496.5432621,1496.5793333000001,1496.7865439000016,1496.8977134999986,1500.6583447999983,1500.6583447999983,1500.6583447999983,['8'],[0.44887200000084704],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-250-149-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,21,21,27,,,,,,,,,,,,,,,,,,,3.566132264529058,,,,,,,,,,,0,,,,,,,,,,,,,,1500.6583447999983,1500.6583447999983,1500.6583447999983,1500.6583447999983,1500.6922115999987,1500.8927953999992,1501.0109869000007,1504.3514404000016,1504.3514404000016,1504.3514404000016,['1'],[0.3240691999999399],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-234-355-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,22,22,3,,,,,,,,,,,,,,,,,,,3.6472945891783564,,,,,,,,,,,1,,,,,,,,,,,,,,1504.3514404000016,1504.3514404000016,1504.3514404000016,1504.3514404000016,1504.3776972999985,1504.5812568000001,1504.7044212,1508.1208264999987,1508.1208264999987,1508.1208264999987,['1'],[0.5269327999994857],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-229-129-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,23,23,7,,,,,,,,,,,,,,,,,,,3.964929859719439,,,,,,,,,,,1,,,,,,,,,,,,,,1508.1208264999987,1508.1208264999987,1508.1208264999987,1508.1208264999987,1508.151524599998,1508.3610330999982,1508.4705778999996,1512.1890389,1512.1890389,1512.1890389,['8'],[0.4557922999993025],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-206-147-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,24,24,1,,,,,,,,,,,,,,,,,,,3.7575150300601203,,,,,,,,,,,1,,,,,,,,,,,,,,1512.1890389,1512.1890389,1512.1890389,1512.1890389,1512.2382030000008,1512.4388289999988,1512.5392023999993,1516.062002300001,1516.062002300001,1516.062002300001,['8'],[0.4868922999994538],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
csv_files/a_halfV_trialTable_9.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-306-010-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,6,6,8,0,25,25,16,,,,,,,,,,,,,,,,,,,3.5851703406813624,,,,,,,,,,,1,,,,,,,,,,,,,,1516.062002300001,1516.062002300001,1516.062002300001,1516.062002300001,1516.0972432999988,1516.3002908999988,1516.415570199999,1519.7558181999993,1519.7558181999993,1519.7558181999993,['1'],[0.3770483000007516],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200020,B,2022-10-27_14h06.33.583,mfe_b,2022.2.4,240.93424663478078,
