whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,whichSurpriseBlock,firstTextA,firstLeft,firstRight,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_stim_keyResp.started,prac_centerImg.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNum_text.started,textbox_errorNum.started,errorN_key_resp.started,textbox_errorNum.text,errorN_key_resp.keys,errorN_key_resp.rt,errorPercent_text.started,textbox_errorPercent.started,errorN_key_resp_2.started,textbox_errorPercent.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,botherRate_text.started,textbox_botherRate.started,botherRate_key_resp.started,textbox_botherRate.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instruct_surprise1_5.started,prac_firstSlider_2.started,text_7.started,text_8.started,prac_firstSlider_2.response,prac_firstSlider_2.rt,instruct_surprise1_7.started,prac_firstSlider_3.started,text_9.started,text_10.started,prac_firstSlider_3.response,prac_firstSlider_3.rt,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,polygon2.started,first_surpStimuliA1.started,fStimA1.started,firstStim_sliderA1.started,first_mouseA1.started,text.started,text_2.started,firstStim_sliderA1.response,firstStim_sliderA1.rt,first_mouseA1.x,first_mouseA1.y,first_mouseA1.leftButton,first_mouseA1.midButton,first_mouseA1.rightButton,first_mouseA1.time,thisISI3,polygon.started,polygon.stopped,polygon2.stopped,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,finishMessage_text.stopped,id,cb,date,expName,psychopyVersion,frameRate,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-722-456-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,19,19,24,,,,,,,,,,,,,,,,,,,3.6122244488977957,,,,,,,,,,1,,,,,,,,,,,,,,,1689.0100795000326,1689.0100795000326,1689.0100795000326,1689.0100795000326,1689.0403883000836,1689.2409846999217,1689.3663896999788,1692.723309099907,1692.723309099907,1692.723309099907,['8'],[0.3828610999044031],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-237-223-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,20,20,18,,,,,,,,,,,,,,,,,,,3.979959919839679,,,,,,,,,,1,,,,,,,,,,,,,,,1692.723309099907,1692.723309099907,1692.723309099907,1692.723309099907,1692.7734854000155,1692.9745267999824,1693.0766034999397,1696.8220363999717,1696.8220363999717,1696.8220363999717,['1'],[0.33163629984483123],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-233-277-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,21,21,29,,,,,,,,,,,,,,,,,,,3.570140280561122,,,,,,,,,,1,,,,,,,,,,,,,,,1696.8220363999717,1696.8220363999717,1696.8220363999717,1696.8220363999717,1696.8573312000372,1697.0585012999363,1697.1727547999471,1700.511553300079,1700.511553300079,1700.511553300079,['1'],[0.38225860008969903],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-006-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,22,22,17,,,,,,,,,,,,,,,,,,,3.685370741482966,,,,,,,,,,1,,,,,,,,,,,,,,,1700.511553300079,1700.511553300079,1700.511553300079,1700.511553300079,1700.550697500119,1700.7530143000185,1700.865533299977,1704.3138548000716,1704.3138548000716,1704.3138548000716,['1'],[0.3642277999315411],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-228-065-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,23,23,10,,,,,,,,,,,,,,,,,,,3.623246492985972,,,,,,,,,,1,,,,,,,,,,,,,,,1704.3138548000716,1704.3138548000716,1704.3138548000716,1704.3138548000716,1704.3491742999759,1704.5529068000615,1704.6657928999048,1708.0451466999948,1708.0451466999948,1708.0451466999948,['8'],[0.31103839981369674],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-204-133-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,24,24,8,,,,,,,,,,,,,,,,,,,3.9509018036072145,,,,,,,,,,1,,,,,,,,,,,,,,,1708.0451466999948,1708.0451466999948,1708.0451466999948,1708.0451466999948,1708.0905262001324,1708.2940287999809,1708.3983223999385,1712.1120549000334,1712.1120549000334,1712.1120549000334,['8'],[0.3854337998200208],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-303-013-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,25,25,15,,,,,,,,,,,,,,,,,,,3.7224448897795592,,,,,,,,,,1,,,,,,,,,,,,,,,1712.1120549000334,1712.1120549000334,1712.1120549000334,1712.1120549000334,1712.1474385999609,1712.349565899931,1712.4624246000312,1715.9404049001168,1715.9404049001168,1715.9404049001168,['8'],[0.3797526997514069],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-006-017-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,26,26,2,,,,,,,,,,,,,,,,,,,3.5200400801603204,,,,,,,,,,1,,,,,,,,,,,,,,,1715.9404049001168,1715.9404049001168,1715.9404049001168,1715.9404049001168,1715.9892011000775,1716.1901604000013,1716.2911179999355,1719.581389100058,1719.581389100058,1719.581389100058,['1'],[0.4088010999839753],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-217-070-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,27,27,25,,,,,,,,,,,,,,,,,,,3.5851703406813624,,,,,,,,,,1,,,,,,,,,,,,,,,1719.581389100058,1719.581389100058,1719.581389100058,1719.581389100058,1719.6132670999505,1719.813526300015,1719.9321966001298,1723.2991138000507,1723.2991138000507,1723.2991138000507,['8'],[0.33003369998186827],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-630-134-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,28,28,13,,,,,,,,,,,,,,,,,,,3.846693386773547,,,,,,,,,,1,,,,,,,,,,,,,,,1723.2991138000507,1723.2991138000507,1723.2991138000507,1723.2991138000507,1723.3222056999803,1723.5233239000663,1723.6607653999235,1727.2583411999512,1727.2583411999512,1727.2583411999512,['1'],[0.3409153998363763],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-236-090-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,29,29,31,,,,,,,,,,,,,,,,,,,3.9038076152304613,,,,,,,,,,1,,,,,,,,,,,,,,,1727.2583411999512,1727.2583411999512,1727.2583411999512,1727.2583411999512,1727.298529600026,1727.5016459999606,1727.6112409001216,1731.282276000129,1731.282276000129,1731.282276000129,['1'],[0.4273362997919321],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-249-239-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,30,30,27,,,,,,,,,,,,,,,,,,,3.783567134268537,,,,,,,,,,1,,,,,,,,,,,,,,,1731.282276000129,1731.282276000129,1731.282276000129,1731.282276000129,1731.317431600066,1731.5225231000222,1731.6328791999258,1735.1716976999305,1735.1716976999305,1735.1716976999305,['8'],[0.38899449980817735],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-024-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,7,7,2,0,31,31,19,,,,,,,,,,,,,,,,,,,3.786573146292585,,,,,,,,,,1,,,,,,,,,,,,,,,1735.1716976999305,1735.1716976999305,1735.1716976999305,1735.1716976999305,1735.2218703001272,1735.425355100073,1735.523693999974,1738.9633593999315,1738.9633593999315,1738.9633593999315,['8'],[0.41243789973668754],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1738.9633593999315,1748.960513500031,8,3.9478750999551266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-002-009-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,0,0,8,,,,,,,,,,,,,,,,,,1763.1148735999595,3.7775551102204408,,,,,,,,,,1,,,,,,,,,,,1752.9223654000089,1752.9223654000089,8,10.172938899835572,1765.2630271001253,1765.2630271001253,1765.2630271001253,1765.2630271001253,1765.2630271001253,1765.4632818999235,1765.6125944999512,1769.149287899956,1769.149287899956,1769.149287899956,['1'],[0.37007299973629415],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-245-123-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,1,1,23,,,,,,,,,,,,,,,,,,,3.6773547094188377,,,,,,,,,,1,,,,,,,,,,,,,,,1769.149287899956,1769.149287899956,1769.149287899956,1769.149287899956,1769.1900760999415,1769.390942200087,1769.5054196999408,1772.932904599933,1772.932904599933,1772.932904599933,['1'],[0.3166211999487132],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-354-067-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,2,2,16,,,,,,,,,,,,,,,,,,,3.9338677354709417,,,,,,,,,,0,,,,,,,,,,,,,,,1772.932904599933,1772.932904599933,1772.932904599933,1772.932904599933,1772.9814460999332,1773.1827326999046,1773.2898055000696,1776.98835400003,1776.98835400003,1776.98835400003,['1'],[0.31801319983787835],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-209-088-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,3,3,9,,,,,,,,,,,,,,,,,,,3.9018036072144286,,,,,,,,,,1,,,,,,,,,,,,,,,1776.98835400003,1776.98835400003,1776.98835400003,1776.98835400003,1777.0179248999339,1777.2219151000027,1777.342439699918,1781.011044899933,1781.011044899933,1781.011044899933,['8'],[0.41359749995172024],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-237-052-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,4,4,12,,,,,,,,,,,,,,,,,,,3.808617234468938,,,,,,,,,,1,,,,,,,,,,,,,,,1781.011044899933,1781.011044899933,1781.011044899933,1781.011044899933,1781.0415596000385,1781.2448801000137,1781.3634423001204,1784.9279209999368,1784.9279209999368,1784.9279209999368,['8'],[0.3935198998078704],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-213-076-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,5,5,6,,,,,,,,,,,,,,,,,,,3.968937875751503,,,,,,,,,,1,,,,,,,,,,,,,,,1784.9279209999368,1784.9279209999368,1784.9279209999368,1784.9279209999368,1784.9741293999832,1785.177324499935,1785.2784853999037,1789.005411399994,1789.005411399994,1789.005411399994,['8'],[0.3861414997372776],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-039-031-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,6,6,11,,,,,,,,,,,,,,,,,,,3.6262525050100196,,,,,,,,,,1,,,,,,,,,,,,,,,1789.005411399994,1789.005411399994,1789.005411399994,1789.005411399994,1789.0505586999934,1789.2520491001196,1789.355047600111,1792.7369591000024,1792.7369591000024,1792.7369591000024,['1'],[0.5274392999708652],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-012-001-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,7,7,0,,,,,,,,,,,,,,,,,,,3.9168336673346693,,,,,,,,,,1,,,,,,,,,,,,,,,1792.7369591000024,1792.7369591000024,1792.7369591000024,1792.7369591000024,1792.784234700026,1792.9868371000048,1793.0909571000375,1796.77217989997,1796.77217989997,1796.77217989997,['1'],[0.3558245999738574],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-018-017-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,8,8,20,,,,,,,,,,,,,,,,,,,3.7575150300601203,,,,,,,,,,1,,,,,,,,,,,,,,,1796.77217989997,1796.77217989997,1796.77217989997,1796.77217989997,1796.8064572000876,1797.0101956001017,1797.1265271999873,1800.6474701000843,1800.6474701000843,1800.6474701000843,['1'],[0.4206712997984141],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-238-269-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,9,9,24,,,,,,,,,,,,,,,,,,,3.838677354709419,,,,,,,,,,1,,,,,,,,,,,,,,,1800.6474701000843,1800.6474701000843,1800.6474701000843,1800.6474701000843,1800.6846402999945,1800.886868499918,1801.0004326999187,1804.6053550001234,1804.6053550001234,1804.6053550001234,['1'],[0.36564800003543496],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-744-114-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,10,10,28,,,,,,,,,,,,,,,,,,,3.945891783567134,,,,,,,,,,1,,,,,,,,,,,,,,,1804.6053550001234,1804.6053550001234,1804.6053550001234,1804.6053550001234,1804.6416287000757,1804.8419707999565,1804.9578396999277,1808.6629065000452,1808.6629065000452,1808.6629065000452,['8'],[0.39465769985690713],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-255-209-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,11,11,15,,,,,,,,,,,,,,,,,,,3.6753507014028055,,,,,,,,,,1,,,,,,,,,,,,,,,1808.6629065000452,1808.6629065000452,1808.6629065000452,1808.6629065000452,1808.7030460999813,1808.9080946999602,1809.0178070999682,1812.4345386999194,1812.4345386999194,1812.4345386999194,['1'],[0.34450189978815615],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MM-324-069-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,12,12,27,,,,,,,,,,,,,,,,,,,3.872745490981964,,,,,,,,,,1,,,,,,,,,,,,,,,1812.4345386999194,1812.4345386999194,1812.4345386999194,1812.4345386999194,1812.4876582999714,1812.6914135999978,1812.7867499999702,1816.4212954000104,1816.4212954000104,1816.4212954000104,['8'],[0.3600600999779999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-MF-309-002-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,13,13,18,,,,,,,,,,,,,,,,,,,3.68937875751503,,,,,,,,,,1,,,,,,,,,,,,,,,1816.4212954000104,1816.4212954000104,1816.4212954000104,1816.4212954000104,1816.460844800109,1816.663565899944,1816.7731214000378,1820.2252752999775,1820.2252752999775,1820.2252752999775,['1'],[0.4064311997499317],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
csv_files/a_halfV_trialTable_5.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-739-012-N.jpg,"[0.035, 0.035]",,,,,,,,,,,,,,,,0,8,8,4,0,14,14,14,,,,,,,,,,,,,,,,,,,3.554108216432866,,,,,,,,,,1,,,,,,,,,,,,,,,1820.2252752999775,1820.2252752999775,1820.2252752999775,1820.2252752999775,1820.2616500000004,1820.4635676001199,1820.5766956999432,1823.9110852000304,1823.9110852000304,1823.9110852000304,['1'],[0.46935589984059334],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200016,B,2022-10-21_17h51.51.331,mfe_b,2022.2.4,240.26275043568725,
