"id","congAcc","incongAcc","congCorr_meanRT","incongCorr_meanRT","congCorr_logMeanRT","incongCorr_logMeanRT","flankEff_meanACC","flankEff_meanRT","flankEff_logMeanRT","reported_errors","committed_errors","memoryBias_score","num_incong_errors"
200009,0.994791666666667,0.979166666666667,0.510467379055283,0.539749059041261,0.411264118434211,0.430376322632022,-0.015625,0.0292816799859776,0.0191122041978107,50,5,0.9,4
200010,1,0.989583333333333,0.565004749998479,0.630823977369398,0.445580292384263,0.483718756582923,-0.0104166666666666,0.0658192273709191,0.0381384641986605,3,2,0.333333333333333,2
200013,0.989583333333333,0.994791666666667,0.533488716667904,0.53986383048708,0.424608807213804,0.429498759798196,0.00520833333333326,0.00637511381917599,0.00488995258439234,10,3,0.7,1
200019,1,0.984375,0.547356229176027,0.644431768768718,0.431539801002701,0.486807901279412,-0.015625,0.0970755395926914,0.0552681002767115,25,3,0.88,3
