whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,instructfrA1,instructfrA2,FriendlyKey,surp_csv_name,surpriseFaces,new,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,stimulus12.started,stimulus12.stopped,instructsurpA1_right_2.started,instructsurpA1_right_2.stopped,instructsurpA2_left_2.started,instructsurpA2_left_2.stopped,friendly_key_resp.keys,friendly_key_resp.rt,friendly_key_resp.started,friendly_key_resp.stopped,id,cb,friendly,date,expName,psychopyVersion,frameRate,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row71.csv,img/neutralC/CFD-BF-011-002-N.jpg,0,,,,,,,,,0,0,0,0,0,141,141,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.6579262996092,None,641.6579262996092,None,641.6579262996092,None,8,0.11568759940564632,641.6579262996092,None,641.8784135002643,None,641.8784135002643,None,641.8784135002643,None,8,0.134791299700737,641.8784135002643,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row71.csv,,,,,,,,,,,0,0,0,0,0,141,141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row74.csv,img/neutralC/CFD-IF-742-103-N.jpg,1,,,,,,,,,0,0,0,0,0,142,142,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.1543624997139,None,642.1543624997139,None,642.1543624997139,None,8,0.11233890056610107,642.1543624997139,None,642.3836222998798,None,642.3836222998798,None,642.3836222998798,None,8,0.13065369985997677,642.3836222998798,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row74.csv,,,,,,,,,,,0,0,0,0,0,142,142,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row358.csv,img/neutralC/CFD-AF-249-092-N.jpg,0,,,,,,,,,0,0,0,0,0,143,143,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.6303318999708,None,642.6303318999708,None,642.6303318999708,None,8,0.12529900018125772,642.6303318999708,None,642.8596072001383,None,642.8596072001383,None,642.8596072001383,None,8,0.12022600043565035,642.8596072001383,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row358.csv,,,,,,,,,,,0,0,0,0,0,143,143,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row327.csv,img/neutralC/CFD-BF-240-179-N.jpg,0,,,,,,,,,0,0,0,0,0,144,144,190,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.1576503003016,None,643.1576503003016,None,643.1576503003016,None,8,0.05194120015949011,643.1576503003016,None,643.3259592000395,None,643.3259592000395,None,643.3259592000395,None,8,0.11695559974759817,643.3259592000395,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row327.csv,,,,,,,,,,,0,0,0,0,0,144,144,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row408.csv,img/neutralC/CFD-BM-246-192-N.jpg,1,,,,,,,,,0,0,0,0,0,145,145,153,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.5554566998035,None,643.5554566998035,None,643.5554566998035,None,8,0.13014649972319603,643.5554566998035,None,643.8007431998849,None,643.8007431998849,None,643.8007431998849,None,8,0.13765980023890734,643.8007431998849,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row408.csv,,,,,,,,,,,0,0,0,0,0,145,145,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row353.csv,img/neutralC/CFD-IM-627-178-N.jpg,0,,,,,,,,,0,0,0,0,0,146,146,88,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.0931069999933,None,644.0931069999933,None,644.0931069999933,None,8,0.09948740061372519,644.0931069999933,None,644.2934196004644,None,644.2934196004644,None,644.2934196004644,None,8,0.16822970006614923,644.2934196004644,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row353.csv,,,,,,,,,,,0,0,0,0,0,146,146,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row470.csv,img/neutralC/CFD-IM-697-015-N.jpg,0,,,,,,,,,0,0,0,0,0,147,147,215,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.5855045001954,None,644.5855045001954,None,644.5855045001954,None,8,0.1379528995603323,644.5855045001954,None,644.8396167997271,None,644.8396167997271,None,644.8396167997271,None,8,0.14734540041536093,644.8396167997271,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row470.csv,,,,,,,,,,,0,0,0,0,0,147,147,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row134.csv,img/neutralC/CFD-BF-224-002-N.jpg,0,,,,,,,,,0,0,0,0,0,148,148,178,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.1081611998379,None,645.1081611998379,None,645.1081611998379,None,8,0.1768878996372223,645.1081611998379,None,645.4143783003092,None,645.4143783003092,None,645.4143783003092,None,8,0.19171770010143518,645.4143783003092,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row134.csv,,,,,,,,,,,0,0,0,0,0,148,148,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row7.csv,img/neutralC/CFD-WM-241-072-N.jpg,1,,,,,,,,,0,0,0,0,0,149,149,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.7493893001229,None,645.7493893001229,None,645.7493893001229,None,8,0.13696159981191158,645.7493893001229,None,646.0149713996798,None,646.0149713996798,None,646.0149713996798,None,8,0.1396601004526019,646.0149713996798,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row7.csv,,,,,,,,,,,0,0,0,0,0,149,149,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row367.csv,img/neutralC/CFD-WF-038-021-N.jpg,0,,,,,,,,,0,0,0,0,0,150,150,120,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.3008458996192,None,646.3008458996192,None,646.3008458996192,None,8,0.13300679996609688,646.3008458996192,None,646.5676905997097,None,646.5676905997097,None,646.5676905997097,None,8,0.14091680012643337,646.5676905997097,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row367.csv,,,,,,,,,,,0,0,0,0,0,150,150,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row434.csv,img/neutralC/CFD-LM-208-110-N.jpg,1,,,,,,,,,0,0,0,0,0,151,151,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.8624400002882,None,646.8624400002882,None,646.8624400002882,None,8,0.11288629937916994,646.8624400002882,None,647.0735627999529,None,647.0735627999529,None,647.0735627999529,None,8,0.1621933002024889,647.0735627999529,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row434.csv,,,,,,,,,,,0,0,0,0,0,151,151,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row98.csv,img/neutralC/CFD-IF-649-016-N.jpg,0,,,,,,,,,0,0,0,0,0,152,152,142,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.3651542002335,None,647.3651542002335,None,647.3651542002335,None,8,0.14863809943199158,647.3651542002335,None,647.6184510998428,None,647.6184510998428,None,647.6184510998428,None,8,0.14474220015108585,647.6184510998428,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row98.csv,,,,,,,,,,,0,0,0,0,0,152,152,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row464.csv,img/neutralC/CFD-WM-221-091-N.jpg,0,,,,,,,,,0,0,0,0,0,153,153,231,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.9238545997068,None,647.9238545997068,None,647.9238545997068,None,8,0.09822009969502687,647.9238545997068,None,648.1528179999441,None,648.1528179999441,None,648.1528179999441,None,8,0.12093049939721823,648.1528179999441,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row464.csv,,,,,,,,,,,0,0,0,0,0,153,153,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row246.csv,img/neutralC/CFD-BM-208-065-N.jpg,1,,,,,,,,,0,0,0,0,0,154,154,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.3966247998178,None,648.3966247998178,None,648.3966247998178,None,8,0.12605910003185272,648.3966247998178,None,648.6222767997533,None,648.6222767997533,None,648.6222767997533,None,8,0.13636519946157932,648.6222767997533,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row246.csv,,,,,,,,,,,0,0,0,0,0,154,154,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row27.csv,img/neutralC/CFD-WM-202-107-N.jpg,1,,,,,,,,,0,0,0,0,0,155,155,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.8886853000149,None,648.8886853000149,None,648.8886853000149,None,8,0.28970060031861067,648.8886853000149,None,649.3107350002974,None,649.3107350002974,None,649.3107350002974,None,8,0.12607460003346205,649.3107350002974,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row27.csv,,,,,,,,,,,0,0,0,0,0,155,155,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row308.csv,img/neutralC/CFD-IM-645-001-N.jpg,1,,,,,,,,,0,0,0,0,0,156,156,113,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.5746192997321,None,649.5746192997321,None,649.5746192997321,None,8,0.11989939957857132,649.5746192997321,None,649.7860789000988,None,649.7860789000988,None,649.7860789000988,None,8,0.21691469941288233,649.7860789000988,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row308.csv,,,,,,,,,,,0,0,0,0,0,156,156,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row84.csv,img/neutralC/CFD-WF-006-002-N.jpg,0,,,,,,,,,0,0,0,0,0,157,157,194,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.1218397999182,None,650.1218397999182,None,650.1218397999182,None,8,0.13021309953182936,650.1218397999182,None,650.361515100114,None,650.361515100114,None,650.361515100114,None,8,0.1695764996111393,650.361515100114,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row84.csv,,,,,,,,,,,0,0,0,0,0,157,157,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row37.csv,img/neutralC/CFD-IM-690-282-N.jpg,1,,,,,,,,,0,0,0,0,0,158,158,57,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.6592081999406,None,650.6592081999406,None,650.6592081999406,None,8,0.128613599576056,650.6592081999406,None,650.9104070998728,None,650.9104070998728,None,650.9104070998728,None,8,0.12241770047694445,650.9104070998728,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row37.csv,,,,,,,,,,,0,0,0,0,0,158,158,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row95.csv,img/neutralC/CFD-IM-716-316-N.jpg,1,,,,,,,,,0,0,0,0,0,159,159,122,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.1853961003944,None,651.1853961003944,None,651.1853961003944,None,8,0.10116819944232702,651.1853961003944,None,651.4212253997102,None,651.4212253997102,None,651.4212253997102,None,8,0.11965390015393496,651.4212253997102,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row95.csv,,,,,,,,,,,0,0,0,0,0,159,159,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
half_surp_table1.csv,OLD - Right Key,NEW - Left Key,left,"In this round, press Right key when the face is OLD and the left key when it is new.

To get ready, rest your right and left index fingers on the right and left buttons, then press the right button when you are ready to begin.",Friendly - Right Key,Unfriendly - Left Key,right,csv_files/surprise_csv_files/surpriseTable_row399.csv,img/neutralC/CFD-WF-205-006-N.jpg,1,,,,,,,,,0,0,0,0,0,160,160,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.6963937003165,None,651.6963937003165,None,651.6963937003165,None,8,0.11237799935042858,651.6963937003165,None,651.9455279000103,None,651.9455279000103,None,651.9455279000103,None,8,0.11270010005682707,651.9455279000103,None,999,A,A,2022-08-01_12h03.15.986,face_flanker_v1,2022.1.4,59.97195709481641,
