prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,id,cb,friendly,date,expName,psychopyVersion,frameRate,
,,,,,,,,26.300747500001307,None,26.764796300001763,None,,26.764796300001763,None,space,0.3715684000017063,26.764796300001763,None,,,,,,,,,,,,,,,A,A,2022-08-02_16h28.37.170,face_flanker_v1,2022.1.4,59.993220765940976,
,,,,,,,,,,,,,,,,,,,27.166780800002016,None,,27.166780800002016,None,space,0.3786288000010245,27.166780800002016,None,,,,,,A,A,2022-08-02_16h28.37.170,face_flanker_v1,2022.1.4,59.993220765940976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.565932900000917,None,8,0.5401969999984431,,A,A,2022-08-02_16h28.37.170,face_flanker_v1,2022.1.4,59.993220765940976,
