prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,instructfrA1,instructfrA2,FriendlyKey,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,surp_csv_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,surpriseFaces,new,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,surprise_key_resp.keys,surprise_key_resp.rt,surprise_key_resp.started,surprise_key_resp.stopped,id,cb,friendly,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.12196539994329,None,36.63035149965435,None,8,36.63035149965435,None,space,1.3613817999139428,36.63035149965435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_09h58.04.889,face_flanker_v1,2022.1.4,59.99196104394372,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0152138993144,None,88,38.0152138993144,None,space,1.2119482001289725,38.0152138993144,None,,,,,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_09h58.04.889,face_flanker_v1,2022.1.4,59.99196104394372,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.24715239927173,None,8,0.43275050073862076,,,,,,,,,,,,,,,,,999,A,A,2022-08-01_09h58.04.889,face_flanker_v1,2022.1.4,59.99196104394372,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.725650399923325,None,8,0.4090469004586339,39.725650399923325,None,40.32046869955957,None,40.32046869955957,None,40.32046869955957,None,8,0.9422345999628305,40.32046869955957,None,,,,,,,,
