prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,whichSurpriseBlock,firstQ,secondQ,first_labelsO,sec_labelsO,first_ticksO,second_ticksO,first_posQ,first_posScale,second_posQ,second_posScale,taskTextSource,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,surp_csv_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,surpriseFaces,new,cb.started,cb.stopped,cb_slider.response,cb_slider.rt,cb_slider.started,cb_slider.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.36623490000011,None,4.0,6.519773800000166,43.36623490000011,None,52.40735679999989,None,52.89149980000002,None, ,52.89149980000002,None,space,0.6081543999998757,52.89149980000002,None,,,,,,,,,,,,,,,,,,,,67,A,2022-08-07_13h22.49.305,face_flanker_v1,2022.1.4,60.31192119400196,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54269699999986,None,,53.54269699999986,None,space,0.46549599999980273,53.54269699999986,None,,,,,,,,,,,67,A,2022-08-07_13h22.49.305,face_flanker_v1,2022.1.4,60.31192119400196,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.028811700000006,None,8,0.585373900000377,,,,,,,67,A,2022-08-07_13h22.49.305,face_flanker_v1,2022.1.4,60.31192119400196,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.81234450000011,None,8,0.7449028999999427,54.81234450000011,None,,,,,,,
