prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,whichSurpriseBlock,instructsurpA1,instructsurpA2,newKey,taskTextSource,instructfrA1,instructfrA2,FriendlyKey,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,surp_csv_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,surpriseFaces,new,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,stimulus.started,stimulus.stopped,instructsurpA1_right.started,instructsurpA1_right.stopped,instructsurpA2_left.started,instructsurpA2_left.stopped,memory_slider.response,memory_slider.rt,memory_slider.started,memory_slider.stopped,id,cb,friendly,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.569192899391055,None,32.03909899946302,None,8,32.03909899946302,None,space,1.3068476999178529,32.03909899946302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,A,2022-08-01_19h14.47.401,face_flanker_v1,2022.1.4,60.06312630899806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.375715599395335,None,,33.375715599395335,None,space,0.6450587995350361,33.375715599395335,None,,,,,,,,,,,,,,,,,,,,,,A,A,2022-08-01_19h14.47.401,face_flanker_v1,2022.1.4,60.06312630899806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.03927889931947,None,8,1.559293800033629,,,,,,,,,,,,,,,,,,A,A,2022-08-01_19h14.47.401,face_flanker_v1,2022.1.4,60.06312630899806,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.64822719991207,None,8,1.9577253991737962,35.64822719991207,None,37.84344909992069,None,37.84344909992069,None,37.84344909992069,None,1.981481522321701,3.650814399123192,37.84344909992069,None,,,,,,,,
