prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,cb.started,cb.stopped,cb_slider.response,cb_slider.rt,cb_slider.started,cb_slider.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,instruct_surprise1.started,instruct_surprise1.stopped,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,id,cb,date,expName,psychopyVersion,frameRate,
,,,,,,,,10.67713189999995,None,1.0,2.4646742999993876,10.67713189999995,None,17.479422699999304,None,17.979604399999516,None,8,17.979604399999516,None,space,0.47356670000044687,17.979604399999516,None,,,,,,,,,,,,,,,A,2022-08-05_01h45.40.290,face_flanker_v1,2022.1.4,59.893724574914124,
,,,,,,,,,,,,,,,,,,,,,,,,,18.48094029999993,None,,18.48094029999993,None,space,0.35929070000020147,18.48094029999993,None,,,,,,A,2022-08-05_01h45.40.290,face_flanker_v1,2022.1.4,59.893724574914124,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.863222199999655,None,8,1.085997099999986,,A,2022-08-05_01h45.40.290,face_flanker_v1,2022.1.4,59.893724574914124,
