prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,cb.started,cb.stopped,cb_slider.response,cb_slider.rt,cb_slider.started,cb_slider.stopped,fix.started,fix.stopped,errorNumbers_text_2.started,errorNumbers_text_2.stopped,textbox_2.text,textbox_2.started,textbox_2.stopped,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorN_key_resp_2.started,errorN_key_resp_2.stopped,botherRate_text.started,botherRate_text.stopped,textbox_3.text,textbox_3.started,textbox_3.stopped,botherRate_key_resp.keys,botherRate_key_resp.rt,botherRate_key_resp.started,botherRate_key_resp.stopped,id,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.809956499999771,None,4.986111134290695,1.6254205999998703,13.809956499999771,None,22.856732799999918,None,23.330981000000065,None,8,23.330981000000065,None,space,1.1929982000001473,23.330981000000065,None,,,,,,,,,,12,2022-08-05_00h37.07.797,face_flanker_v1,2022.1.4,59.94830058556377,
,,,,,,,,,,,,,,,,,,,,,,,,,24.54762669999991,None,7,24.54762669999991,None,space,1.8959039999999732,24.54762669999991,None,12,2022-08-05_00h37.07.797,face_flanker_v1,2022.1.4,59.94830058556377,
