middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL
img/renders/face641_-45.png,img/renders/face641_45.png,img/renders/face641_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face726_45.png,img/renders/face726_-45.png,img/renders/face726_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face267_45.png,img/renders/face267_45.png,img/renders/face267_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face263_-45.png,img/renders/face263_45.png,img/renders/face263_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face264_-45.png,img/renders/face264_-45.png,img/renders/face264_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face234_-45.png,img/renders/face234_45.png,img/renders/face234_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face329_-45.png,img/renders/face329_-45.png,img/renders/face329_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face856_45.png,img/renders/face856_45.png,img/renders/face856_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face168_-45.png,img/renders/face168_-45.png,img/renders/face168_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face721_45.png,img/renders/face721_45.png,img/renders/face721_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face296_45.png,img/renders/face296_-45.png,img/renders/face296_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face910_45.png,img/renders/face910_-45.png,img/renders/face910_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face322_-45.png,img/renders/face322_-45.png,img/renders/face322_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face612_45.png,img/renders/face612_-45.png,img/renders/face612_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face101_-45.png,img/renders/face101_45.png,img/renders/face101_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face035_45.png,img/renders/face035_45.png,img/renders/face035_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face657_-45.png,img/renders/face657_-45.png,img/renders/face657_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face907_-45.png,img/renders/face907_45.png,img/renders/face907_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face730_45.png,img/renders/face730_-45.png,img/renders/face730_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face859_-45.png,img/renders/face859_-45.png,img/renders/face859_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face633_-45.png,img/renders/face633_-45.png,img/renders/face633_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face583_45.png,img/renders/face583_45.png,img/renders/face583_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face180_45.png,img/renders/face180_45.png,img/renders/face180_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face126_-45.png,img/renders/face126_45.png,img/renders/face126_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face855_-45.png,img/renders/face855_45.png,img/renders/face855_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face058_45.png,img/renders/face058_-45.png,img/renders/face058_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face688_45.png,img/renders/face688_45.png,img/renders/face688_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face162_45.png,img/renders/face162_-45.png,img/renders/face162_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face063_45.png,img/renders/face063_-45.png,img/renders/face063_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face557_-45.png,img/renders/face557_-45.png,img/renders/face557_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face502_45.png,img/renders/face502_45.png,img/renders/face502_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face774_-45.png,img/renders/face774_45.png,img/renders/face774_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
