surpriseFaces,new
img/renders/face604_-45.png,0
img/renders/face949_45.png,0
img/renders/face404_45.png,0
img/renders/face092_45.png,0
img/renders/face346_-45.png,0
img/renders/face525_45.png,1
img/renders/face065_-45.png,0
img/renders/face415_-45.png,0
img/renders/face721_45.png,0
img/renders/face044_45.png,0
img/renders/face878_-45.png,1
img/renders/face495_45.png,1
img/renders/face152_-45.png,0
img/renders/face593_-45.png,0
img/renders/face122_45.png,0
img/renders/face468_45.png,0
img/renders/face293_45.png,0
img/renders/face571_45.png,1
img/renders/face984_45.png,1
img/renders/face778_-45.png,0
img/renders/face844_-45.png,0
img/renders/face922_-45.png,0
img/renders/face547_45.png,1
img/renders/face030_45.png,0
img/renders/face751_-45.png,1
img/renders/face796_45.png,0
img/renders/face373_-45.png,0
img/renders/face240_-45.png,0
img/renders/face638_-45.png,1
img/renders/face370_45.png,0
img/renders/face655_45.png,0
img/renders/face082_-45.png,1
img/renders/face898_45.png,1
img/renders/face123_45.png,1
img/renders/face007_-45.png,1
img/renders/face958_45.png,0
img/renders/face303_-45.png,1
img/renders/face850_-45.png,1
img/renders/face501_-45.png,0
img/renders/face069_45.png,0
img/renders/face261_-45.png,0
img/renders/face074_-45.png,1
img/renders/face960_45.png,0
img/renders/face683_45.png,1
img/renders/face720_45.png,1
img/renders/face543_45.png,1
img/renders/face306_-45.png,0
img/renders/face283_-45.png,0
img/renders/face587_45.png,0
img/renders/face585_45.png,1
img/renders/face930_45.png,1
img/renders/face383_-45.png,0
img/renders/face114_-45.png,0
img/renders/face011_-45.png,0
img/renders/face744_-45.png,1
img/renders/face515_-45.png,1
img/renders/face849_45.png,1
img/renders/face582_-45.png,0
img/renders/face548_-45.png,0
img/renders/face339_-45.png,0
img/renders/face488_45.png,0
img/renders/face963_-45.png,1
img/renders/face147_45.png,1
img/renders/face845_-45.png,1
img/renders/face712_45.png,0
img/renders/face088_45.png,0
img/renders/face874_45.png,1
img/renders/face710_45.png,1
img/renders/face986_-45.png,0
