middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL
img/renders/face231_-45.png,img/renders/face231_45.png,img/renders/face231_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face453_45.png,img/renders/face453_-45.png,img/renders/face453_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face861_-45.png,img/renders/face861_-45.png,img/renders/face861_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face011_-45.png,img/renders/face011_-45.png,img/renders/face011_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face468_45.png,img/renders/face468_45.png,img/renders/face468_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face377_-45.png,img/renders/face377_45.png,img/renders/face377_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face531_45.png,img/renders/face531_-45.png,img/renders/face531_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face092_45.png,img/renders/face092_45.png,img/renders/face092_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face026_-45.png,img/renders/face026_45.png,img/renders/face026_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face483_45.png,img/renders/face483_45.png,img/renders/face483_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face441_-45.png,img/renders/face441_45.png,img/renders/face441_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face489_-45.png,img/renders/face489_45.png,img/renders/face489_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face615_45.png,img/renders/face615_-45.png,img/renders/face615_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face818_-45.png,img/renders/face818_45.png,img/renders/face818_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face727_-45.png,img/renders/face727_-45.png,img/renders/face727_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face210_-45.png,img/renders/face210_45.png,img/renders/face210_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face600_-45.png,img/renders/face600_-45.png,img/renders/face600_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face435_45.png,img/renders/face435_45.png,img/renders/face435_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face660_-45.png,img/renders/face660_-45.png,img/renders/face660_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face546_45.png,img/renders/face546_-45.png,img/renders/face546_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face203_45.png,img/renders/face203_45.png,img/renders/face203_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face775_45.png,img/renders/face775_-45.png,img/renders/face775_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face712_45.png,img/renders/face712_-45.png,img/renders/face712_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face647_45.png,img/renders/face647_-45.png,img/renders/face647_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face085_45.png,img/renders/face085_45.png,img/renders/face085_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face373_-45.png,img/renders/face373_-45.png,img/renders/face373_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face457_45.png,img/renders/face457_45.png,img/renders/face457_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face364_-45.png,img/renders/face364_-45.png,img/renders/face364_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face414_-45.png,img/renders/face414_-45.png,img/renders/face414_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face396_45.png,img/renders/face396_-45.png,img/renders/face396_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face424_45.png,img/renders/face424_45.png,img/renders/face424_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face381_-45.png,img/renders/face381_45.png,img/renders/face381_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
