middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL
img/renders/face791_-45.png,img/renders/face791_-45.png,img/renders/face791_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face408_-45.png,img/renders/face408_45.png,img/renders/face408_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face887_45.png,img/renders/face887_-45.png,img/renders/face887_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face362_-45.png,img/renders/face362_45.png,img/renders/face362_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face504_45.png,img/renders/face504_45.png,img/renders/face504_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face125_45.png,img/renders/face125_-45.png,img/renders/face125_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face960_45.png,img/renders/face960_45.png,img/renders/face960_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face240_-45.png,img/renders/face240_45.png,img/renders/face240_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face627_-45.png,img/renders/face627_-45.png,img/renders/face627_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face580_-45.png,img/renders/face580_45.png,img/renders/face580_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face134_45.png,img/renders/face134_-45.png,img/renders/face134_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face961_45.png,img/renders/face961_45.png,img/renders/face961_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face922_-45.png,img/renders/face922_45.png,img/renders/face922_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face556_-45.png,img/renders/face556_45.png,img/renders/face556_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face998_45.png,img/renders/face998_-45.png,img/renders/face998_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face155_45.png,img/renders/face155_45.png,img/renders/face155_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face338_45.png,img/renders/face338_-45.png,img/renders/face338_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face407_-45.png,img/renders/face407_-45.png,img/renders/face407_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face306_-45.png,img/renders/face306_-45.png,img/renders/face306_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face345_45.png,img/renders/face345_-45.png,img/renders/face345_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face943_-45.png,img/renders/face943_45.png,img/renders/face943_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face762_-45.png,img/renders/face762_45.png,img/renders/face762_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face986_-45.png,img/renders/face986_-45.png,img/renders/face986_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face990_45.png,img/renders/face990_45.png,img/renders/face990_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face796_45.png,img/renders/face796_45.png,img/renders/face796_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face355_45.png,img/renders/face355_-45.png,img/renders/face355_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face691_-45.png,img/renders/face691_-45.png,img/renders/face691_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face820_-45.png,img/renders/face820_-45.png,img/renders/face820_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face081_45.png,img/renders/face081_-45.png,img/renders/face081_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face207_-45.png,img/renders/face207_-45.png,img/renders/face207_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face536_45.png,img/renders/face536_45.png,img/renders/face536_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face655_45.png,img/renders/face655_45.png,img/renders/face655_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
