middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL
img/renders/face967_45.png,img/renders/face967_45.png,img/renders/face967_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face981_45.png,img/renders/face981_-45.png,img/renders/face981_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face924_45.png,img/renders/face924_-45.png,img/renders/face924_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face603_45.png,img/renders/face603_45.png,img/renders/face603_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face128_-45.png,img/renders/face128_-45.png,img/renders/face128_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face462_-45.png,img/renders/face462_-45.png,img/renders/face462_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face577_-45.png,img/renders/face577_45.png,img/renders/face577_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face442_-45.png,img/renders/face442_-45.png,img/renders/face442_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face065_-45.png,img/renders/face065_45.png,img/renders/face065_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face916_-45.png,img/renders/face916_45.png,img/renders/face916_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face371_-45.png,img/renders/face371_45.png,img/renders/face371_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face810_45.png,img/renders/face810_-45.png,img/renders/face810_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face753_45.png,img/renders/face753_45.png,img/renders/face753_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face292_-45.png,img/renders/face292_45.png,img/renders/face292_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face604_-45.png,img/renders/face604_-45.png,img/renders/face604_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face763_45.png,img/renders/face763_-45.png,img/renders/face763_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face402_45.png,img/renders/face402_45.png,img/renders/face402_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face346_-45.png,img/renders/face346_-45.png,img/renders/face346_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face927_-45.png,img/renders/face927_-45.png,img/renders/face927_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face996_-45.png,img/renders/face996_-45.png,img/renders/face996_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face059_-45.png,img/renders/face059_-45.png,img/renders/face059_-45.png,6,1,left,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face298_45.png,img/renders/face298_45.png,img/renders/face298_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face347_45.png,img/renders/face347_-45.png,img/renders/face347_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face689_45.png,img/renders/face689_-45.png,img/renders/face689_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face779_-45.png,img/renders/face779_45.png,img/renders/face779_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face071_-45.png,img/renders/face071_45.png,img/renders/face071_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face646_45.png,img/renders/face646_-45.png,img/renders/face646_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face572_45.png,img/renders/face572_45.png,img/renders/face572_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face010_-45.png,img/renders/face010_45.png,img/renders/face010_45.png,8,0,left,"[-0.058,0]","[.14,0]","[-.14,0]"
img/renders/face427_45.png,img/renders/face427_45.png,img/renders/face427_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
img/renders/face837_45.png,img/renders/face837_-45.png,img/renders/face837_-45.png,7,0,right,"[0.058,0]","[.14,0]","[-.14,0]"
img/renders/face191_45.png,img/renders/face191_45.png,img/renders/face191_45.png,5,1,right,"[0,0]","[.13,0]","[-.13,0]"
